claim_id,policy_region,claim_date,claim_type,amount
18142,E,2024-06-21,auto,$708
18143,W,2024-01-19,health,995
18144,N,2024-07-23,home,772
18145,N,2024-11-25,travel,957
18146,N,2024-04-29,auto,952
18147,W,2024-05-30,auto,639
18148,S,2024-10-03,home,486
18149,N,2024-01-08,travel,492
18150,W,2024-01-19,travel,856
18151,E,2024-10-13,travel,USD 898
18152,E,2024-08-04,auto,580
18153,N,2024-06-01,home,855
18154,E,2024-04-17,travel,734
18155,W,2024-03-25,health,731
18156,N,2024-11-22,travel,679
18157,N,2024-07-14,health,486
18158,E,2024-10-09,auto,781
18159,S,2024-06-17,auto,495
18160,S,2024-03-22,auto,$674
18161,S,2024-07-04,health,627
18162,S,2024-05-07,health,654
18163,E,2024-06-03,travel,661
18164,S,2024-01-19,health,703
18165,E,2024-09-03,travel,664
18166,S,2024-02-24,home,476
18167,W,2024-03-24,health,471
18168,E,2024-01-28,home,434
18169,E,2024-03-28,home,794
18170,N,2024-10-18,health,828
18171,S,2024-01-11,auto,USD 446
18172,E,2024-10-19,travel,674
18173,W,2024-04-24,auto,887
18174,S,2024-03-21,auto,692
18175,N,2024-02-04,home,679
18176,S,2024-06-09,auto,427
18177,W,2024-10-13,health,903
18178,E,2024-01-31,travel,599
18179,E,2024-05-17,travel,586
18180,N,2024-01-18,health,638
18181,S,2024-04-20,travel,796
18182,N,2024-05-19,auto,507
18183,N,2024-07-01,travel,735
18184,E,2024-10-22,home,519
18185,E,2024-10-29,home,565
18186,N,2024-04-27,health,860
18187,W,2024-09-01,health,673
18188,E,2024-05-30,health,567
18189,E,2024-05-10,home,648
18190,W,2024-02-23,health,793
18191,W,2024-10-05,health,490
18192,S,2024-04-18,travel,607
18193,W,2024-03-12,home,712
18194,S,2024-03-25,travel,776
18195,N,2024-05-02,travel,674
18196,W,2024-03-21,auto,671
18197,S,2024-05-30,home,962
18198,N,2024-02-29,health,689
18199,S,2024-06-04,auto,USD 814
18200,E,2024-01-24,auto,530
18202,N,2024-07-27,travel,689
18203,E,2024-11-02,home,587
18204,E,2024-09-28,health,671
18205,N,2024-08-18,health,474
18206,W,2024-05-23,health,$633
18207,W,2024-02-27,health,USD 555
18208,N,2024-07-31,home,$894
18209,S,2024-01-19,travel,837
18210,E,2024-07-06,auto,632
18211,N,2024-04-01,health,$664
18213,W,2024-06-30,health,519
18214,S,2024-02-15,home,530
18215,S,2024-11-09,health,631
18216,W,2024-11-26,home,713
18217,S,2024-06-25,home,760
18218,S,2024-08-12,travel,505
18219,E,2024-06-23,health,785
18221,S,2024-03-22,home,453
18222,S,2024-03-23,auto,$822
18223,W,2024-01-24,home,684
18224,N,2024-11-05,auto,571
18225,N,2024-10-05,health,733
18226,W,2024-05-01,health,USD 561
18227,E,2024-04-08,auto,$671
18228,S,2024-01-15,travel,USD 897
18229,N,2024-10-24,home,1144
18230,W,2024-01-29,travel,770
18231,E,2024-07-28,auto,786
18232,N,2024-01-17,travel,492
18233,N,2024-09-29,health,771
18234,W,2024-08-30,auto,559
18235,E,2024-11-12,travel,690
18236,N,2024-01-02,auto,570
18237,S,2024-06-05,health,653
18238,N,2024-07-15,travel,822
18239,E,2024-07-18,travel,832
18240,W,2024-11-01,travel,679
18241,W,2024-02-22,auto,807
18242,N,2024-10-25,travel,500
18243,S,2024-04-28,home,675
18244,W,2024-09-09,home,530
18245,W,2024-07-30,auto,667
18246,W,2024-10-07,health,832
18247,N,2024-06-02,travel,526
18248,S,2024-05-26,auto,760
18249,S,2024-02-14,travel,495
18250,N,2024-07-09,auto,606
18251,W,2024-07-21,home,743
18252,W,2024-10-02,home,992
18253,S,2024-04-13,home,871
18254,S,2024-02-28,travel,667
18255,S,2024-11-09,health,428
18256,W,2024-01-30,health,738
18257,S,2024-02-22,travel,557
18258,E,2024-11-16,home,492
18259,N,2024-11-02,health,722
18260,W,2024-05-24,home,617
18261,E,2024-01-29,travel,720
18262,N,2024-05-06,auto,491
18263,N,2024-01-12,auto,503
18264,N,2024-10-06,auto,592
18265,S,2024-02-02,travel,1000
18266,S,2024-07-10,home,992
18267,N,2024-08-11,auto,754
18268,E,2024-11-12,auto,519
18269,W,2024-09-27,health,798
18270,W,2024-11-13,travel,655
18271,N,2024-01-14,health,792
18272,S,2024-05-02,health,642
18273,N,2024-11-05,home,685
18274,E,2024-08-19,home,711
18275,E,2024-03-25,travel,574
18276,S,2024-09-11,auto,814
18277,N,2024-02-13,auto,854
18278,N,2024-06-13,home,684
18279,W,2024-09-26,travel,650
18280,W,2024-04-26,home,1020
18281,S,2024-04-03,travel,$759
18282,W,2024-05-01,auto,$512
18283,W,2024-08-17,travel,636
18284,E,2024-06-18,auto,685
18285,N,2024-02-03,home,749
18286,E,2024-08-20,home,637
18287,S,2024-06-24,home,563
18288,E,2024-10-05,health,388
18289,W,2024-01-16,travel,941
18291,N,2024-09-22,home,693
18292,N,2024-01-03,travel,442
18293,S,2024-02-05,auto,621
18294,N,2024-05-18,travel,1021
18295,N,2024-06-13,health,649
18296,S,2024-08-15,health,867
18297,W,2024-11-09,health,761
18298,E,2024-10-07,auto,549
18299,N,2024-06-04,travel,830
18300,E,2024-03-27,home,$550
18301,N,2024-06-30,travel,$456
18302,N,2024-09-05,health,469
18303,E,2024-05-16,home,584
18304,S,2024-01-11,home,643
18305,E,2024-08-25,health,528
18306,N,2024-08-01,health,991
18307,W,2024-04-23,auto,726
18308,W,2024-09-12,health,410
18309,N,2024-03-15,health,861
18310,S,2024-01-14,auto,899
18311,S,2024-02-16,auto,887
18312,W,2024-04-24,health,699
18313,E,2024-06-29,auto,849
18314,S,2024-08-04,home,USD 590
18315,N,2024-10-19,travel,777
18316,S,2024-04-26,travel,866
18317,E,2024-06-05,home,842
18318,S,2024-06-18,home,481
18320,N,2024-07-09,auto,522
18321,S,2024-05-18,home,678
18322,E,2024-11-14,auto,740
18323,S,2024-03-07,health,804
18324,W,2024-05-03,health,752
18325,W,2024-02-18,travel,698
18326,S,2024-01-28,auto,743
18327,S,2024-05-25,home,709
18328,N,2024-03-29,auto,653
18329,N,2024-09-29,health,708
18330,N,2024-04-11,travel,423
18331,W,2024-10-23,auto,616
18332,E,2024-02-04,home,686
18333,E,2024-05-26,auto,879
18334,S,2024-05-11,health,947
18335,S,2024-08-28,travel,679
18336,N,2024-09-19,travel,723
18337,W,2024-10-31,auto,715
18338,S,2024-07-30,travel,697
18339,N,2024-11-24,health,734
18340,W,2024-05-29,health,427
18341,S,2024-09-11,auto,800
18342,W,2024-02-18,travel,605
18343,E,2024-02-19,home,602
18344,S,2024-01-28,auto,995
18345,W,2024-04-10,travel,417
18346,W,2024-07-19,home,422
18347,W,2024-04-20,travel,557
18348,W,2024-01-22,health,529
18349,S,2024-10-02,travel,678
18350,W,2024-09-20,auto,946
18351,S,2024-08-30,home,582
18352,S,2024-06-29,health,519
18353,E,2024-01-03,health,461
18354,W,2024-10-23,travel,706
18355,N,2024-04-15,home,815
18356,N,2024-09-19,health,750
18357,W,2024-08-20,home,555
18358,E,2024-09-19,home,565
18359,S,2024-08-31,health,745
18360,E,2024-02-05,travel,875
18361,S,2024-03-01,home,384
18362,W,2024-09-14,auto,574
18363,E,2024-11-13,health,885
18364,E,2024-04-03,auto,643
18365,S,2024-01-14,travel,704
18366,S,2024-03-27,travel,897
18367,N,2024-07-02,auto,631
18368,S,2024-09-11,auto,546
18369,S,2024-07-26,home,858
18370,W,2024-07-25,auto,889
18371,E,2024-03-26,health,455
18372,W,2024-04-13,health,1053
18373,N,2024-10-10,home,394
18374,N,2024-06-18,travel,527
18375,E,2024-09-16,home,716
18376,N,2024-06-05,travel,607
18377,W,2024-02-18,auto,USD 532
18380,N,2024-10-22,auto,760
18381,S,2024-06-12,travel,636
18382,S,2024-03-30,travel,641
18383,W,2024-09-12,travel,710
18384,N,2024-04-30,home,614
18385,S,2024-03-06,auto,630
18386,W,2024-03-16,home,857
18387,W,2024-04-20,health,866
18388,W,2024-05-30,health,559
18390,S,2024-03-23,health,1004
18391,E,2024-05-30,health,660
18392,W,2024-06-11,health,540
18393,N,2024-03-10,home,423
18394,E,2024-09-19,auto,707
18395,W,2024-04-24,auto,680
18396,N,2024-07-06,auto,617
18397,S,2024-05-28,auto,597
18398,E,2024-01-28,home,811
18399,S,2024-06-11,auto,488
18400,N,2024-06-27,home,743
18401,W,2024-10-26,health,611
18402,N,2024-02-08,travel,991
18404,E,2024-01-13,health,673
18405,W,2024-03-10,auto,679
18406,E,2024-08-01,health,450
18407,E,2024-09-18,health,810
18408,N,2024-05-28,auto,866
18409,E,2024-03-24,travel,657
18410,E,2024-03-05,home,777
18411,W,2024-03-18,home,540
18413,S,2024-03-06,home,789
18414,N,2024-01-20,auto,759
18415,E,2024-06-16,health,$769
18416,E,2024-05-14,health,690
18417,W,2024-06-04,auto,601
18418,E,2024-04-05,auto,824
18419,W,2024-05-19,auto,587
18420,S,2024-07-05,auto,494
18421,W,2024-08-30,health,697
18422,E,2024-02-13,auto,$552
18423,N,2024-01-06,home,712
18424,W,2024-04-15,auto,756
18425,N,2024-03-21,travel,493
18426,W,2024-03-08,home,706
18427,E,2024-07-09,home,626
18428,S,2024-03-21,travel,499
18429,S,2024-11-14,health,587
18430,E,2024-11-07,travel,USD 602
18431,N,2024-06-21,travel,538
18432,N,2024-11-18,home,516
18433,E,2024-05-16,travel,600
18434,S,2024-01-25,health,738
18435,N,2024-07-15,travel,458
18436,N,2024-07-10,health,399
18437,W,2024-06-06,travel,616
18438,S,2024-09-16,auto,515
18439,E,2024-05-05,health,623
18440,N,2024-09-05,auto,$782
18441,E,2024-03-26,health,610
18442,N,2024-08-17,home,697
18443,E,2024-03-01,health,832
18444,N,2024-02-15,home,660
18445,N,2024-03-24,travel,517
18446,W,2024-07-07,travel,453
18447,W,2024-07-19,health,550
18448,E,2024-06-28,auto,749
18449,E,2024-06-06,auto,710
18451,S,2024-03-25,auto,670
18452,N,2024-01-06,health,601
18453,W,2024-07-01,auto,1059
18454,E,2024-06-15,home,550
18455,E,2024-03-25,home,405
18456,N,2024-07-26,travel,710
18457,W,2024-07-19,travel,414
18458,W,2024-03-04,home,$601
18459,E,2024-03-22,home,642
18460,N,2024-05-28,health,618
18461,N,2024-04-05,auto,662
18462,E,2024-02-16,health,701
18463,N,2024-05-06,travel,458
18464,E,2024-07-11,home,USD 785
18465,W,2024-09-09,home,667
18466,S,2024-08-21,home,464
18467,S,2024-01-19,health,948
18468,N,2024-02-16,travel,469
18469,E,2024-02-10,home,$679
18471,S,2024-04-24,travel,1114
18472,N,2024-02-16,travel,575
18474,N,2024-01-31,auto,433
18475,W,2024-04-30,travel,611
18476,N,2024-06-28,auto,443
18477,S,2024-09-07,auto,629
18478,E,2024-10-13,auto,1053
18479,E,2024-04-27,health,764
18480,N,2024-05-04,home,650
18481,N,2024-06-04,auto,694
18482,W,2024-11-22,home,655
18483,E,2024-03-29,health,696
18484,N,2024-02-07,health,958
18485,E,2024-07-10,auto,807
18486,E,2024-01-25,home,814
18487,S,2024-09-15,travel,594
18489,N,2024-09-01,auto,796
18490,N,2024-11-26,auto,572
18491,N,2024-10-21,health,620
18492,N,2024-04-27,auto,639
18494,S,2024-01-03,home,736
18495,W,2024-10-26,travel,509
18496,S,2024-08-12,home,731
18497,E,2024-05-27,home,662
18498,E,2024-10-05,auto,$862
18499,N,2024-03-13,travel,469
18500,E,2024-04-26,home,528
18501,N,2024-05-12,home,445
18502,N,2024-05-18,health,USD 538
18505,N,2024-02-25,home,696
18506,S,2024-01-11,home,613
18507,N,2024-06-30,home,539
18508,W,2024-11-10,auto,891
18509,E,2024-07-05,home,501
18510,N,2024-09-22,travel,600
18511,E,2024-11-19,travel,665
18512,S,2024-10-28,travel,810
18513,S,2024-07-10,home,563
18515,N,2024-06-29,travel,383
18516,W,2024-11-23,auto,669
18517,E,2024-03-10,travel,576
18518,W,2024-01-10,auto,552
18519,S,2024-10-01,auto,844
18520,S,2024-10-19,auto,719
18521,E,2024-08-04,home,451
18522,N,2024-05-10,health,764
18523,S,2024-05-25,health,USD 588
18524,W,2024-03-26,auto,455
18525,S,2024-05-21,health,805
18526,N,2024-01-29,health,721
18527,N,2024-11-10,health,549
18528,E,2024-10-27,home,$774
18529,N,2024-02-15,health,407
18530,N,2024-10-02,travel,623
18531,S,2024-06-02,travel,892
18532,N,2024-07-17,health,739
18533,N,2024-04-15,home,$728
18534,E,2024-02-17,health,826
18535,N,2024-07-08,auto,1040
18536,W,2024-02-22,home,$539
18537,N,2024-02-15,home,463
18538,E,2024-08-06,health,830
18539,S,2024-06-23,home,521
18540,S,2024-06-29,health,882
18541,S,2024-05-16,travel,831
18542,W,2024-02-24,auto,677
18543,N,2024-03-07,health,483
18544,E,2024-10-14,travel,848
18545,W,2024-07-14,travel,600
18546,E,2024-07-12,health,699
18547,S,2024-02-11,home,707
18548,N,2024-05-02,health,404
18549,W,2024-09-10,travel,593
18550,E,2024-11-21,health,417
18551,E,2024-05-30,travel,606
18552,S,2024-05-25,travel,864
18553,S,2024-08-10,health,802
18554,W,2024-01-29,travel,646
18556,E,2024-04-23,health,1181
18557,E,2024-05-09,health,766
18558,E,2024-02-25,auto,680
18559,W,2024-02-26,health,1251
18560,E,2024-01-22,travel,"$1,377"
18561,W,2024-09-08,travel,831
18562,N,2024-07-14,auto,747
18563,W,2024-06-19,auto,606
18564,W,2024-05-16,health,751
18565,N,2024-05-21,health,623
18566,E,2024-05-02,health,596
18567,E,2024-03-06,auto,504
18568,E,2024-06-26,health,720
18569,E,2024-04-06,travel,768
18570,N,2024-04-05,travel,949
18571,S,2024-01-02,health,563
18572,S,2024-04-26,health,734
18573,N,2024-06-22,home,596
18574,S,2024-10-21,auto,895
18575,W,2024-06-09,home,USD 833
18576,E,2024-03-31,auto,551
18577,E,2024-04-22,auto,838
18578,S,2024-05-26,health,584
18579,S,2024-01-25,health,709
18580,E,2024-02-18,auto,881
18581,N,2024-06-13,auto,1003
18582,N,2024-02-27,health,767
18583,N,2024-07-08,health,USD 574
18584,E,2024-04-30,health,805
18585,N,2024-03-18,travel,429
18586,W,2024-05-25,health,606
18587,S,2024-03-03,health,665
18588,E,2024-09-23,auto,825
18589,W,2024-09-01,health,1018
18590,W,2024-04-29,auto,534
18591,W,2024-07-12,health,657
18592,S,2024-04-13,auto,497
18593,E,2024-08-03,health,683
18594,W,2024-11-24,auto,$853
18595,W,2024-10-17,auto,969
18597,E,2024-01-20,travel,USD 707
18598,N,2024-04-28,health,483
18599,W,2024-07-28,auto,445
18600,W,2024-07-27,travel,$879
18601,S,2024-06-17,auto,491
18602,N,2024-05-21,home,609
18603,W,2024-10-16,travel,429
18604,N,2024-10-18,home,566
18605,S,2024-01-01,health,975
18606,E,2024-02-09,home,388
18607,W,2024-01-24,health,698
18608,E,2024-01-26,home,557
18609,S,2024-11-21,home,565
18610,S,2024-06-22,health,686
18611,N,2024-03-12,auto,574
18612,W,2024-07-19,travel,638
18613,S,2024-05-22,home,440
18614,W,2024-02-02,health,777
18615,E,2024-03-20,travel,USD 645
18616,E,2024-09-30,home,450
18618,S,2024-05-28,travel,779
18619,W,2024-11-14,travel,441
18620,N,2024-01-09,health,440
18621,N,2024-07-28,travel,647
18622,W,2024-07-11,health,620
18623,W,2024-06-28,auto,896
18624,E,2024-08-06,travel,788
18625,E,2024-08-25,home,537
18626,N,2024-10-22,home,763
18627,W,2024-01-14,home,471
18628,E,2024-07-05,health,672
18629,E,2024-10-01,travel,$554
18630,N,2024-02-24,travel,372
18631,N,2024-05-11,travel,659
18632,E,2024-11-16,auto,763
18633,E,2024-07-21,travel,657
18634,N,2024-07-11,home,660
18635,S,2024-05-30,travel,454
18636,E,2024-06-15,travel,947
18637,E,2024-07-15,health,541
18638,E,2024-08-20,travel,696
18639,E,2024-11-06,home,679
18640,N,2024-02-27,health,462
18641,N,2024-03-07,home,904
18642,E,2024-06-11,travel,769
18643,E,2024-06-03,health,1283
18644,S,2024-05-07,travel,764
18645,E,2024-09-04,travel,531
18646,N,2024-04-07,health,687
18647,N,2024-06-30,health,524
18648,E,2024-11-04,home,658
18649,W,2024-05-24,health,677
18650,N,2024-10-09,travel,831
18651,E,2024-07-12,home,$938
18652,E,2024-01-01,home,488
18653,E,2024-04-29,travel,461
18654,S,2024-04-07,auto,668
18656,W,2024-02-24,home,750
18657,E,2024-06-16,auto,661
18658,W,2024-02-16,travel,850
18659,S,2024-07-06,auto,854
18661,W,2024-10-17,auto,433
18662,S,2024-09-18,travel,717
18663,E,2024-02-02,auto,708
18664,W,2024-01-25,travel,598
18665,E,2024-04-19,auto,623
18666,N,2024-06-18,home,535
18667,W,2024-11-21,travel,659
18668,E,2024-10-21,home,508
18669,N,2024-04-08,auto,650
18670,S,2024-05-02,home,785
18671,E,2024-07-24,travel,649
18672,E,2024-03-20,auto,544
18673,N,2024-05-29,health,606
18674,S,2024-11-18,travel,620
18675,E,2024-03-01,home,697
18676,S,2024-07-30,travel,476
18677,N,2024-08-27,home,519
18678,N,2024-10-13,health,728
18679,S,2024-05-30,home,1051
18680,N,2024-02-27,travel,688
18681,W,2024-07-29,auto,657
18682,S,2024-02-19,health,555
18683,N,2024-01-17,home,996
18685,E,2024-05-21,travel,563
18686,W,2024-07-05,home,$521
18687,N,2024-01-02,travel,976
18688,W,2024-10-14,health,732
18689,E,2024-01-30,travel,687
18690,W,2024-08-17,home,694
18691,E,2024-07-25,travel,757
18692,E,2024-02-14,auto,544
18693,W,2024-09-04,health,494
18694,S,2024-09-10,travel,657
18695,S,2024-06-03,home,943
18696,N,2024-03-28,travel,594
18697,E,2024-08-17,travel,$853
18698,E,2024-05-08,health,518
18699,W,2024-10-06,travel,849
18700,S,2024-01-08,health,558
18701,S,2024-03-28,travel,USD 567
18702,W,2024-06-23,auto,546
18703,E,2024-10-29,home,543
18704,N,2024-06-27,health,441
18705,N,2024-08-12,home,686
18706,S,2024-03-30,travel,977
18707,W,2024-08-13,home,609
18708,E,2024-10-02,health,814
18709,W,2024-07-17,auto,785
18711,S,2024-11-18,home,645
18712,S,2024-08-23,home,594
18713,N,2024-09-05,travel,1056
18714,E,2024-10-18,home,635
18715,N,2024-08-02,home,488
18716,N,2024-10-07,travel,766
18717,W,2024-09-12,travel,683
18718,W,2024-03-29,health,836
18719,S,2024-04-21,auto,650
18720,S,2024-04-18,home,522
18721,E,2024-08-04,travel,491
18722,W,2024-02-01,home,585
18723,N,2024-08-09,auto,729
18724,E,2024-01-18,travel,672
18725,N,2024-07-02,health,909
18726,W,2024-08-14,travel,553
18727,S,2024-03-23,home,474
18728,S,2024-01-11,home,$831
18729,S,2024-01-10,health,595
18730,S,2024-03-23,home,789
18731,S,2024-01-25,health,597
18732,S,2024-02-28,auto,729
18733,S,2024-01-07,travel,1009
18734,N,2024-10-23,auto,556
18735,E,2024-06-25,health,639
18736,E,2024-04-04,home,487
18737,W,2024-10-11,travel,864
18738,E,2024-07-20,home,1018
18739,W,2024-05-13,travel,554
18740,S,2024-01-16,health,862
18741,E,2024-03-31,auto,783
18742,W,2024-04-02,travel,678
18743,N,2024-10-09,auto,540
18744,E,2024-01-14,home,559
18745,W,2024-05-03,auto,691
18746,N,2024-08-12,home,550
18747,W,2024-05-27,auto,538
18748,E,2024-08-30,travel,$979
18749,E,2024-08-07,home,793
18750,S,2024-06-05,auto,798
18751,S,2024-02-12,auto,1079
18752,N,2024-06-10,auto,908
18753,N,2024-01-14,auto,694
18754,S,2024-03-13,auto,401
18755,N,2024-03-21,auto,758
18756,N,2024-07-02,travel,631
18757,W,2024-09-19,home,588
18758,S,2024-04-29,health,723
18759,W,2024-06-21,auto,779
18760,E,2024-01-25,health,676
18761,E,2024-07-16,auto,600
18762,N,2024-03-19,travel,859
18763,N,2024-01-28,travel,644
18764,W,2024-01-27,health,675
18765,S,2024-06-20,health,596
18766,S,2024-01-25,health,600
18767,N,2024-05-27,health,512
18768,W,2024-06-13,travel,552
18769,S,2024-01-05,auto,682
18770,S,2024-11-24,health,711
18771,N,2024-05-22,auto,685
18772,S,2024-01-31,travel,609
18773,N,2024-08-18,auto,391
18774,N,2024-08-18,health,517
18775,W,2024-02-25,health,$656
18776,W,2024-08-13,health,651
18777,E,2024-03-22,travel,633
18778,S,2024-04-12,home,620
18779,N,2024-10-02,travel,826
18780,S,2024-05-09,home,779
18781,N,2024-05-10,travel,455
18782,S,2024-04-15,travel,638
18783,E,2024-01-09,travel,727
18784,N,2024-02-17,health,708
18785,E,2024-06-16,auto,$760
18786,S,2024-08-01,home,761
18787,S,2024-06-28,home,1044
18788,S,2024-11-04,health,567
18789,E,2024-01-22,home,514
18790,E,2024-04-07,auto,668
18791,S,2024-03-13,auto,$609
18792,W,2024-09-23,travel,838
18793,S,2024-06-22,travel,523
18794,N,2024-08-03,health,USD 754
18795,W,2024-10-13,health,737
18796,N,2024-02-24,home,554
18797,W,2024-01-30,travel,706
18798,W,2024-04-03,home,598
18799,E,2024-04-14,travel,$780
18800,W,2024-10-17,auto,730
18801,S,2024-03-21,home,837
18802,N,2024-01-20,auto,674
18803,W,2024-06-03,travel,739
18804,S,2024-06-10,auto,813
18806,W,2024-08-16,auto,707
18807,S,2024-06-26,home,$691
18808,E,2024-04-30,travel,1159
18809,E,2024-10-14,travel,487
18810,N,2024-08-20,travel,731
18811,S,2024-01-28,health,757
18813,S,2024-11-08,auto,1120
18814,S,2024-10-10,auto,659
18815,S,2024-02-05,auto,869
18817,S,2024-01-02,travel,585
18818,N,2024-01-25,home,835
18819,N,2024-01-24,home,686
18820,W,2024-04-11,home,605
18821,N,2024-11-14,travel,608
18822,S,2024-03-09,auto,$507
18823,W,2024-10-19,home,648
18824,E,2024-08-28,health,530
18825,W,2024-02-26,home,396
18826,W,2024-08-22,health,707
18828,W,2024-06-03,health,$708
18829,N,2024-02-05,auto,711
18830,N,2024-04-22,travel,544
18831,W,2024-01-23,home,639
18832,E,2024-03-21,auto,765
18833,E,2024-02-16,travel,618
18834,W,2024-03-23,auto,897
18835,E,2024-08-12,health,751
18836,E,2024-02-18,auto,515
18837,W,2024-06-24,travel,1092
18838,W,2024-11-22,auto,726
18839,S,2024-07-19,travel,602
18840,E,2024-07-15,travel,755
18843,E,2024-02-10,auto,765
18844,E,2024-08-06,health,637
18845,W,2024-01-14,travel,1059
18846,N,2024-10-27,travel,852
18847,E,2024-05-03,travel,659
18849,W,2024-06-27,health,562
18850,S,2024-05-26,home,754
18851,N,2024-01-19,travel,536
18852,E,2024-07-15,auto,794
18853,N,2024-10-08,travel,558
18854,E,2024-08-01,auto,784
18855,W,2024-07-10,auto,998
18856,S,2024-02-04,auto,598
18857,N,2024-11-01,health,956
18859,W,2024-11-01,health,672
18860,N,2024-06-26,auto,$637
18861,N,2024-03-31,auto,846
18862,S,2024-08-31,health,519
18863,E,2024-10-04,home,600
18865,N,2024-04-14,auto,1108
18866,N,2024-06-20,home,834
18867,W,2024-03-02,travel,643
18868,S,2024-04-13,home,562
18869,W,2024-10-20,travel,512
18870,S,2024-08-23,home,595
18871,S,2024-04-22,travel,588
18872,E,2024-03-04,travel,549
18873,E,2024-06-25,health,654
18874,E,2024-10-20,home,548
18875,W,2024-11-26,auto,836
18876,E,2024-04-16,auto,487
18877,S,2024-04-01,travel,622
18878,S,2024-04-21,travel,787
18880,W,2024-03-12,travel,972
