account_id,event_date,event_type
4861,2024-10-05,pause
4861,2024-11-26,resume
4862,2024-01-17,start
4863,2024-03-13,start
4863,2024-10-31,cancel
4864,2024-07-14,start
4864,2024-08-31,cancel
4865,2024-09-03,start
4866,2024-04-03,start
4866,2024-05-10,pause
4866,2024-06-21,resume
4867,2024-01-07,start
4868,2024-11-06,start
4868,2024-11-28,cancel
4869,2024-05-12,start
4869,2024-06-21,pause
4869,2024-09-08,resume
4869,2024-11-11,pause
4870,2024-06-12,start
4870,2024-10-16,cancel
4871,2024-01-20,start
4871,2024-09-04,cancel
4872,2024-09-17,start
4873,2024-01-27,start
4873,2024-07-18,cancel
4874,2024-09-08,start
4875,2024-07-01,start
4876,2024-11-19,start
4877,2024-10-04,start
4878,2024-03-19,start
4879,2024-08-08,start
4879,2024-09-12,cancel
4880,2024-08-17,start
4881,2024-03-21,start
4881,2024-06-16,cancel
4882,2024-03-05,start
4883,2024-02-26,start
4884,2024-08-27,start
4885,2024-06-29,start
4885,2024-09-05,pause
4885,2024-10-25,resume
4885,2024-12-13,pause
4886,2024-10-20,start
4887,2024-10-13,start
4888,2024-01-18,start
4889,2024-03-17,start
4890,2024-07-12,start
4891,2024-01-01,start
4891,2024-10-25,cancel
4892,2024-01-22,start
4892,2024-04-30,cancel
4893,2024-02-13,start
4893,2024-10-16,cancel
4894,2024-01-18,start
4895,2024-01-24,start
4895,2024-11-01,cancel
4896,2024-05-27,start
4896,2024-08-08,pause
4896,2024-10-28,resume
4897,2024-01-28,start
4897,2024-09-09,cancel
4898,2024-06-10,start
4898,2024-07-17,pause
4898,2024-09-17,resume
4898,2024-11-28,pause
4899,2024-03-17,start
4900,2024-04-14,start
4900,2024-10-09,pause
4900,2024-11-20,resume
4901,2024-08-16,start
4902,2024-02-16,start
4903,2024-06-29,start
4903,2024-12-13,pause
4904,2024-04-06,start
4904,2024-06-18,pause
4904,2024-09-04,resume
4904,2024-11-15,pause
4905,2024-01-25,start
4906,2024-07-17,start
4906,2024-11-12,cancel
4907,2024-05-02,start
4907,2024-10-20,pause
4908,2024-08-18,start
4909,2024-05-09,start
4909,2024-07-22,cancel
4910,2024-07-24,start
4911,2024-06-07,start
4911,2024-07-03,cancel
4912,2024-01-27,start
4912,2024-02-17,cancel
4913,2024-04-20,start
4913,2024-07-09,pause
4913,2024-09-08,resume
4913,2024-12-01,pause
4914,2024-05-28,start
4914,2024-07-05,pause
4914,2024-08-11,resume
4914,2024-10-16,pause
4915,2024-10-23,start
4916,2024-06-04,start
4916,2024-07-05,pause
4916,2024-09-12,resume
4917,2024-11-23,start
4918,2024-02-28,start
4918,2024-05-12,cancel
4919,2024-05-07,start
4919,2024-12-10,pause
4920,2024-02-13,start
4920,2024-05-29,cancel
4921,2024-11-20,start
4922,2024-05-05,start
4922,2024-07-19,pause
4922,2024-10-08,resume
4923,2024-03-14,start
4923,2024-04-30,cancel
4924,2024-10-03,start
4925,2024-04-23,start
4926,2024-09-03,start
4927,2024-07-30,start
4928,2024-05-12,start
4928,2024-09-11,cancel
4929,2024-02-20,start
4930,2024-11-25,start
4931,2024-08-23,start
4932,2024-05-28,start
4932,2024-08-26,pause
4932,2024-10-14,resume
4933,2024-08-15,start
4934,2024-09-16,start
4935,2024-01-21,start
4935,2024-08-16,cancel
4936,2024-04-01,start
4936,2024-06-09,pause
4936,2024-07-21,resume
4936,2024-09-26,pause
4936,2024-11-25,resume
4936,2024-12-17,pause
4937,2024-03-02,start
4937,2024-05-22,cancel
4938,2024-10-01,start
4939,2024-01-26,start
4940,2024-10-10,start
4941,2024-05-11,start
4941,2024-08-14,pause
4941,2024-10-25,resume
4942,2024-01-10,start
4942,2024-02-20,cancel
4943,2024-11-24,start
4944,2024-07-13,start
4945,2024-06-18,start
4945,2024-11-01,pause
4946,2024-04-07,start
4946,2024-06-03,pause
4946,2024-07-07,resume
4946,2024-07-30,pause
4946,2024-09-01,resume
4946,2024-10-22,cancel
4947,2024-04-06,start
4947,2024-09-24,pause
4947,2024-10-30,resume
4948,2024-08-01,start
4949,2024-04-25,start
4949,2024-09-22,pause
4949,2024-12-07,resume
4950,2024-04-16,start
4951,2024-08-09,start
4951,2024-09-13,cancel
4952,2024-03-15,start
4953,2024-08-24,start
4954,2024-05-23,start
4954,2024-07-24,pause
4954,2024-08-29,resume
4954,2024-11-30,pause
4955,2024-07-10,start
4956,2024-11-11,start
4957,2024-02-01,start
4957,2024-04-27,cancel
4958,2024-04-29,start
4958,2024-08-17,pause
4958,2024-10-31,resume
4959,2024-10-17,start
4960,2024-01-26,start
4960,2024-08-10,cancel
4961,2024-05-01,start
4961,2024-07-22,pause
4961,2024-10-08,resume
4961,2024-11-13,cancel
4962,2024-03-16,start
4963,2024-09-03,start
4964,2024-06-24,start
4964,2024-10-12,pause
4965,2024-04-08,start
4965,2024-06-23,cancel
4966,2024-02-05,start
4966,2024-10-26,cancel
4967,2024-11-13,start
4968,2024-02-24,start
4969,2024-01-23,start
4969,2024-12-15,cancel
4970,2024-02-21,start
4970,2024-09-25,cancel
4971,2024-07-23,start
4972,2024-01-29,start
4973,2024-04-06,start
4973,2024-09-22,pause
4973,2024-11-06,resume
4974,2024-09-25,start
4975,2024-07-15,start
4976,2024-09-11,start
4977,2024-10-29,start
4978,2024-11-07,start
4979,2024-04-08,start
4979,2024-05-22,pause
4979,2024-08-19,resume
4979,2024-11-30,pause
4980,2024-07-23,start
4981,2024-11-15,start
4982,2024-06-20,start
4982,2024-08-09,pause
4982,2024-10-31,resume
4983,2024-05-02,start
4983,2024-06-13,pause
4983,2024-07-17,resume
4983,2024-09-08,pause
4983,2024-11-02,resume
4984,2024-01-22,start
4985,2024-11-07,start
4986,2024-09-17,start
4987,2024-08-12,start
4987,2024-12-19,cancel
4988,2024-10-02,start
4989,2024-03-08,start
4989,2024-07-28,cancel
4990,2024-06-14,start
4990,2024-08-09,pause
4990,2024-10-14,resume
4991,2024-06-05,start
4991,2024-09-03,pause
4991,2024-10-30,resume
4992,2024-10-22,start
4993,2024-04-03,start
4993,2024-09-15,pause
4993,2024-11-19,resume
4994,2024-08-11,start
4995,2024-11-12,start
4996,2024-08-25,start
4997,2024-05-24,start
4997,2024-08-09,pause
4997,2024-10-07,resume
4998,2024-06-20,start
4998,2024-12-21,pause
4999,2024-11-05,start
5000,2024-09-24,start
5001,2024-11-23,start
5002,2024-02-21,start
5002,2024-03-15,cancel
5003,2024-11-22,start
5004,2024-01-10,start
5004,2024-07-16,cancel
5005,2024-02-02,start
5005,2024-10-23,cancel
5006,2024-10-30,start
5007,2024-11-04,start
5008,2024-11-16,start
5009,2024-08-07,start
5010,2024-09-11,start
5010,2024-12-13,cancel
5011,2024-05-30,start
5012,2024-07-05,start
5013,2024-11-21,start
5014,2024-09-29,start
5015,2024-07-25,start
5016,2024-08-23,start
5017,2024-04-01,start
5017,2024-08-10,pause
5017,2024-09-19,resume
5018,2024-11-16,start
5019,2024-08-14,start
5020,2024-07-14,start
5021,2024-02-08,start
5022,2024-06-17,start
5023,2024-04-20,start
5023,2024-07-01,pause
5023,2024-08-21,resume
5024,2024-01-10,start
5024,2024-05-23,cancel
5025,2024-08-24,start
5026,2024-07-24,start
5027,2024-11-19,start
5028,2024-08-25,start
5029,2024-01-15,start
5029,2024-11-18,cancel
5030,2024-05-19,start
5030,2024-07-28,pause
5030,2024-09-21,resume
5031,2024-07-14,start
5031,2024-09-24,cancel
5032,2024-09-02,start
5033,2024-07-21,start
5034,2024-06-25,start
5034,2024-09-15,pause
5034,2024-12-04,resume
5035,2024-04-14,start
5035,2024-07-10,pause
5035,2024-09-07,resume
5036,2024-10-19,start
5037,2024-07-03,start
5037,2024-07-30,cancel
5038,2024-10-02,start
5039,2024-01-07,start
5040,2024-07-25,start
5041,2024-07-25,start
5042,2024-06-21,start
5042,2024-08-17,pause
5042,2024-09-19,resume
5042,2024-12-04,pause
5043,2024-10-21,start
5044,2024-05-21,start
5044,2024-09-17,pause
5044,2024-10-27,resume
5045,2024-03-29,start
5046,2024-01-04,start
5046,2024-04-07,cancel
5047,2024-05-16,start
5047,2024-11-23,pause
5048,2024-05-11,start
5048,2024-10-02,cancel
5049,2024-05-16,start
5049,2024-08-09,pause
5049,2024-10-17,resume
5050,2024-10-26,start
5051,2024-10-21,start
5051,2024-12-05,cancel
5052,2024-04-22,start
5052,2024-07-12,pause
5052,2024-08-12,resume
5053,2024-05-14,start
5053,2024-12-19,pause
5054,2024-07-15,start
5054,2024-10-12,cancel
5055,2024-04-29,start
5055,2024-07-24,cancel
5056,2024-03-18,start
5057,2024-03-19,start
5057,2024-06-06,cancel
5058,2024-04-26,start
5058,2024-07-02,pause
5058,2024-09-16,resume
5058,2024-11-22,pause
5059,2024-05-15,start
5059,2024-06-18,cancel
5060,2024-07-12,start
5061,2024-07-03,start
5062,2024-11-26,start
5063,2024-11-26,start
5064,2024-01-24,start
5064,2024-03-10,cancel
5065,2024-02-24,start
5066,2024-09-08,start
5067,2024-04-09,start
5067,2024-06-27,pause
5067,2024-07-27,resume
5067,2024-08-30,pause
5067,2024-10-24,resume
5067,2024-12-22,pause
5068,2024-03-06,start
5069,2024-06-17,start
5069,2024-07-08,pause
5069,2024-09-28,resume
5069,2024-11-02,pause
5070,2024-08-01,start
5071,2024-06-09,start
5071,2024-10-22,pause
5071,2024-12-03,resume
5072,2024-06-25,start
5072,2024-09-05,pause
5072,2024-11-01,resume
5073,2024-10-17,start
5074,2024-05-18,start
5074,2024-07-05,pause
5074,2024-09-06,resume
5075,2024-02-28,start
5076,2024-11-16,start
5077,2024-01-13,start
5078,2024-02-29,start
5079,2024-09-03,start
5079,2024-12-17,cancel
5080,2024-07-13,start
5081,2024-07-08,start
5081,2024-10-15,cancel
5082,2024-01-23,start
5083,2024-08-09,start
5083,2024-09-02,cancel
5084,2024-10-25,start
5085,2024-10-22,start
5086,2024-01-28,start
5086,2024-12-02,cancel
5087,2024-02-28,start
5087,2024-06-30,cancel
5088,2024-03-18,start
5088,2024-09-25,cancel
5089,2024-11-23,start
5090,2024-09-21,start
5091,2024-02-07,start
5092,2024-10-17,start
5092,2024-11-24,cancel
5093,2024-01-13,start
5094,2024-05-06,start
5094,2024-06-23,pause
5094,2024-07-30,resume
5094,2024-10-26,cancel
5095,2024-08-14,start
5096,2024-04-19,start
5096,2024-05-23,pause
5096,2024-07-03,resume
5096,2024-11-20,cancel
5097,2024-05-26,start
5097,2024-06-30,pause
5097,2024-09-20,resume
5098,2024-04-06,start
5098,2024-08-25,pause
5098,2024-10-29,resume
5098,2024-12-20,pause
5099,2024-10-06,start
5100,2024-02-08,start
5100,2024-09-19,cancel
5101,2024-03-16,start
5101,2024-11-28,cancel
5102,2024-08-17,start
5103,2024-03-09,start
5104,2024-07-05,start
5105,2024-09-24,start
5106,2024-07-04,start
5106,2024-09-12,cancel
5107,2024-05-15,start
5107,2024-07-08,pause
5107,2024-08-29,resume
5107,2024-12-04,pause
5108,2024-07-12,start
5109,2024-10-19,start
5110,2024-01-25,start
5111,2024-08-21,start
5112,2024-10-15,start
5113,2024-07-27,start
5114,2024-03-02,start
5115,2024-09-13,start
5116,2024-07-18,start
5116,2024-11-12,cancel
5117,2024-05-23,start
5117,2024-06-19,pause
5117,2024-08-26,resume
5117,2024-10-15,pause
5117,2024-12-06,resume
5118,2024-04-09,start
5118,2024-07-17,pause
5118,2024-09-14,resume
5118,2024-10-09,pause
5118,2024-11-22,resume
5119,2024-08-01,start
5120,2024-09-19,start
5121,2024-04-06,start
5121,2024-10-15,pause
5121,2024-11-23,resume
5122,2024-03-28,start
5123,2024-01-24,start
5123,2024-09-12,cancel
5124,2024-10-08,start
5125,2024-09-07,start
5126,2024-04-26,start
5126,2024-07-22,pause
5126,2024-09-15,resume
5126,2024-11-02,pause
5127,2024-01-15,start
5127,2024-04-21,cancel
5128,2024-03-21,start
5128,2024-05-06,cancel
5129,2024-05-22,start
5130,2024-06-15,start
5130,2024-11-08,pause
5131,2024-04-16,start
5131,2024-09-11,pause
5131,2024-12-04,resume
5132,2024-07-20,start
5133,2024-06-13,start
5133,2024-11-05,pause
5134,2024-05-10,start
5134,2024-06-05,pause
5134,2024-07-27,resume
5134,2024-09-18,pause
5134,2024-11-30,resume
5135,2024-09-05,start
5136,2024-07-08,start
5137,2024-05-08,start
5137,2024-12-13,pause
5138,2024-10-10,start
5139,2024-04-22,start
5139,2024-07-14,pause
5139,2024-10-08,resume
5139,2024-12-17,pause
5140,2024-04-07,start
5140,2024-05-01,pause
5140,2024-07-02,resume
5140,2024-12-24,cancel
5141,2024-03-14,start
5142,2024-01-01,start
5142,2024-02-13,cancel
5143,2024-09-18,start
5144,2024-06-02,start
5144,2024-08-16,pause
5144,2024-10-19,resume
5144,2024-12-19,pause
5145,2024-08-08,start
5146,2024-11-17,start
5147,2024-07-18,start
5148,2024-07-13,start
5148,2024-12-10,cancel
5149,2024-02-09,start
5149,2024-06-04,cancel
5150,2024-06-06,start
5150,2024-12-23,pause
5151,2024-10-28,start
5152,2024-08-10,start
5153,2024-01-19,start
5153,2024-06-02,cancel
5154,2024-08-21,start
5155,2024-05-31,start
5155,2024-10-31,pause
5155,2024-12-19,resume
5156,2024-08-06,start
5157,2024-08-02,start
5157,2024-10-24,cancel
5158,2024-09-10,start
5158,2024-10-17,cancel
5159,2024-03-01,start
5160,2024-08-14,start
5160,2024-10-20,cancel
5161,2024-05-03,start
5161,2024-07-11,pause
5161,2024-09-25,resume
5162,2024-09-17,start
5162,2024-11-21,cancel
5163,2024-08-01,start
5164,2024-10-11,start
5165,2024-11-03,start
5166,2024-07-29,start
5167,2024-11-21,start
5168,2024-08-22,start
5169,2024-05-30,start
5169,2024-08-23,pause
5169,2024-10-27,resume
5170,2024-05-09,start
5170,2024-07-08,pause
5170,2024-08-08,resume
5170,2024-12-02,pause
5171,2024-11-26,start
5172,2024-01-08,start
5173,2024-06-17,start
5174,2024-01-23,start
5175,2024-02-20,start
5176,2024-04-28,start
5176,2024-07-26,pause
5176,2024-09-14,resume
5177,2024-11-08,start
5177,2024-12-20,cancel
5178,2024-04-27,start
5178,2024-08-15,pause
5178,2024-11-04,resume
5179,2024-04-17,start
5179,2024-08-04,cancel
5180,2024-07-05,start
5180,2024-10-21,cancel
5181,2024-07-06,start
5182,2024-08-20,start
5183,2024-06-06,start
5183,2024-10-14,cancel
5184,2024-10-18,start
5185,2024-05-15,start
5185,2024-07-01,pause
5185,2024-09-10,resume
5185,2024-11-16,cancel
5186,2024-04-12,start
5186,2024-10-10,pause
5186,2024-11-20,resume
5187,2024-05-10,start
5187,2024-08-07,pause
5187,2024-10-14,resume
5188,2024-01-29,start
5188,2024-09-19,cancel
5189,2024-05-13,start
5189,2024-06-16,pause
5189,2024-08-17,resume
5189,2024-12-09,pause
5190,2024-06-30,start
5191,2024-03-30,start
5192,2024-05-11,start
5192,2024-07-30,pause
5192,2024-10-14,resume
5193,2024-02-15,start
5193,2024-06-22,cancel
5194,2024-04-07,start
5194,2024-11-25,cancel
5195,2024-02-03,start
5195,2024-12-14,cancel
5196,2024-10-16,start
5197,2024-06-21,start
5197,2024-09-01,pause
5197,2024-10-26,resume
5198,2024-06-06,start
5198,2024-08-28,pause
5198,2024-11-18,resume
5199,2024-03-14,start
5199,2024-11-29,cancel
5200,2024-11-12,start
5201,2024-04-17,start
5201,2024-05-13,pause
5201,2024-06-17,resume
5201,2024-08-27,pause
5201,2024-10-12,resume
5202,2024-02-10,start
5202,2024-11-05,cancel
5203,2024-08-04,start
5204,2024-03-23,start
5205,2024-11-11,start
5206,2024-08-21,start
5206,2024-11-12,cancel
5207,2024-04-13,start
5207,2024-07-06,pause
5207,2024-09-14,resume
5208,2024-10-01,start
5208,2024-10-26,cancel
5209,2024-03-06,start
5209,2024-10-30,cancel
5210,2024-10-31,start
5211,2024-03-20,start
5212,2024-03-26,start
5212,2024-09-27,cancel
5213,2024-01-07,start
5214,2024-03-27,start
5214,2024-06-10,cancel
5215,2024-11-14,start
5216,2024-08-19,start
5217,2024-03-18,start
5217,2024-06-08,cancel
5218,2024-04-18,start
5218,2024-09-24,pause
5218,2024-11-17,resume
5218,2024-12-19,pause
5219,2024-05-19,start
5219,2024-07-28,pause
5219,2024-09-04,resume
5219,2024-10-02,pause
5219,2024-12-08,resume
5220,2024-02-27,start
5221,2024-10-15,start
5222,2024-05-02,start
5223,2024-04-08,start
5223,2024-05-12,pause
5223,2024-06-17,resume
5223,2024-08-17,pause
5223,2024-11-06,resume
5224,2024-01-21,start
5224,2024-11-25,cancel
5225,2024-09-21,start
5226,2024-02-11,start
5226,2024-05-03,cancel
5227,2024-05-04,start
5227,2024-06-28,pause
5227,2024-08-13,resume
5227,2024-09-16,pause
5227,2024-11-01,resume
5228,2024-10-23,start
5229,2024-08-21,start
5230,2024-09-14,start
5231,2024-01-15,start
5232,2024-07-18,start
5233,2024-03-23,start
5233,2024-12-19,cancel
5234,2024-05-23,start
5234,2024-08-09,pause
5234,2024-10-23,resume
5235,2024-07-24,start
5236,2024-01-10,start
5237,2024-08-02,start
5238,2024-08-17,start
5238,2024-09-13,cancel
5239,2024-11-13,start
5240,2024-02-12,start
5241,2024-04-10,start
5241,2024-08-19,pause
5241,2024-09-25,resume
5242,2024-01-28,start
5243,2024-08-08,start
5244,2024-11-17,start
5245,2024-11-11,start
5246,2024-10-09,start
5247,2024-11-03,start
5248,2024-10-05,start
5249,2024-11-09,start
5250,2024-11-10,start
5251,2024-06-08,start
5252,2024-11-24,start
5253,2024-09-04,start
5254,2024-04-05,start
5254,2024-06-26,pause
5254,2024-08-06,resume
5254,2024-10-21,pause
5254,2024-12-18,resume
5255,2024-07-31,start
5255,2024-10-06,cancel
5256,2024-07-23,start
5257,2024-05-18,start
5257,2024-07-01,pause
5257,2024-08-03,resume
5258,2024-01-01,start
5258,2024-03-28,cancel
5259,2024-02-10,start
5260,2024-11-17,start
5261,2024-03-16,start
5262,2024-07-13,start
5263,2024-05-25,start
5263,2024-11-03,pause
5264,2024-10-25,start
5265,2024-07-28,start
5266,2024-08-21,start
5267,2024-01-03,start
5267,2024-09-16,cancel
5268,2024-09-16,start
5269,2024-03-20,start
5269,2024-10-10,cancel
5270,2024-07-14,start
5271,2024-07-09,start
5272,2024-06-02,start
5272,2024-11-23,cancel
5273,2024-03-27,start
5273,2024-06-24,cancel
5274,2024-09-12,start
5275,2024-02-01,start
5276,2024-09-01,start
5277,2024-01-08,start
5278,2024-01-08,start
5279,2024-06-09,start
5279,2024-07-01,pause
5279,2024-09-24,resume
5280,2024-02-22,start
5281,2024-09-10,start
5281,2024-11-30,cancel
5282,2024-03-24,start
5283,2024-05-16,start
5283,2024-07-30,pause
5283,2024-10-10,resume
5283,2024-12-22,pause
5284,2024-08-24,start
5285,2024-05-29,start
5285,2024-10-21,pause
5286,2024-02-20,start
5286,2024-04-23,cancel
5287,2024-04-29,start
5287,2024-10-26,pause
5288,2024-05-11,start
5288,2024-07-13,pause
5288,2024-08-12,resume
5288,2024-09-17,pause
5288,2024-11-20,resume
5289,2024-11-09,start
5290,2024-04-02,start
5290,2024-06-02,pause
5290,2024-08-26,resume
5290,2024-10-06,pause
5291,2024-01-20,start
5291,2024-08-27,cancel
5292,2024-08-23,start
5292,2024-10-01,cancel
5293,2024-10-01,start
5294,2024-09-17,start
5295,2024-06-15,start
5295,2024-09-13,pause
5295,2024-11-24,resume
5296,2024-05-01,start
5296,2024-05-27,pause
5296,2024-07-26,resume
5296,2024-09-26,pause
5296,2024-11-12,resume
5297,2024-09-07,start
5298,2024-06-11,start
5298,2024-09-02,pause
5298,2024-11-13,resume
5299,2024-06-06,start
5300,2024-08-09,start
5301,2024-08-06,start
5302,2024-08-11,start
5303,2024-04-12,start
5304,2024-05-15,start
5304,2024-08-04,pause
5304,2024-09-15,resume
5305,2024-11-26,start
5306,2024-04-17,start
5306,2024-05-10,pause
5306,2024-07-03,resume
5306,2024-09-12,cancel
5307,2024-07-19,start
5307,2024-11-06,cancel
5308,2024-09-09,start
5309,2024-03-23,start
5310,2024-09-02,start
5311,2024-01-25,start
5312,2024-08-05,start
5313,2024-04-11,start
5313,2024-07-17,pause
5313,2024-09-13,resume
5313,2024-11-14,pause
5314,2024-09-10,start
5314,2024-11-13,cancel
5315,2024-05-04,start
5315,2024-08-20,pause
5315,2024-10-24,resume
5316,2024-03-04,start
5317,2024-01-03,start
5317,2024-07-20,cancel
5318,2024-10-01,start
5319,2024-03-13,start
5319,2024-05-21,cancel
5320,2024-08-06,start
5320,2024-12-03,cancel
5321,2024-10-08,start
5321,2024-11-03,cancel
5322,2024-07-31,start
5323,2024-05-10,start
5323,2024-09-13,cancel
5324,2024-02-06,start
5324,2024-12-21,cancel
5325,2024-01-06,start
5325,2024-02-22,cancel
5326,2024-08-14,start
5326,2024-10-06,cancel
5327,2024-01-06,start
5327,2024-02-19,cancel
5328,2024-02-06,start
5329,2024-07-05,start
5330,2024-07-17,start
5331,2024-04-12,start
5331,2024-08-11,cancel
5332,2024-07-10,start
5332,2024-09-25,cancel
5333,2024-08-03,start
5333,2024-10-31,cancel
5334,2024-01-13,start
5334,2024-03-05,cancel
5335,2024-02-08,start
5335,2024-11-09,cancel
5336,2024-09-15,start
5336,2024-12-13,cancel
5337,2024-02-13,start
5337,2024-09-21,cancel
5338,2024-01-29,start
5338,2024-05-16,cancel
5339,2024-01-21,start
5339,2024-05-05,cancel
5340,2024-11-15,start
5341,2024-11-06,start
5342,2024-10-10,start
5343,2024-02-28,start
5343,2024-10-23,cancel
5344,2024-09-26,start
5345,2024-06-01,start
5345,2024-06-30,pause
5345,2024-09-11,resume
5346,2024-01-28,start
5347,2024-05-01,start
5347,2024-06-15,pause
5347,2024-08-01,resume
5347,2024-12-01,pause
5348,2024-04-06,start
5348,2024-07-10,pause
5348,2024-08-10,resume
5348,2024-10-13,pause
5348,2024-12-02,resume
5349,2024-08-16,start
5349,2024-10-09,cancel
5350,2024-06-20,start
5351,2024-11-14,start
5352,2024-05-19,start
5352,2024-08-17,pause
5352,2024-10-17,resume
5353,2024-07-30,start
5354,2024-07-31,start
5354,2024-11-25,cancel
5355,2024-05-11,start
5356,2024-08-07,start
5356,2024-09-05,cancel
5357,2024-03-18,start
5357,2024-06-24,cancel
5358,2024-04-06,start
5358,2024-08-02,pause
5358,2024-10-09,resume
5358,2024-11-19,pause
5359,2024-10-16,start
5360,2024-09-28,start
5361,2024-10-23,start
5361,2024-11-28,cancel
5362,2024-09-06,start
5363,2024-01-15,start
5364,2024-08-28,start
5365,2024-04-05,start
5365,2024-07-10,pause
5365,2024-08-22,resume
5365,2024-09-15,pause
5365,2024-12-06,resume
5366,2024-01-13,start
5366,2024-09-07,cancel
5367,2024-06-09,start
