account_id,signup_date,plan,seats
5113,2024-07-27,team,21
5114,2024-03-02,enterprise,11
5115,2024-09-13,business,39
5116,2024-07-18,team,31
5117,2024-05-23,enterprise,28
5118,2024-04-09,enterprise,4
5119,2024-08-01,team,2
5120,2024-09-19,team,3
5121,2024-04-06,enterprise,21
5122,2024-03-28,enterprise,4
5123,2024-01-24,enterprise,31
5124,2024-10-08,team,10
5125,2024-09-07,team,13
5126,2024-04-26,enterprise,16
5127,2024-01-15,enterprise,30
5128,2024-03-21,business,3
5129,2024-05-22,enterprise,26
5130,2024-06-15,business,24
5131,2024-04-16,team,7
5132,2024-07-20,team,7
5133,2024-06-13,team,15
5134,2024-05-10,enterprise,36
5135,2024-09-05,team,14
5136,2024-07-08,enterprise,26
5137,2024-05-08,team,15
5138,2024-10-10,enterprise,24
5139,2024-04-22,team,8
5140,2024-04-07,enterprise,32
5141,2024-03-14,team,13
5142,2024-01-01,team,15
5143,2024-09-18,business,21
5144,2024-06-02,team,40
5145,2024-08-08,team,31
5146,2024-11-17,team,7
5147,2024-07-18,team,3
5148,2024-07-13,team,33
5149,2024-02-09,team,2
5150,2024-06-06,team,20
5151,2024-10-28,business,38
5152,2024-08-10,team,13
5153,2024-01-19,team,36
5154,2024-08-21,enterprise,30
5155,2024-05-31,business,15
5156,2024-08-06,enterprise,19
5157,2024-08-02,enterprise,17
5158,2024-09-10,team,2
5159,2024-03-01,team,13
5160,2024-08-14,team,40
5161,2024-05-03,team,10
5162,2024-09-17,business,22
5163,2024-08-01,team,26
5164,2024-10-11,business,7
5165,2024-11-03,enterprise,34
5166,2024-07-29,business,15
5167,2024-11-21,team,35
5168,2024-08-22,enterprise,35
5169,2024-05-30,team,14
5170,2024-05-09,enterprise,30
5171,2024-11-26,business,29
5172,2024-01-08,business,25
5173,2024-06-17,business,23
5174,2024-01-23,team,5
5175,2024-02-20,team,28
5176,2024-04-28,team,5
5177,2024-11-08,team,34
5178,2024-04-27,team,12
5179,2024-04-17,team,20
5180,2024-07-05,business,10
5181,2024-07-06,team,18
5182,2024-08-20,team,23
5183,2024-06-06,team,18
5184,2024-10-18,business,13
5185,2024-05-15,enterprise,6
5186,2024-04-12,team,4
5187,2024-05-10,team,21
5188,2024-01-29,enterprise,34
5189,2024-05-13,enterprise,20
5190,2024-06-30,team,5
5191,2024-03-30,team,24
5192,2024-05-11,team,8
5193,2024-02-15,team,39
5194,2024-04-07,team,3
5195,2024-02-03,team,20
5196,2024-10-16,team,30
5197,2024-06-21,enterprise,15
5198,2024-06-06,team,38
5199,2024-03-14,business,8
5200,2024-11-12,team,30
5201,2024-04-17,business,18
5202,2024-02-10,business,12
5203,2024-08-04,team,28
5204,2024-03-23,business,13
5205,2024-11-11,enterprise,33
5206,2024-08-21,enterprise,26
5207,2024-04-13,enterprise,10
5208,2024-10-01,team,7
5209,2024-03-06,business,2
5210,2024-10-31,team,31
5211,2024-03-20,team,21
5212,2024-03-26,business,13
5213,2024-01-07,enterprise,20
5214,2024-03-27,business,13
5215,2024-11-14,team,30
5216,2024-08-19,team,39
5217,2024-03-18,team,24
5218,2024-04-18,business,17
5219,2024-05-19,team,28
5220,2024-02-27,enterprise,3
5221,2024-10-15,team,39
5222,2024-05-02,enterprise,25
5223,2024-04-08,team,18
5224,2024-01-21,enterprise,9
5225,2024-09-21,team,23
5226,2024-02-11,team,5
5227,2024-05-04,team,9
5228,2024-10-23,business,2
5229,2024-08-21,team,34
5230,2024-09-14,business,40
5231,2024-01-15,team,13
5232,2024-07-18,team,13
5233,2024-03-23,team,28
5234,2024-05-23,team,24
5235,2024-07-24,enterprise,34
5236,2024-01-10,enterprise,21
5237,2024-08-02,team,12
5238,2024-08-17,team,32
5239,2024-11-13,business,14
5240,2024-02-12,team,38
5241,2024-04-10,business,7
5242,2024-01-28,team,25
5243,2024-08-08,team,14
5244,2024-11-17,business,31
5245,2024-11-11,business,30
5246,2024-10-09,business,25
5247,2024-11-03,team,27
5248,2024-10-05,business,17
5249,2024-11-09,enterprise,27
5250,2024-11-10,enterprise,6
5251,2024-06-08,team,38
5252,2024-11-24,team,34
5253,2024-09-04,team,21
5254,2024-04-05,enterprise,5
5255,2024-07-31,business,9
5256,2024-07-23,team,12
5257,2024-05-18,enterprise,11
5258,2024-01-01,team,3
5259,2024-02-10,enterprise,28
5260,2024-11-17,enterprise,3
5261,2024-03-16,team,17
5262,2024-07-13,team,27
5263,2024-05-25,business,13
5264,2024-10-25,business,15
5265,2024-07-28,business,23
5266,2024-08-21,team,5
5267,2024-01-03,team,27
5268,2024-09-16,team,30
5269,2024-03-20,team,24
5270,2024-07-14,team,7
5271,2024-07-09,business,15
5272,2024-06-02,team,13
5273,2024-03-27,enterprise,13
5274,2024-09-12,business,28
5275,2024-02-01,team,20
5276,2024-09-01,team,3
5277,2024-01-08,team,24
5278,2024-01-08,enterprise,24
5279,2024-06-09,enterprise,3
5280,2024-02-22,enterprise,20
5281,2024-09-10,enterprise,26
5282,2024-03-24,team,2
5283,2024-05-16,enterprise,32
5284,2024-08-24,team,4
5285,2024-05-29,business,9
5286,2024-02-20,business,2
5287,2024-04-29,enterprise,23
5288,2024-05-11,team,40
5289,2024-11-09,team,29
5290,2024-04-02,business,35
5291,2024-01-20,enterprise,16
5292,2024-08-23,team,7
5293,2024-10-01,business,18
5294,2024-09-17,team,17
5295,2024-06-15,business,19
5296,2024-05-01,team,3
5297,2024-09-07,team,22
5298,2024-06-11,business,9
5299,2024-06-06,team,17
5300,2024-08-09,team,8
5301,2024-08-06,enterprise,14
5302,2024-08-11,team,20
5303,2024-04-12,team,3
5304,2024-05-15,enterprise,8
5305,2024-11-26,team,5
5306,2024-04-17,team,21
5307,2024-07-19,business,3
5308,2024-09-09,team,5
5309,2024-03-23,team,5
5310,2024-09-02,enterprise,21
5311,2024-01-25,enterprise,36
5312,2024-08-05,enterprise,3
5313,2024-04-11,business,23
5314,2024-09-10,team,28
5315,2024-05-04,business,38
5316,2024-03-04,team,7
5317,2024-01-03,business,12
5318,2024-10-01,enterprise,17
5319,2024-03-13,enterprise,3
5320,2024-08-06,enterprise,4
5321,2024-10-08,business,7
5322,2024-07-31,team,27
5323,2024-05-10,team,17
5324,2024-02-06,business,22
5325,2024-01-06,enterprise,5
5326,2024-08-14,team,39
5327,2024-01-06,enterprise,38
5328,2024-02-06,enterprise,15
5329,2024-07-05,team,22
5330,2024-07-17,enterprise,4
5331,2024-04-12,enterprise,4
5332,2024-07-10,team,8
5333,2024-08-03,enterprise,4
5334,2024-01-13,team,32
5335,2024-02-08,team,29
5336,2024-09-15,enterprise,31
5337,2024-02-13,enterprise,40
5338,2024-01-29,enterprise,37
5339,2024-01-21,team,35
5340,2024-11-15,business,38
5341,2024-11-06,business,40
5342,2024-10-10,enterprise,4
5343,2024-02-28,enterprise,22
5344,2024-09-26,team,3
5345,2024-06-01,team,40
5346,2024-01-28,business,22
5347,2024-05-01,enterprise,19
5348,2024-04-06,team,30
5349,2024-08-16,enterprise,29
5350,2024-06-20,team,20
5351,2024-11-14,team,22
5352,2024-05-19,business,36
5353,2024-07-30,team,20
5354,2024-07-31,team,34
5355,2024-05-11,enterprise,23
5356,2024-08-07,business,9
5357,2024-03-18,team,39
5358,2024-04-06,business,7
5359,2024-10-16,enterprise,27
5360,2024-09-28,team,32
5361,2024-10-23,team,36
5362,2024-09-06,team,6
5363,2024-01-15,business,37
5364,2024-08-28,enterprise,40
5365,2024-04-05,business,11
5366,2024-01-13,business,21
5367,2024-06-09,business,38
5368,2024-01-16,business,11
5369,2024-10-23,business,4
5370,2024-08-27,business,16
5371,2024-08-22,business,20
5372,2024-08-20,business,22
5373,2024-04-15,enterprise,11
5374,2024-03-11,business,23
5375,2024-09-06,team,6
5376,2024-07-26,team,32
5377,2024-10-01,business,16
5378,2024-05-27,team,25
5379,2024-05-12,team,8
5380,2024-08-02,enterprise,13
5381,2024-07-05,team,5
5382,2024-10-26,business,30
5383,2024-09-18,team,12
5384,2024-01-22,team,19
5385,2024-07-26,team,7
5386,2024-07-08,business,38
5387,2024-04-06,team,29
5388,2024-02-19,team,23
5389,2024-01-15,team,37
5390,2024-07-24,business,19
5391,2024-02-28,business,39
5392,2024-03-17,team,13
5393,2024-09-11,enterprise,38
5394,2024-07-20,team,20
5395,2024-05-13,team,27
5396,2024-01-03,business,38
5397,2024-02-21,business,18
5398,2024-08-20,team,22
5399,2024-09-26,team,5
5400,2024-07-26,business,20
5401,2024-10-06,team,7
5402,2024-06-02,team,7
5403,2024-07-30,team,16
5404,2024-10-17,team,35
5405,2024-03-29,business,35
5406,2024-01-20,team,30
5407,2024-01-12,enterprise,27
5408,2024-10-29,enterprise,20
5409,2024-09-13,team,15
5410,2024-05-29,business,20
5411,2024-02-22,business,5
5412,2024-08-22,team,2
5413,2024-08-14,enterprise,32
5414,2024-02-18,team,31
5415,2024-11-01,enterprise,12
5416,2024-03-30,team,39
5417,2024-04-20,team,11
5418,2024-10-19,team,16
5419,2024-05-31,team,9
5420,2024-02-17,business,29
5421,2024-09-16,team,17
5422,2024-05-31,team,8
5423,2024-04-22,team,39
5424,2024-08-12,team,34
5425,2024-11-25,enterprise,30
5426,2024-05-29,team,29
5427,2024-02-20,team,34
5428,2024-04-19,enterprise,25
5429,2024-03-26,team,22
5430,2024-09-03,business,2
5431,2024-11-15,business,22
5432,2024-07-26,team,23
5433,2024-11-14,team,11
5434,2024-05-25,team,35
5435,2024-11-10,business,9
5436,2024-02-03,business,29
5437,2024-06-24,team,15
5438,2024-07-13,business,2
5439,2024-06-05,team,18
5440,2024-02-20,team,29
5441,2024-01-17,enterprise,9
5442,2024-04-26,business,35
5443,2024-09-29,business,10
5444,2024-02-02,team,29
5445,2024-08-13,team,24
5446,2024-01-03,team,4
5447,2024-07-25,team,7
5448,2024-11-24,team,11
5449,2024-08-19,enterprise,12
5450,2024-01-11,enterprise,21
5451,2024-05-11,team,15
5452,2024-03-10,team,7
5453,2024-01-15,team,3
5454,2024-07-27,team,31
5455,2024-09-15,business,17
5456,2024-07-17,team,27
5457,2024-07-02,team,2
5458,2024-01-16,business,24
5459,2024-05-01,team,8
5460,2024-05-24,team,9
5461,2024-01-06,enterprise,8
5462,2024-09-02,team,3
5463,2024-06-14,team,34
5464,2024-07-10,business,25
5465,2024-02-03,business,26
5466,2024-09-23,business,31
5467,2024-10-10,enterprise,18
5468,2024-06-29,team,32
5469,2024-07-10,enterprise,5
5470,2024-02-02,team,3
5471,2024-04-30,team,34
5472,2024-01-27,enterprise,29
5473,2024-06-24,team,16
5474,2024-02-18,team,36
5475,2024-03-09,enterprise,19
5476,2024-10-04,enterprise,3
5477,2024-02-20,business,25
5478,2024-06-01,business,34
5479,2024-10-30,enterprise,32
5480,2024-06-20,business,28
5481,2024-01-23,enterprise,39
5482,2024-11-25,team,6
5483,2024-03-28,business,33
5484,2024-01-05,team,23
5485,2024-05-11,enterprise,23
5486,2024-04-29,team,8
5487,2024-03-27,business,18
5488,2024-09-22,business,22
5489,2024-04-11,enterprise,9
5490,2024-10-20,business,35
5491,2024-01-12,business,31
5492,2024-02-01,enterprise,32
5493,2024-07-26,team,27
5494,2024-03-21,enterprise,22
5495,2024-03-01,team,18
5496,2024-08-06,enterprise,11
5497,2024-09-16,team,34
5498,2024-05-29,business,38
5499,2024-07-03,business,19
5500,2024-11-02,team,14
5501,2024-06-28,team,26
5502,2024-02-03,business,14
5503,2024-09-06,enterprise,3
5504,2024-11-10,business,34
5505,2024-08-07,team,12
5506,2024-05-10,enterprise,14
5507,2024-08-25,team,8
5508,2024-05-11,team,5
5509,2024-02-24,team,7
5510,2024-03-09,enterprise,12
5511,2024-09-18,business,38
5512,2024-08-08,business,21
5513,2024-02-13,team,36
5514,2024-04-21,team,2
5515,2024-10-14,enterprise,40
5516,2024-06-06,team,2
5517,2024-01-22,team,37
5518,2024-03-06,business,13
5519,2024-08-29,business,4
5520,2024-01-29,business,21
5521,2024-07-05,business,35
5522,2024-07-27,enterprise,32
5523,2024-03-26,business,32
5524,2024-05-27,enterprise,12
5525,2024-02-04,team,18
5526,2024-03-06,team,30
5527,2024-11-14,business,4
5528,2024-08-07,team,8
5529,2024-02-13,business,26
5530,2024-09-26,team,14
5531,2024-01-22,team,37
5532,2024-06-26,team,6
5533,2024-08-01,team,36
5534,2024-08-24,business,38
5535,2024-11-16,enterprise,34
5536,2024-08-11,team,5
5537,2024-04-02,team,35
5538,2024-06-14,team,40
5539,2024-08-31,business,17
5540,2024-01-08,team,25
5541,2024-04-04,team,13
5542,2024-10-13,business,11
5543,2024-03-30,team,39
5544,2024-02-06,enterprise,2
5545,2024-08-01,business,18
5546,2024-06-20,enterprise,7
5547,2024-07-18,enterprise,23
5548,2024-10-05,business,15
5549,2024-01-11,business,17
5550,2024-04-08,business,19
5551,2024-09-21,enterprise,5
5552,2024-10-17,business,35
5553,2024-03-03,team,38
5554,2024-11-13,team,31
5555,2024-05-31,team,6
5556,2024-04-20,enterprise,10
5557,2024-08-30,business,23
5558,2024-02-27,business,16
5559,2024-06-19,business,25
5560,2024-11-13,enterprise,37
5561,2024-10-01,enterprise,4
5562,2024-09-25,team,10
5563,2024-10-10,business,2
5564,2024-02-22,team,26
5565,2024-05-27,team,3
5566,2024-01-10,business,28
5567,2024-10-22,business,23
5568,2024-04-22,team,11
5569,2024-04-11,business,15
5570,2024-03-30,enterprise,21
5571,2024-06-26,business,35
5572,2024-11-07,business,40
5573,2024-02-28,business,32
5574,2024-03-31,team,2
5575,2024-05-12,enterprise,31
5576,2024-01-14,team,30
5577,2024-01-26,business,39
5578,2024-10-11,team,25
5579,2024-08-28,team,28
5580,2024-05-06,enterprise,18
5581,2024-06-25,team,23
5582,2024-06-30,team,34
5583,2024-08-28,enterprise,10
5584,2024-07-10,team,39
5585,2024-03-31,enterprise,13
5586,2024-01-06,enterprise,2
5587,2024-11-05,enterprise,12
5588,2024-08-06,team,17
5589,2024-10-13,team,23
5590,2024-11-08,team,28
5591,2024-09-26,team,33
5592,2024-04-26,business,14
5593,2024-10-23,team,13
5594,2024-10-28,team,2
5595,2024-09-18,team,35
5596,2024-04-02,business,3
5597,2024-02-02,team,35
5598,2024-01-01,enterprise,11
5599,2024-09-17,enterprise,30
5600,2024-04-04,team,5
5601,2024-07-26,team,27
5602,2024-05-01,team,7
5603,2024-07-13,business,3
5604,2024-01-28,business,40
5605,2024-01-20,enterprise,23
5606,2024-02-22,enterprise,15
5607,2024-04-08,team,2
5608,2024-08-17,enterprise,39
5609,2024-11-19,enterprise,2
5610,2024-10-04,business,17
5611,2024-04-18,team,35
5612,2024-04-03,team,6
5613,2024-10-19,team,35
5614,2024-10-28,team,40
5615,2024-04-01,team,26
5616,2024-11-12,team,17
5617,2024-10-24,team,32
5618,2024-06-04,team,3
5619,2024-11-20,business,20
5620,2024-02-19,team,11
5621,2024-08-16,enterprise,23
5622,2024-08-16,team,20
5623,2024-05-02,team,3
5624,2024-02-26,team,21
5625,2024-10-27,team,9
5626,2024-08-07,team,35
5627,2024-05-06,team,7
5628,2024-05-28,team,39
5629,2024-02-13,team,14
5630,2024-10-02,enterprise,25
5631,2024-10-30,team,14
5632,2024-08-02,business,19
5633,2024-01-27,team,28
5634,2024-06-04,enterprise,36
5635,2024-01-10,enterprise,28
5636,2024-11-06,business,15
5637,2024-11-16,business,27
5638,2024-05-21,team,2
5639,2024-04-14,business,4
5640,2024-08-12,business,19
5641,2024-07-17,team,8
5642,2024-05-24,team,8
5643,2024-11-12,business,36
5644,2024-06-30,business,34
5645,2024-09-11,business,3
5646,2024-02-26,enterprise,22
5647,2024-09-18,team,29
5648,2024-08-06,business,19
5649,2024-05-25,team,25
5650,2024-06-28,enterprise,16
5651,2024-06-24,business,10
5652,2024-04-23,business,31
5653,2024-07-07,enterprise,24
5654,2024-11-24,enterprise,9
5655,2024-11-16,enterprise,19
5656,2024-01-17,enterprise,20
5657,2024-04-26,team,28
5658,2024-02-18,team,29
5659,2024-06-22,team,37
5660,2024-09-20,team,35
5661,2024-02-23,team,6
5662,2024-09-23,enterprise,19
5663,2024-05-14,enterprise,2
5664,2024-04-04,team,31
5665,2024-11-23,team,14
5666,2024-05-21,team,20
5667,2024-01-20,team,15
5668,2024-10-22,enterprise,33
5669,2024-03-23,team,19
5670,2024-10-30,enterprise,32
5671,2024-02-28,enterprise,4
5672,2024-06-21,enterprise,33
5673,2024-10-29,team,32
5674,2024-09-06,enterprise,37
5675,2024-02-09,business,33
5676,2024-01-13,business,24
5677,2024-06-12,team,20
5678,2024-07-07,business,26
5679,2024-08-10,team,20
5680,2024-06-06,team,34
5681,2024-11-16,enterprise,18
5682,2024-05-26,team,30
5683,2024-02-28,enterprise,35
5684,2024-05-16,team,13
5685,2024-03-22,team,31
5686,2024-11-23,business,2
5687,2024-10-20,business,28
5688,2024-02-04,business,13
5689,2024-01-15,business,39
5690,2024-07-07,team,4
5691,2024-05-28,enterprise,3
5692,2024-05-14,team,19
5693,2024-09-06,team,7
5694,2024-03-31,enterprise,18
5695,2024-05-07,team,17
5696,2024-04-14,business,20
5697,2024-01-31,enterprise,2
5698,2024-07-19,team,34
5699,2024-01-15,team,18
5700,2024-06-17,business,29
5701,2024-04-19,team,28
5702,2024-05-08,team,6
5703,2024-01-03,business,27
5704,2024-11-17,business,26
5705,2024-06-23,business,14
5706,2024-02-29,business,36
5707,2024-01-26,team,16
5708,2024-03-29,team,9
5709,2024-03-05,business,8
5710,2024-06-12,enterprise,25
5711,2024-10-05,enterprise,34
5712,2024-04-11,business,35
5713,2024-07-31,team,14
5714,2024-05-06,team,11
5715,2024-08-02,team,31
5716,2024-09-29,business,29
5717,2024-06-28,team,29
5718,2024-05-11,team,40
5719,2024-02-13,enterprise,6
5720,2024-04-18,team,25
5721,2024-02-29,enterprise,14
5722,2024-03-16,team,36
5723,2024-01-26,enterprise,11
5724,2024-03-08,business,20
5725,2024-03-14,team,20
5726,2024-07-20,team,38
5727,2024-10-20,team,40
5728,2024-01-03,business,38
5729,2024-04-13,enterprise,20
5730,2024-05-12,team,21
5731,2024-06-13,enterprise,30
5732,2024-03-22,business,2
5733,2024-01-05,business,21
5734,2024-05-08,team,4
5735,2024-03-02,enterprise,24
5736,2024-11-15,team,19
5737,2024-01-07,business,34
5738,2024-07-21,business,2
5739,2024-05-12,team,8
5740,2024-03-13,team,8
5741,2024-07-24,enterprise,20
5742,2024-09-11,enterprise,6
5743,2024-10-20,enterprise,38
5744,2024-09-24,team,34
5745,2024-04-02,team,8
5746,2024-11-01,business,33
5747,2024-06-17,business,5
5748,2024-02-02,enterprise,8
5749,2024-06-22,business,35
5750,2024-05-12,team,8
5751,2024-05-11,enterprise,26
5752,2024-07-15,business,2
5753,2024-08-01,team,40
5754,2024-06-14,team,37
5755,2024-04-15,business,26
5756,2024-07-06,team,22
5757,2024-07-07,team,40
5758,2024-09-13,business,23
5759,2024-11-26,enterprise,12
5760,2024-06-13,team,35
5761,2024-02-02,business,5
5762,2024-08-09,enterprise,8
5763,2024-07-27,team,28
5764,2024-07-13,team,27
5765,2024-11-20,business,11
5766,2024-09-07,enterprise,35
5767,2024-03-04,business,34
5768,2024-07-22,business,8
5769,2024-07-16,enterprise,15
5770,2024-07-02,business,38
5771,2024-04-04,team,5
5772,2024-08-28,business,38
5773,2024-05-15,team,37
5774,2024-09-09,team,35
5775,2024-05-27,business,19
5776,2024-09-17,team,11
5777,2024-04-25,team,31
5778,2024-10-18,enterprise,16
5779,2024-07-16,team,16
5780,2024-09-09,enterprise,5
5781,2024-01-21,business,5
5782,2024-10-02,enterprise,28
5783,2024-05-10,team,11
5784,2024-06-25,business,6
5785,2024-08-16,team,33
5786,2024-07-31,team,3
5787,2024-03-28,team,12
5788,2024-06-05,team,29
5789,2024-09-07,team,36
5790,2024-11-03,team,9
5791,2024-09-26,business,26
5792,2024-06-03,enterprise,9
5793,2024-05-01,team,33
5794,2024-05-11,team,19
5795,2024-01-10,team,9
5796,2024-03-15,team,12
5797,2024-05-12,business,28
5798,2024-08-12,enterprise,12
5799,2024-02-04,team,40
5800,2024-09-09,enterprise,27
5801,2024-04-30,enterprise,40
5802,2024-03-01,team,14
5803,2024-03-14,team,2
5804,2024-06-17,business,6
5805,2024-06-19,team,24
5806,2024-01-10,enterprise,11
5807,2024-11-11,business,31
5808,2024-01-10,business,28
5809,2024-01-06,team,24
5810,2024-02-26,team,24
5811,2024-03-07,team,29
5812,2024-06-07,business,19
5813,2024-05-26,enterprise,2
5814,2024-07-30,team,18
5815,2024-09-12,business,3
5816,2024-04-16,team,2
5817,2024-01-21,team,25
5818,2024-11-04,business,9
5819,2024-06-24,team,29
5820,2024-08-04,enterprise,35
5821,2024-06-08,business,5
5822,2024-03-31,team,10
5823,2024-04-04,business,27
5824,2024-05-10,business,34
5825,2024-02-24,team,25
5826,2024-01-08,team,23
5827,2024-05-19,business,35
5828,2024-06-07,team,22
5829,2024-07-07,enterprise,25
5830,2024-04-21,enterprise,40
5831,2024-07-11,enterprise,8
5832,2024-04-30,team,32
5833,2024-03-07,team,23
5834,2024-01-05,team,40
5835,2024-10-01,business,19
5836,2024-03-07,team,35
5837,2024-07-22,enterprise,3
5838,2024-06-13,team,12
5839,2024-09-10,enterprise,26
5840,2024-11-18,business,12
5841,2024-04-25,enterprise,17
5842,2024-08-03,team,22
5843,2024-03-28,enterprise,16
5844,2024-08-05,team,35
5845,2024-07-24,team,33
5846,2024-02-11,business,38
5847,2024-08-02,team,2
5848,2024-06-07,enterprise,33
5849,2024-09-29,business,30
5850,2024-08-23,enterprise,17
5851,2024-07-07,team,9
5852,2024-02-06,enterprise,31
5853,2024-03-31,business,23
5854,2024-10-25,team,34
5855,2024-10-06,business,7
5856,2024-08-23,enterprise,36
5857,2024-02-06,enterprise,3
5858,2024-11-09,team,21
5859,2024-11-12,team,30
5860,2024-06-30,business,26
5861,2024-10-02,enterprise,35
5862,2024-02-22,enterprise,5
5863,2024-05-26,business,28
5864,2024-05-23,business,17
5865,2024-01-01,team,31
5866,2024-04-15,team,28
5867,2024-11-19,enterprise,27
5868,2024-07-11,enterprise,20
5869,2024-08-30,enterprise,38
5870,2024-09-24,business,37
5871,2024-05-16,team,33
5872,2024-11-25,team,18
5873,2024-04-02,team,5
5874,2024-11-18,enterprise,26
5875,2024-07-06,team,17
