ticket_id,date,location,covers,food,drink,tip,payment
3900,2024-08-05,Downtown,2,32,20,4.52,cash
3901,2024-08-05,Downtown,6,144,66,21.09,card
3902,2024-08-05,Riverside,2,36,28,5.58,cash
3903,2024-08-05,Riverside,2,60,6,25.66,card
3904,2024-08-05,Riverside,1,13,12,1.58,cash
3905,2024-08-05,Airport,6,132,84,29.74,card
3906,2024-08-05,Airport,6,102,60,16.39,cash
3907,2024-08-05,Airport,2,60,26,13.4,card
3908,2024-08-05,Airport,2,36,12,3.93,cash
3909,2024-08-05,Airport,5,60,55,14.71,cash
3910,2024-08-05,Mall,5,105,15,16.91,card
3911,2024-08-05,Mall,6,72,54,13.63,card
3912,2024-08-05,Mall,4,120,56,32.66,card
3913,2024-08-05,,3,51,30,10.26,cash
3914,2024-08-05,Mall,1,13,3,2.87,card
3915,2024-08-05,Mall,2,52,26,9.47,cash
3916,2024-08-06,Downtown,5,60,35,18.1,card
3917,2024-08-06,Downtown,1,30,12,4.89,cash
3918,2024-08-06,Downtown,5,60,40,10.81,card
3919,2024-08-06,Riverside,3,51,27,14.68,card
3920,2024-08-06,Riverside,2,42,20,18.46,card
3921,2024-08-06,Riverside,1,16,3,7.34,card
3922,2024-08-06,Riverside,4,84,36,14.24,cash
3923,2024-08-06,Airport,3,84,21,17.97,card
3924,2024-08-06,Airport,3,63,21,11.23,card
3925,2024-08-06,Airport,5,145,30,18.99,card
3926,2024-08-06,Airport,6,90,72,21.1,card
3927,2024-08-06,Mall,6,108,18,22.89,card
3928,2024-08-06,Mall,4,52,56,12.52,cash
3929,2024-08-06,Mall,2,30,24,5.51,cash
3930,2024-08-07,Downtown,3,45,18,5.86,cash
3931,2024-08-07,Downtown,5,65,35,17.51,card
3932,2024-08-07,Downtown,4,76,16,-15.89,cash
3933,2024-08-07,Downtown,4,120,40,21.78,card
3934,2024-08-07,Downtown,5,105,20,18,card
3935,2024-08-07,Downtown,2,24,10,5.78,card
3936,2024-08-07,Riverside,1,27,3,4.13,card
3937,2024-08-07,Riverside,6,78,78,24.3,card
3938,2024-08-07,Riverside,1,17,6,4.32,card
3939,2024-08-07,Riverside,1,26,7,3.81,cash
3940,2024-08-07,Airport,1,24,3,5.39,card
3941,2024-08-07,Airport,5,140,50,34.64,card
3942,2024-08-07,Airport,5,85,35,13.68,card
3943,2024-08-07,Mall,2,34,8,6.4,card
3944,2024-08-07,Mall,5,95,70,30.71,card
3945,2024-08-07,Mall,3,63,9,11.21,card
3946,2024-08-07,Mall,4,52,36,10.62,cash
3947,2024-08-07,Mall,3,57,12,11.19,card
3948,2024-08-08,Downtown,3,39,9,5.07,cash
3949,2024-08-08,Downtown,3,84,42,14.31,cash
3950,2024-08-08,Downtown,4,52,12,11.08,card
3951,2024-08-08,Downtown,2,44,6,2.85,cash
3952,2024-08-08,Riverside,5,60,25,9.87,card
3953,2024-08-08,Riverside,4,60,16,9.86,cash
3954,2024-08-08,Riverside,5,105,55,21.91,card
3955,2024-08-08,Riverside,5,75,60,42.29,card
3956,2024-08-08,Airport,5,140,30,28.71,card
3957,2024-08-08,Airport,5,65,70,10.85,cash
3958,2024-08-08,Airport,4,108,32,27.06,card
3959,2024-08-08,Mall,5,70,20,10.53,cash
3960,2024-08-08,Mall,2,56,28,11.33,card
3961,2024-08-08,Mall,3,36,30,8.46,cash
3962,2024-08-08,Mall,1,24,13,7.08,card
3963,2024-08-09,Downtown,1,27,8,5.36,card
3964,2024-08-09,Downtown,6,150,54,21.62,card
3965,2024-08-09,Downtown,1,24,10,5.56,card
3966,2024-08-09,Downtown,2,30,22,6.86,card
3967,2024-08-09,Riverside,5,105,55,8.49,cash
3968,2024-08-09,Riverside,1,13,6,2.23,card
3969,2024-08-09,Riverside,5,135,60,66.88,card
3970,2024-08-09,Riverside,3,72,27,32.56,card
3971,2024-08-09,Riverside,5,125,15,16.99,card
3972,2024-08-09,Riverside,5,135,70,24.27,cash
3973,2024-08-09,Airport,5,145,65,14.51,cash
3974,2024-08-09,Airport,1,16,13,4.71,card
3975,2024-08-09,Airport,2,36,28,11.87,card
3976,2024-08-09,Airport,1,22,9,3.42,cash
3977,2024-08-09,Mall,5,115,50,21.52,card
3978,2024-08-09,Mall,4,104,24,14.45,card
3979,2024-08-09,Mall,5,140,20,19.84,card
3980,2024-08-09,Mall,1,15,8,2.68,card
3981,2024-08-09,Mall,1,12,10,2.2,cash
3982,2024-08-10,Downtown,6,78,54,7.78,cash
3983,2024-08-10,Downtown,4,116,36,19.52,card
3984,2024-08-10,Downtown,2,52,26,9.96,card
3985,2024-08-10,Downtown,5,140,25,29.42,card
3986,2024-08-10,Downtown,6,180,36,28.37,card
3987,2024-08-10,Downtown,3,78,9,-0.18,cash
3988,2024-08-10,Riverside,2,46,22,7.37,card
3989,2024-08-10,Riverside,6,126,24,29.49,card
3990,2024-08-10,Riverside,4,104,52,29.06,card
3991,2024-08-10,Airport,3,81,30,18.75,card
3992,2024-08-10,Airport,3,90,33,12.83,cash
3993,2024-08-10,Airport,5,120,55,21.27,cash
3994,2024-08-10,Mall,4,104,44,14.53,cash
3995,2024-08-10,Mall,4,92,20,13.08,card
3996,2024-08-10,Mall,4,120,48,29.51,card
3997,2024-08-11,Downtown,1,29,3,3.33,card
3998,2024-08-11,Downtown,2,54,12,8.94,card
3999,2024-08-11,Downtown,5,150,20,17.26,card
4000,2024-08-11,Downtown,5,105,40,24.79,card
4001,2024-08-11,Downtown,1,16,5,3.17,card
4002,2024-08-11,Downtown,2,36,12,8.29,card
4003,2024-08-11,Riverside,6,174,18,36.31,card
4004,2024-08-11,Riverside,5,150,60,23.44,card
4005,2024-08-11,Riverside,6,72,78,15.52,cash
4006,2024-08-11,Riverside,4,76,52,20.88,card
4007,2024-08-11,Riverside,5,70,45,20.5,card
4008,2024-08-11,Airport,3,42,18,7.33,card
4009,2024-08-11,Airport,4,76,16,13.78,card
4010,2024-08-11,Airport,4,84,12,8.64,cash
4011,2024-08-11,Airport,2,32,20,9.95,card
4012,2024-08-11,Mall,3,45,39,13.57,card
4013,2024-08-11,Mall,2,50,6,4.46,cash
4014,2024-08-11,Mall,3,69,12,7.23,cash
4015,2024-08-11,Mall,1,22,4,4.22,card
4016,2024-08-11,Mall,2,32,12,5.67,card
4017,2024-08-12,Downtown,6,90,30,20,card
4018,2024-08-12,Downtown,2,36,24,10.99,card
4019,2024-08-12,Downtown,3,90,12,6.01,cash
4020,2024-08-12,Downtown,2,28,16,7.02,card
4021,2024-08-12,Riverside,4,56,48,16.16,card
4022,2024-08-12,Riverside,6,162,84,14.34,cash
4023,2024-08-12,Riverside,5,130,65,26.17,card
4024,2024-08-12,Airport,6,150,48,23.58,card
4025,2024-08-12,Airport,2,24,14,7.59,card
4026,2024-08-12,Airport,2,36,6,7.12,card
4027,2024-08-12,Airport,3,87,27,14.2,cash
4028,2024-08-12,Airport,5,125,70,38.8,card
4029,2024-08-12,Airport,4,52,40,12.7,card
4030,2024-08-12,Mall,1,20,4,4.62,card
4031,2024-08-12,Mall,2,44,16,6.35,cash
4032,2024-08-12,Mall,3,48,27,4.33,cash
4033,2024-08-12,Mall,3,60,24,10.33,card
4034,2024-08-12,Mall,2,42,6,3.16,cash
4035,2024-08-12,Mall,1,19,4,2.61,card
4036,2024-08-13,Downtown,1,24,13,6.79,card
4037,2024-08-13,Downtown,2,30,20,6.57,card
4038,2024-08-13,Downtown,4,76,52,16.85,card
4039,2024-08-13,Riverside,6,126,18,60.67,card
4040,2024-08-13,Riverside,6,84,72,48.44,card
4041,2024-08-13,Riverside,1,29,13,13.53,card
4042,2024-08-13,Airport,3,90,36,12.82,cash
4043,2024-08-13,Airport,4,60,12,6.32,cash
4044,2024-08-13,Airport,1,20,11,5.31,card
4045,2024-08-13,Airport,3,84,18,11.28,card
4046,2024-08-13,Airport,6,84,72,29.31,card
4047,2024-08-13,Mall,6,96,24,16.8,card
4048,2024-08-13,Mall,1,17,7,3.79,card
4049,2024-08-13,Mall,6,150,48,38.12,card
4050,2024-08-13,Mall,4,116,32,16.92,card
4051,2024-08-13,Mall,5,125,55,-2.9,card
4052,2024-08-13,Mall,6,102,72,22.41,cash
4053,2024-08-14,Downtown,1,24,10,3.62,card
4054,2024-08-14,Downtown,2,58,26,13.17,card
4055,2024-08-14,Downtown,4,116,28,15.45,cash
4056,2024-08-14,Riverside,4,120,28,11.93,cash
4057,2024-08-14,Riverside,2,34,10,17.01,card
4058,2024-08-14,Riverside,6,138,72,16.73,cash
4059,2024-08-14,Riverside,3,57,39,10.63,card
4060,2024-08-14,Riverside,5,95,35,18.76,card
4061,2024-08-14,Riverside,1,30,9,3.7,cash
4062,2024-08-14,Airport,6,84,36,23.08,card
4063,2024-08-14,Airport,2,26,26,6.96,card
4064,2024-08-14,Airport,5,115,65,9.43,cash
4065,2024-08-14,Airport,6,114,78,35.86,card
4066,2024-08-14,Airport,1,22,4,4.96,card
4067,2024-08-14,Airport,6,90,66,-19.33,card
4068,2024-08-14,Mall,2,30,26,3.98,cash
4069,2024-08-14,Mall,3,60,33,17.33,card
4070,2024-08-14,Mall,3,84,42,14.21,card
4071,2024-08-14,Mall,6,90,36,15.63,card
4072,2024-08-15,Downtown,4,116,48,9.93,cash
4073,2024-08-15,Downtown,4,88,44,11.88,cash
4074,2024-08-15,Downtown,4,80,28,13.66,card
4075,2024-08-15,Downtown,1,30,6,5.41,card
4076,2024-08-15,Riverside,3,54,36,8.26,cash
4077,2024-08-15,Riverside,1,17,14,2.7,cash
4078,2024-08-15,Riverside,3,54,21,11.57,card
4079,2024-08-15,Airport,4,108,28,7.22,cash
4080,2024-08-15,Airport,5,135,15,18.04,card
4081,2024-08-15,Airport,6,174,36,32.1,card
4082,2024-08-15,Airport,5,105,15,10.76,cash
4083,2024-08-15,Airport,2,46,12,6.39,cash
4084,2024-08-15,Mall,5,130,35,30.59,card
4085,2024-08-15,Mall,6,102,36,16.97,cash
4086,2024-08-15,Mall,2,42,28,8.94,cash
4087,2024-08-15,Mall,6,150,24,30.31,card
4088,2024-08-16,Downtown,2,44,14,11.52,card
4089,2024-08-16,Downtown,3,42,33,8.44,cash
4090,2024-08-16,Downtown,6,174,72,27.31,card
4091,2024-08-16,Downtown,3,36,36,7.66,cash
4092,2024-08-16,Downtown,4,60,36,16.22,card
4093,2024-08-16,Downtown,4,116,44,26.67,card
4094,2024-08-16,Riverside,6,90,18,10.56,cash
4095,2024-08-16,Riverside,2,36,28,8.87,card
4096,2024-08-16,Riverside,3,42,12,16.92,card
4097,2024-08-16,Riverside,1,12,11,3.24,card
4098,2024-08-16,Riverside,2,26,20,3.57,cash
4099,2024-08-16,Airport,5,150,45,34.81,card
4100,2024-08-16,Airport,5,135,45,32.5,card
4101,2024-08-16,Airport,1,26,8,4.46,card
4102,2024-08-16,Mall,2,50,12,4.76,cash
4103,2024-08-16,Mall,6,78,78,18.44,card
4104,2024-08-16,Mall,2,26,22,9.03,card
4105,2024-08-16,Mall,1,14,12,4.03,card
4106,2024-08-17,Downtown,2,30,14,8.72,card
4107,2024-08-17,Downtown,6,72,36,11.45,cash
4108,2024-08-17,Downtown,6,114,60,21.6,cash
4109,2024-08-17,Downtown,5,125,50,21.76,card
4110,2024-08-17,Downtown,1,16,6,1.21,cash
4111,2024-08-17,Riverside,6,174,48,84.04,card
4112,2024-08-17,Riverside,1,18,13,5.9,card
4113,2024-08-17,Riverside,5,130,35,67.02,card
4114,2024-08-17,Riverside,4,92,56,51.54,card
4115,2024-08-17,Riverside,6,162,66,29.86,card
4116,2024-08-17,Airport,4,116,12,17.48,card
4117,2024-08-17,Airport,6,108,36,16.2,card
4118,2024-08-17,Airport,6,150,54,32.47,card
4119,2024-08-17,Mall,2,58,22,15.57,card
4120,2024-08-17,Mall,6,96,60,17.27,card
4121,2024-08-17,Mall,4,116,36,18.4,cash
4122,2024-08-17,Mall,1,28,9,6.83,card
4123,2024-08-17,Mall,6,84,18,12.83,cash
4124,2024-08-18,Downtown,4,88,24,14.51,card
4125,2024-08-18,Downtown,3,48,27,9.97,card
4126,2024-08-18,Downtown,1,12,7,1.26,cash
4127,2024-08-18,Downtown,4,92,40,16.27,card
4128,2024-08-18,Downtown,1,12,13,3.94,card
4129,2024-08-18,Riverside,6,120,54,20.78,cash
4130,2024-08-18,Riverside,5,75,45,44.07,card
4131,2024-08-18,Riverside,3,42,39,25.21,card
4132,2024-08-18,Riverside,6,150,54,59.56,card
4133,2024-08-18,Airport,6,120,54,20.64,cash
4134,2024-08-18,Airport,6,90,66,20.25,card
4135,2024-08-18,Airport,4,80,52,13.21,cash
4136,2024-08-18,Airport,3,90,36,11.56,cash
4137,2024-08-18,Mall,6,132,72,33.37,card
4138,2024-08-18,Mall,5,100,30,10.65,cash
4139,2024-08-18,Mall,6,162,30,31.54,card
4140,2024-08-19,Downtown,5,60,55,11.6,card
4141,2024-08-19,Downtown,1,13,14,1.84,cash
4142,2024-08-19,Downtown,5,95,40,24.73,card
4143,2024-08-19,Downtown,5,145,40,23.6,cash
4144,2024-08-19,Downtown,5,65,25,7.14,cash
4145,2024-08-19,Riverside,6,120,84,22.04,cash
4146,2024-08-19,Riverside,3,48,42,25.92,card
4147,2024-08-19,Riverside,6,168,30,80.79,card
4148,2024-08-19,Airport,1,17,8,4.48,card
4149,2024-08-19,Airport,3,84,9,11.66,cash
4150,2024-08-19,Airport,6,114,66,27.3,card
4151,2024-08-19,Airport,2,28,26,5.48,card
4152,2024-08-19,Airport,6,162,48,20.75,cash
4153,2024-08-19,Mall,5,115,50,14.5,cash
4154,2024-08-19,Mall,4,72,40,16.19,card
4155,2024-08-19,Mall,2,48,22,3.95,cash
4156,2024-08-19,Mall,3,54,30,14.49,card
4157,2024-08-19,Mall,1,28,12,2.7,cash
4158,2024-08-19,Mall,2,30,6,2.47,cash
4159,2024-08-20,Downtown,5,125,15,-15.78,cash
4160,2024-08-20,Downtown,1,26,6,6.25,card
4161,2024-08-20,Downtown,3,69,33,13.61,card
4162,2024-08-20,Downtown,1,12,3,1.5,cash
4163,2024-08-20,Riverside,1,21,11,3.53,cash
4164,2024-08-20,Riverside,5,60,55,18.53,card
4165,2024-08-20,Riverside,3,81,30,8.35,cash
4166,2024-08-20,Riverside,6,144,18,20.4,card
4167,2024-08-20,Riverside,1,25,9,6.14,card
4168,2024-08-20,,4,80,24,19.55,card
4169,2024-08-20,Airport,2,30,16,6.19,card
4170,2024-08-20,Airport,1,15,13,3.16,card
4171,2024-08-20,Airport,1,15,9,2.77,card
4172,2024-08-20,Mall,2,44,22,8.14,card
4173,2024-08-20,Mall,1,23,10,6.16,card
4174,2024-08-20,Mall,2,50,14,7.77,card
4175,2024-08-20,Mall,3,39,27,10.19,card
4176,2024-08-20,Mall,2,42,16,5.7,cash
4177,2024-08-20,Mall,3,81,30,21.97,card
4178,2024-08-21,Downtown,5,120,20,15.68,card
4179,2024-08-21,Downtown,6,150,18,19.9,card
4180,2024-08-21,Downtown,2,42,14,9.32,card
4181,2024-08-21,Downtown,3,57,33,16.31,card
4182,2024-08-21,Downtown,4,48,16,8.49,card
4183,2024-08-21,Downtown,3,72,12,6.13,cash
4184,2024-08-21,Riverside,4,120,32,52.66,card
4185,2024-08-21,Riverside,4,120,36,17.88,cash
4186,2024-08-21,Riverside,6,120,66,66.13,card
4187,2024-08-21,Riverside,1,29,10,5.83,card
4188,2024-08-21,Airport,3,84,42,21.99,card
4189,2024-08-21,Airport,2,30,18,6.18,card
4190,2024-08-21,Airport,3,87,21,18.31,card
4191,2024-08-21,Airport,4,68,44,9.85,cash
4192,2024-08-21,Airport,2,48,6,10.73,card
4193,2024-08-21,Mall,2,50,26,8.76,card
4194,2024-08-21,Mall,2,26,8,6.56,card
4195,2024-08-21,Mall,2,38,8,8.59,card
4196,2024-08-21,Mall,5,130,55,32.19,card
4197,2024-08-22,Downtown,3,72,42,13.36,cash
4198,2024-08-22,Downtown,5,145,35,29.42,card
4199,2024-08-22,Downtown,4,76,36,6.43,cash
4200,2024-08-22,Downtown,6,138,18,24.86,card
4201,2024-08-22,Downtown,3,75,18,17.83,card
4202,2024-08-22,Downtown,2,60,20,8.4,card
4203,2024-08-22,Riverside,4,56,44,42.68,card
4204,2024-08-22,Riverside,4,64,40,33.49,card
4205,2024-08-22,Riverside,5,75,30,17.18,card
4206,2024-08-22,Riverside,5,60,60,13.02,card
4207,2024-08-22,Airport,5,150,20,22.02,cash
4208,2024-08-22,Airport,1,21,9,2.68,cash
4209,2024-08-22,Airport,4,72,12,10.4,card
4210,2024-08-22,Airport,3,51,33,15.07,card
4211,2024-08-22,Airport,4,68,44,20.67,card
4212,2024-08-22,Airport,2,38,14,8.89,card
4213,2024-08-22,Mall,4,60,48,11.49,card
4214,2024-08-22,Mall,5,65,25,6.26,cash
4215,2024-08-22,Mall,6,84,24,12.93,card
4216,2024-08-22,Mall,5,85,60,15.3,card
4217,2024-08-22,Mall,2,48,24,10.21,card
4218,2024-08-22,Mall,1,27,7,5.25,card
4219,2024-08-23,Downtown,6,84,84,21.42,cash
4220,2024-08-23,Downtown,1,27,9,4.6,cash
4221,2024-08-23,Downtown,3,66,33,11.68,cash
4222,2024-08-23,Downtown,4,108,16,21.07,card
4223,2024-08-23,Downtown,5,105,25,11.05,cash
4224,2024-08-23,Riverside,1,25,6,4.36,card
4225,2024-08-23,Riverside,3,90,15,14.81,card
4226,2024-08-23,Riverside,5,135,45,12.18,cash
4227,2024-08-23,Airport,3,75,27,13.48,card
4228,2024-08-23,Airport,4,64,44,11.99,card
4229,2024-08-23,Airport,6,150,36,36.64,card
4230,2024-08-23,Mall,3,39,12,8.87,card
4231,2024-08-23,Mall,3,39,36,7.7,cash
4232,2024-08-23,Mall,1,25,9,2.84,cash
4233,2024-08-23,Mall,2,58,22,8.93,card
4234,2024-08-23,Mall,4,112,24,18.13,card
4235,2024-08-24,Downtown,5,65,30,10.91,card
4236,2024-08-24,Downtown,6,138,18,27.59,card
4237,2024-08-24,Downtown,1,24,12,2.45,cash
4238,2024-08-24,Downtown,6,96,66,24.67,card
4239,2024-08-24,Riverside,4,68,44,9.31,cash
4240,2024-08-24,Riverside,3,87,12,28.5,card
4241,2024-08-24,Riverside,3,51,12,7.18,cash
4242,2024-08-24,Airport,2,24,26,6.17,cash
4243,2024-08-24,Airport,5,75,25,14.03,card
4244,2024-08-24,Airport,2,42,18,4.08,cash
4245,2024-08-24,Airport,1,18,5,1.2,cash
4246,2024-08-24,Airport,3,84,15,18.74,card
4247,2024-08-24,Mall,3,84,9,9.83,card
4248,2024-08-24,Mall,6,78,84,22.68,card
4249,2024-08-24,Mall,2,32,18,5.39,card
4250,2024-08-24,Mall,1,22,11,4.87,card
4251,2024-08-24,Mall,2,60,6,11.42,card
4252,2024-08-25,Downtown,6,156,36,18.21,cash
4253,2024-08-25,Downtown,2,54,18,14.07,card
4254,2024-08-25,Downtown,1,22,9,4.81,card
4255,2024-08-25,Riverside,1,24,10,4.49,card
4256,2024-08-25,Riverside,5,75,40,10.89,cash
4257,2024-08-25,Riverside,5,105,45,18.5,card
4258,2024-08-25,Riverside,6,174,24,17.13,cash
4259,2024-08-25,Riverside,5,120,40,63.45,card
4260,2024-08-25,Riverside,4,76,20,38.23,card
4261,2024-08-25,Airport,6,120,48,32.9,card
4262,2024-08-25,Airport,2,26,12,6.84,card
4263,2024-08-25,Airport,3,57,42,10.42,card
4264,2024-08-25,Airport,6,126,54,24.18,card
4265,2024-08-25,Mall,2,30,12,4.73,card
4266,2024-08-25,Mall,5,70,60,15.11,card
4267,2024-08-25,Mall,4,48,40,9.09,cash
4268,2024-08-25,Mall,1,12,14,2.2,cash
4269,2024-08-25,Mall,4,88,40,20.21,card
4270,2024-08-26,Downtown,6,84,24,9.08,cash
4271,2024-08-26,Downtown,5,135,15,21.6,card
4272,2024-08-26,Downtown,4,80,48,13.43,cash
4273,2024-08-26,Downtown,1,19,6,4.09,card
4274,2024-08-26,Riverside,2,56,14,7.48,card
4275,2024-08-26,,1,24,12,10.69,card
4276,2024-08-26,Riverside,4,96,12,6.91,cash
4277,2024-08-26,Airport,4,84,56,21.93,card
4278,2024-08-26,Airport,2,24,26,4.83,cash
4279,2024-08-26,,1,20,10,3.98,card
4280,2024-08-26,Mall,6,150,72,44.24,card
4281,2024-08-26,Mall,2,36,14,8.5,card
4282,2024-08-26,Mall,1,14,12,3.76,card
4283,2024-08-26,Mall,1,20,9,1.59,cash
4284,2024-08-26,Mall,5,125,30,21.5,card
4285,2024-08-26,Mall,6,114,36,13.77,cash
4286,2024-08-27,Downtown,2,42,16,7.37,card
4287,2024-08-27,Downtown,1,22,7,4.24,card
4288,2024-08-27,Downtown,3,75,30,14.41,card
4289,2024-08-27,Riverside,3,42,42,31.04,card
4290,2024-08-27,Riverside,6,84,18,29.34,card
4291,2024-08-27,Riverside,4,100,44,61.55,card
4292,2024-08-27,Airport,2,26,28,7.58,card
4293,2024-08-27,Airport,2,34,16,8.61,card
4294,2024-08-27,Airport,2,32,6,4.24,cash
4295,2024-08-27,Airport,4,52,40,15.78,card
4296,2024-08-27,Airport,3,36,9,2.49,cash
4297,2024-08-27,Mall,3,42,42,9.36,card
4298,2024-08-27,Mall,3,48,30,9.94,card
4299,2024-08-27,Mall,2,58,6,7.71,card
4300,2024-08-27,Mall,5,100,25,24.33,card
4301,2024-08-27,Mall,3,90,33,16.77,card
4302,2024-08-28,Downtown,1,20,5,4.57,card
4303,2024-08-28,Downtown,2,32,18,5.74,card
4304,2024-08-28,Downtown,2,26,20,5.17,card
4305,2024-08-28,Downtown,2,42,20,4.99,cash
4306,2024-08-28,Riverside,4,64,28,6.72,cash
4307,2024-08-28,Riverside,1,17,3,1.99,cash
4308,2024-08-28,Riverside,4,108,12,50.36,card
4309,2024-08-28,Airport,3,69,24,14.23,card
4310,2024-08-28,Airport,2,44,28,8.69,card
4311,2024-08-28,Airport,4,56,12,6.99,cash
4312,2024-08-28,Airport,4,120,40,20.76,card
4313,2024-08-28,Airport,2,26,14,5.07,cash
4314,2024-08-28,Mall,4,120,44,12.57,cash
4315,2024-08-28,Mall,2,48,14,10.9,card
4316,2024-08-28,Mall,1,16,8,2.75,cash
4317,2024-08-28,Mall,2,24,12,2.65,cash
4318,2024-08-28,Mall,2,52,22,12.58,card
4319,2024-08-29,Downtown,4,48,48,16.33,card
4320,2024-08-29,Downtown,2,52,26,13.47,card
4321,2024-08-29,Downtown,1,22,14,6.74,card
4322,2024-08-29,,4,96,32,40.77,card
4323,2024-08-29,Riverside,1,25,11,13.69,card
4324,2024-08-29,Riverside,4,96,52,22.38,card
4325,2024-08-29,Riverside,3,60,21,5.46,cash
4326,2024-08-29,Airport,3,78,33,11.03,cash
4327,2024-08-29,Airport,2,58,12,4.2,cash
4328,2024-08-29,Airport,6,84,36,13.43,cash
4329,2024-08-29,Airport,4,56,48,13.23,card
4330,2024-08-29,Mall,2,44,6,4.57,cash
4331,2024-08-29,Mall,2,50,22,8,card
4332,2024-08-29,Mall,1,28,10,6.17,card
4333,2024-08-29,Mall,5,135,55,32.66,card
4334,2024-08-29,Mall,2,32,20,5.23,card
4335,2024-08-29,Mall,5,90,65,16.14,cash
4336,2024-08-30,Downtown,3,60,21,15.08,card
4337,2024-08-30,Downtown,1,25,14,6.86,card
4338,2024-08-30,Downtown,4,64,24,8.85,cash
4339,2024-08-30,Downtown,5,120,65,34.16,card
4340,2024-08-30,Downtown,4,68,28,12.59,card
4341,2024-08-30,Riverside,5,120,30,48.27,card
4342,2024-08-30,Riverside,1,26,4,2.8,cash
4343,2024-08-30,Riverside,1,21,9,10.76,card
4344,2024-08-30,Airport,3,60,27,9.49,card
4345,2024-08-30,Airport,4,80,32,22.03,card
4346,2024-08-30,Airport,5,85,40,23.38,card
4347,2024-08-30,Airport,4,72,32,5.92,cash
4348,2024-08-30,Airport,3,81,21,9.67,cash
4349,2024-08-30,Airport,6,72,36,13.14,card
4350,2024-08-30,Mall,3,69,15,15.52,card
4351,2024-08-30,Mall,1,25,5,5.71,card
4352,2024-08-30,Mall,2,52,14,9.42,card
4353,2024-08-30,Mall,4,72,52,15.58,card
4354,2024-08-30,Mall,5,145,70,15.06,cash
4355,2024-08-31,Downtown,5,130,20,17.88,cash
4356,2024-08-31,Downtown,4,116,12,20.29,card
4357,2024-08-31,Downtown,2,38,6,5.83,card
4358,2024-08-31,Downtown,3,54,9,10.6,card
4359,2024-08-31,Riverside,5,80,15,27.45,card
4360,2024-08-31,Riverside,2,42,24,9.12,card
4361,2024-08-31,Riverside,6,114,24,13.28,cash
4362,2024-08-31,Riverside,2,34,20,3.51,cash
4363,2024-08-31,Riverside,3,63,15,5.78,cash
4364,2024-08-31,Riverside,4,88,48,14.76,cash
4365,2024-08-31,Airport,3,66,27,6.4,cash
4366,2024-08-31,Airport,6,138,18,21.74,card
4367,2024-08-31,Airport,3,45,30,10.55,card
4368,2024-08-31,Mall,4,112,44,26.52,card
4369,2024-08-31,Mall,4,64,32,4.92,cash
4370,2024-08-31,Mall,1,27,8,6.47,card
4371,2024-08-31,Mall,4,92,44,14.02,cash
4372,2024-08-31,Mall,6,150,66,24.09,cash
4373,2024-08-31,Mall,5,95,25,21.77,card
4374,2024-09-01,Downtown,5,60,65,12.33,cash
4375,2024-09-01,Downtown,1,23,11,3.18,cash
4376,2024-09-01,Downtown,1,18,9,4.55,card
4377,2024-09-01,Downtown,3,81,42,13.15,cash
4378,2024-09-01,Downtown,1,27,5,-6.21,cash
4379,2024-09-01,Riverside,2,60,26,16,card
4380,2024-09-01,Riverside,2,42,20,4.68,cash
4381,2024-09-01,Riverside,2,24,18,5.84,card
4382,2024-09-01,Riverside,6,120,54,11.42,cash
4383,2024-09-01,Riverside,6,168,42,25.08,cash
4384,2024-09-01,Airport,5,125,55,21.33,card
4385,2024-09-01,Airport,4,120,36,16.07,cash
4386,2024-09-01,Airport,4,76,48,22.36,card
4387,2024-09-01,Mall,1,24,11,4.96,card
4388,2024-09-01,Mall,6,126,36,17.06,cash
4389,2024-09-01,Mall,2,36,18,6.79,card
4390,2024-09-02,Downtown,3,90,12,13.81,card
4391,2024-09-02,Downtown,1,20,4,1.64,cash
4392,2024-09-02,Downtown,6,168,84,46.07,card
4393,2024-09-02,Downtown,1,26,12,7.14,card
4394,2024-09-02,Riverside,3,75,9,27.6,card
4395,2024-09-02,Riverside,5,135,50,22.61,cash
4396,2024-09-02,Riverside,3,78,12,30.54,card
4397,2024-09-02,Riverside,3,75,24,12.26,card
4398,2024-09-02,Riverside,6,102,84,26.32,card
4399,2024-09-02,Riverside,5,85,45,13.7,card
4400,2024-09-02,Airport,4,112,28,24.31,card
4401,2024-09-02,Airport,4,84,24,13.32,card
4402,2024-09-02,Airport,4,52,52,13.79,card
4403,2024-09-02,Airport,2,26,26,2.87,cash
4404,2024-09-02,Airport,6,96,42,20.28,card
4405,2024-09-02,Airport,4,56,56,17.7,card
4406,2024-09-02,Mall,4,96,40,19.65,card
4407,2024-09-02,Mall,3,45,21,8.25,card
4408,2024-09-02,Mall,5,95,30,12.52,card
4409,2024-09-03,Downtown,3,48,9,10.41,card
4410,2024-09-03,Downtown,6,72,48,22.73,card
4411,2024-09-03,Downtown,1,17,8,2.63,card
4412,2024-09-03,Riverside,1,19,7,9.84,card
4413,2024-09-03,Riverside,3,90,12,20.03,card
4414,2024-09-03,Riverside,6,126,42,13.34,cash
4415,2024-09-03,Riverside,4,56,24,9.92,card
4416,2024-09-03,Riverside,6,156,18,18.94,cash
4417,2024-09-03,Airport,5,125,40,19.78,cash
4418,2024-09-03,Airport,6,180,54,24.11,card
4419,2024-09-03,Airport,5,130,40,24.65,card
4420,2024-09-03,Airport,3,84,21,5.84,cash
4421,2024-09-03,Airport,6,162,78,28.97,card
