date,store,category,sku,movement_type,qty,counted_delta
2024-05-10,S5,Grocery,GR-688,sale,-1,0
2024-05-10,S5,Apparel,AP-342,sale,-6,0
2024-05-10,S5,Apparel,AP-213,count,0,2
2024-05-10,S5,Apparel,AP-795,sale,-3,0
2024-05-11,S1,Grocery,GR-435,sale,-2,0
2024-05-11,S1,Electronics,EL-141,count,0,0
2024-05-11,S1,Home,HO-164,count,0,-2
2024-05-11,S1,Electronics,EL-110,sale,-2,0
2024-05-11,S1,Electronics,EL-690,sale,-3,0
2024-05-11,S1,Apparel,AP-592,sale,-6,0
2024-05-11,S1,Home,HO-969,count,0,-1
2024-05-11,S1,Electronics,EL-296,sale,-4,0
2024-05-11,S2,Apparel,AP-367,return,1,0
2024-05-11,S2,Apparel,AP-938,sale,-2,0
2024-05-11,S2,Apparel,AP-646,return,2,0
2024-05-11,S2,Grocery,GR-862,sale,-5,0
2024-05-11,S2,Electronics,EL-445,sale,-5,0
2024-05-11,S2,Home,HO-837,return,1,0
2024-05-11,S2,Apparel,AP-974,receipt,25,0
2024-05-11,S2,Apparel,AP-688,receipt,34,0
2024-05-11,S2,Grocery,GR-938,return,1,0
2024-05-11,S2,Grocery,GR-182,sale,-5,0
2024-05-11,S2,Grocery,GR-881,receipt,17,0
2024-05-11,S2,Apparel,AP-699,receipt,43,0
2024-05-11,S2,Grocery,GR-837,return,2,0
2024-05-11,S2,Grocery,GR-216,sale,-5,0
2024-05-11,S2,Electronics,EL-294,sale,-6,0
2024-05-11,S2,Electronics,EL-495,sale,-1,0
2024-05-11,S3,Home,HO-373,sale,-3,0
2024-05-11,S3,Grocery,GR-365,sale,-2,0
2024-05-11,S3,Grocery,GR-466,count,0,1
2024-05-11,S3,Electronics,EL-261,count,0,-5
2024-05-11,S3,Grocery,GR-171,sale,-3,0
2024-05-11,S3,Electronics,EL-149,receipt,41,0
2024-05-11,S3,Grocery,GR-657,sale,-6,0
2024-05-11,S3,Grocery,GR-141,count,0,2
2024-05-11,S3,Apparel,AP-135,return,2,0
2024-05-11,S3,Grocery,GR-653,count,0,2
2024-05-11,S3,Electronics,EL-131,count,0,-3
2024-05-11,S3,Grocery,GR-511,return,1,0
2024-05-11,S4,Apparel,AP-201,sale,-1,0
2024-05-11,S4,Apparel,AP-911,sale,-4,0
2024-05-11,S4,Apparel,AP-276,receipt,19,0
2024-05-11,S4,Grocery,GR-947,count,0,2
2024-05-11,S4,Apparel,AP-218,receipt,25,0
2024-05-11,S4,Home,HO-599,sale,-3,0
2024-05-11,S4,Apparel,AP-927,sale,-1,0
2024-05-11,S4,Home,HO-445,sale,-6,0
2024-05-11,S4,Electronics,EL-767,receipt,38,0
2024-05-11,S4,Home,HO-820,count,0,0
2024-05-11,S4,Home,HO-725,sale,-6,0
2024-05-11,S4,Grocery,GR-253,sale,-1,0
2024-05-11,S4,Grocery,GR-180,sale,-4,0
2024-05-11,S4,Grocery,GR-715,sale,-1,0
2024-05-11,S4,Apparel,AP-381,sale,-4,0
2024-05-11,S5,Electronics,EL-651,sale,-5,0
2024-05-11,S5,Grocery,GR-699,sale,-2,0
2024-05-11,S5,Home,HO-826,return,3,0
2024-05-11,S5,Apparel,AP-891,count,0,-1
2024-05-11,S5,Home,HO-211,receipt,37,0
2024-05-11,S5,Electronics,EL-423,sale,-5,0
2024-05-11,S5,Home,HO-945,receipt,39,0
2024-05-11,S5,Grocery,GR-502,sale,-3,0
2024-05-11,S5,Electronics,EL-405,receipt,36,0
2024-05-12,S1,Electronics,EL-433,sale,-6,0
2024-05-12,S1,Grocery,GR-402,sale,-5,0
2024-05-12,S1,Home,HO-685,sale,-3,0
2024-05-12,S1,Grocery,GR-453,return,1,0
2024-05-12,S1,Electronics,EL-369,sale,-1,0
2024-05-12,S1,Home,HO-339,receipt,46,0
2024-05-12,S1,Grocery,GR-177,return,3,0
2024-05-12,S1,Home,HO-158,count,0,-1
2024-05-12,S1,Apparel,AP-464,receipt,52,0
2024-05-12,S1,Home,HO-540,sale,-6,0
2024-05-12,S1,Grocery,GR-526,sale,-3,0
2024-05-12,S1,Apparel,AP-825,sale,-4,0
2024-05-12,S1,Apparel,AP-624,count,0,2
2024-05-12,S1,Home,HO-887,sale,-4,0
2024-05-12,S2,Apparel,AP-874,sale,-3,0
2024-05-12,S2,Grocery,GR-407,count,0,-1
2024-05-12,S2,Apparel,AP-703,sale,-3,0
2024-05-12,S2,Home,HO-252,sale,-3,0
2024-05-12,S2,Grocery,GR-742,count,0,-2
2024-05-12,S2,Apparel,AP-838,return,2,0
2024-05-12,S2,Grocery,GR-666,receipt,14,0
2024-05-12,S2,Apparel,AP-661,sale,-6,0
2024-05-12,S2,Electronics,EL-239,sale,-5,0
2024-05-12,S2,Grocery,GR-196,receipt,47,0
2024-05-12,S2,Apparel,AP-349,return,3,0
2024-05-12,S2,Apparel,AP-371,return,3,0
2024-05-12,S2,Electronics,EL-276,return,1,0
2024-05-12,S2,Apparel,AP-874,count,0,-2
2024-05-12,S3,Electronics,EL-989,sale,-1,0
2024-05-12,S3,Apparel,AP-651,sale,-6,0
2024-05-12,S3,Apparel,AP-273,count,0,1
2024-05-12,S3,Home,HO-821,sale,-2,0
2024-05-12,S3,Home,HO-189,sale,-6,0
2024-05-12,S3,Grocery,GR-498,sale,-6,0
2024-05-12,S3,Home,HO-746,return,2,0
2024-05-12,S3,Electronics,EL-227,sale,-4,0
2024-05-12,S3,Electronics,EL-603,sale,-3,0
2024-05-12,S3,Home,HO-101,sale,-2,0
2024-05-12,S3,Electronics,EL-566,sale,-2,0
2024-05-12,S4,Electronics,EL-328,sale,-4,0
2024-05-12,S4,Grocery,GR-775,return,2,0
2024-05-12,S4,Grocery,GR-688,receipt,20,0
2024-05-12,S4,Home,HO-647,return,2,0
2024-05-12,S4,Apparel,AP-992,sale,-3,0
2024-05-12,S4,Grocery,GR-533,sale,-3,0
2024-05-12,S4,Apparel,AP-197,count,0,-2
2024-05-12,S4,Apparel,AP-110,receipt,27,0
2024-05-12,S4,Electronics,EL-396,count,0,2
2024-05-12,S5,Apparel,AP-941,sale,-6,0
2024-05-12,S5,Grocery,GR-459,count,0,-2
2024-05-12,S5,Electronics,EL-632,count,0,1
2024-05-12,S5,Home,HO-107,sale,-4,0
2024-05-12,S5,Electronics,EL-205,return,3,0
2024-05-12,S5,Electronics,EL-797,return,2,0
2024-05-12,S5,Apparel,AP-334,return,2,0
2024-05-12,S5,Home,HO-844,receipt,40,0
2024-05-12,S5,Apparel,AP-921,sale,-1,0
2024-05-12,S5,Apparel,AP-463,receipt,52,0
2024-05-13,S1,Apparel,AP-167,sale,-4,0
2024-05-13,S1,Electronics,EL-149,sale,-4,0
2024-05-13,S1,Electronics,EL-340,count,0,2
2024-05-13,S1,Home,HO-956,sale,-2,0
2024-05-13,S1,Apparel,AP-766,sale,-2,0
2024-05-13,S1,Home,HO-760,receipt,45,0
2024-05-13,S1,Electronics,EL-319,sale,-3,0
2024-05-13,S1,Apparel,AP-361,sale,-5,0
2024-05-13,S1,Apparel,AP-244,sale,-2,0
2024-05-13,S1,Grocery,GR-669,sale,-6,0
2024-05-13,S2,Home,HO-992,return,3,0
2024-05-13,S2,Apparel,AP-114,count,0,1
2024-05-13,S2,Electronics,EL-538,sale,-5,0
2024-05-13,S2,Electronics,EL-385,sale,-1,0
2024-05-13,S2,Home,HO-609,count,0,-2
2024-05-13,S2,Home,HO-595,count,0,0
2024-05-13,S2,Electronics,EL-609,return,2,0
2024-05-13,S2,Apparel,AP-750,sale,-6,0
2024-05-13,S2,Grocery,GR-702,sale,-4,0
2024-05-13,S2,Electronics,EL-287,sale,-5,0
2024-05-13,S2,Home,HO-175,sale,-3,0
2024-05-13,S2,Electronics,EL-504,count,0,1
2024-05-13,S2,Grocery,GR-799,return,3,0
2024-05-13,S2,Electronics,EL-307,receipt,38,0
2024-05-13,S2,Grocery,GR-795,sale,-5,0
2024-05-13,S3,Grocery,GR-228,count,0,0
2024-05-13,S3,Apparel,AP-823,count,0,-2
2024-05-13,S3,Home,HO-414,return,3,0
2024-05-13,S3,Apparel,AP-748,sale,-5,0
2024-05-13,S3,Grocery,GR-654,return,1,0
2024-05-13,S3,Apparel,AP-703,receipt,46,0
2024-05-13,S3,Grocery,GR-787,sale,-3,0
2024-05-13,S3,Electronics,EL-917,return,1,0
2024-05-13,S3,Electronics,EL-461,count,0,-4
2024-05-13,S3,Electronics,EL-614,sale,-3,0
2024-05-13,S3,Grocery,GR-760,sale,-3,0
2024-05-13,S3,Electronics,EL-526,sale,-4,0
2024-05-13,S3,Home,HO-807,count,0,0
2024-05-13,S3,Electronics,EL-602,sale,-3,0
2024-05-13,S3,Grocery,GR-430,return,3,0
2024-05-13,S3,Apparel,AP-533,return,3,0
2024-05-13,S4,Grocery,GR-183,receipt,20,0
2024-05-13,S4,Electronics,EL-578,sale,-6,0
2024-05-13,S4,Grocery,GR-277,receipt,53,0
2024-05-13,S4,Electronics,EL-869,sale,-1,0
2024-05-13,S4,Electronics,EL-255,count,0,0
2024-05-13,S4,Grocery,GR-239,sale,-1,0
2024-05-13,S4,Grocery,GR-804,sale,-6,0
2024-05-13,S4,Apparel,AP-482,receipt,20,0
2024-05-13,S4,Apparel,AP-875,sale,-5,0
2024-05-13,S4,Grocery,GR-994,sale,-2,0
2024-05-13,S4,Grocery,GR-602,return,2,0
2024-05-13,S4,Grocery,GR-493,sale,-6,0
2024-05-13,S5,Electronics,EL-273,sale,-3,0
2024-05-13,S5,Electronics,EL-565,sale,-2,0
2024-05-13,S5,Grocery,GR-218,sale,-1,0
2024-05-13,S5,Apparel,AP-895,sale,-4,0
2024-05-13,S5,Grocery,GR-614,receipt,31,0
2024-05-13,S5,Apparel,AP-416,sale,-1,0
2024-05-13,S5,Grocery,GR-941,sale,-3,0
2024-05-13,S5,Home,HO-188,receipt,35,0
2024-05-13,S5,Home,HO-328,receipt,54,0
2024-05-13,S5,Grocery,GR-204,sale,-5,0
2024-05-13,S5,Home,HO-746,receipt,35,0
2024-05-14,S1,Grocery,GR-723,sale,-2,0
2024-05-14,S1,Grocery,GR-536,return,3,0
2024-05-14,S1,Grocery,GR-371,sale,-1,0
2024-05-14,S1,Electronics,EL-971,sale,-6,0
2024-05-14,S1,Electronics,EL-901,sale,-4,0
2024-05-14,S1,Electronics,EL-883,return,2,0
2024-05-14,S1,Apparel,AP-250,sale,-4,0
2024-05-14,S1,Electronics,EL-347,sale,-3,0
2024-05-14,S1,Grocery,GR-195,sale,-3,0
2024-05-14,S1,Apparel,AP-590,receipt,32,0
2024-05-14,S1,Grocery,GR-602,sale,-4,0
2024-05-14,S1,Home,HO-404,count,0,1
2024-05-14,S1,Home,HO-244,return,1,0
2024-05-14,S1,Grocery,GR-931,sale,-1,0
2024-05-14,S1,Home,HO-609,return,1,0
2024-05-14,S1,Grocery,GR-836,return,2,0
2024-05-14,S2,Electronics,EL-499,sale,-6,0
2024-05-14,S2,Grocery,GR-974,return,3,0
2024-05-14,S2,Electronics,EL-425,count,0,-2
2024-05-14,S2,Home,HO-504,count,0,2
2024-05-14,S2,Electronics,EL-643,return,3,0
2024-05-14,S2,Home,HO-898,sale,-3,0
2024-05-14,S2,Home,HO-347,return,3,0
2024-05-14,S2,Electronics,EL-844,receipt,27,0
2024-05-14,S2,Apparel,AP-964,sale,-1,0
2024-05-14,S2,Apparel,AP-281,receipt,12,0
2024-05-14,S2,Electronics,EL-161,count,0,1
2024-05-14,S2,Electronics,EL-969,receipt,26,0
2024-05-14,S2,Electronics,EL-318,count,0,1
2024-05-14,S2,Grocery,GR-810,sale,-3,0
2024-05-14,S3,Home,HO-470,sale,-5,0
2024-05-14,S3,Apparel,AP-321,sale,-5,0
2024-05-14,S3,Apparel,AP-176,sale,-3,0
2024-05-14,S3,Electronics,EL-271,receipt,30,0
2024-05-14,S3,Electronics,EL-420,sale,-3,0
2024-05-14,S3,Apparel,AP-507,sale,-1,0
2024-05-14,S3,Apparel,AP-225,return,3,0
2024-05-14,S3,Electronics,EL-840,receipt,47,0
2024-05-14,S3,Electronics,EL-327,count,0,-2
2024-05-14,S3,Home,HO-164,count,0,2
2024-05-14,S3,Apparel,AP-575,count,0,-1
2024-05-14,S3,Home,HO-486,sale,-1,0
2024-05-14,S3,Grocery,GR-136,return,2,0
2024-05-14,S4,Grocery,GR-418,count,0,1
2024-05-14,S4,Grocery,GR-145,count,0,2
2024-05-14,S4,Home,HO-198,return,1,0
2024-05-14,S4,Apparel,AP-400,sale,-2,0
2024-05-14,S4,Grocery,GR-882,sale,-3,0
2024-05-14,S4,Electronics,EL-890,count,0,2
2024-05-14,S4,Home,HO-927,count,0,1
2024-05-14,S4,Home,HO-520,sale,-5,0
2024-05-14,S4,Grocery,GR-350,sale,-3,0
2024-05-14,S4,Grocery,GR-610,sale,-1,0
2024-05-14,S4,Home,HO-258,sale,-4,0
2024-05-14,S5,Grocery,GR-760,count,0,-1
2024-05-14,S5,Home,HO-697,sale,-6,0
2024-05-14,S5,Home,HO-943,receipt,20,0
2024-05-14,S5,Electronics,EL-648,sale,-4,0
2024-05-14,S5,Apparel,AP-637,sale,-4,0
2024-05-14,S5,Electronics,EL-105,sale,-3,0
2024-05-14,S5,Home,HO-571,return,2,0
2024-05-14,S5,Grocery,GR-534,receipt,22,0
2024-05-14,S5,Home,HO-567,count,0,1
2024-05-14,S5,Apparel,AP-943,return,2,0
2024-05-15,S1,Electronics,EL-905,return,1,0
2024-05-15,S1,Apparel,AP-167,sale,-1,0
2024-05-15,S1,Electronics,EL-688,receipt,53,0
2024-05-15,S1,Apparel,AP-728,sale,-3,0
2024-05-15,S1,Grocery,GR-732,count,0,-1
2024-05-15,S1,Apparel,AP-809,return,1,0
2024-05-15,S1,Electronics,EL-587,count,0,-1
2024-05-15,S1,Grocery,GR-407,count,0,-2
2024-05-15,S1,Apparel,AP-325,sale,-1,0
2024-05-15,S1,Electronics,EL-803,sale,-3,0
2024-05-15,S1,Apparel,AP-229,receipt,36,0
2024-05-15,S2,Home,HO-224,receipt,49,0
2024-05-15,S2,Home,HO-909,return,1,0
2024-05-15,S2,Electronics,EL-145,sale,-6,0
2024-05-15,S2,Grocery,GR-104,sale,-4,0
2024-05-15,S2,Home,HO-583,return,3,0
2024-05-15,S2,Grocery,GR-567,receipt,60,0
2024-05-15,S2,Electronics,EL-855,sale,-6,0
2024-05-15,S2,Apparel,AP-986,count,0,1
2024-05-15,S2,Electronics,EL-176,sale,-2,0
2024-05-15,S2,Home,HO-466,sale,-2,0
2024-05-15,S2,Grocery,GR-626,count,0,-2
2024-05-15,S2,Electronics,EL-176,sale,-5,0
2024-05-15,S2,Home,HO-722,return,1,0
2024-05-15,S2,Home,HO-102,return,1,0
2024-05-15,S2,Apparel,AP-305,sale,-2,0
2024-05-15,S3,Grocery,GR-539,sale,-5,0
2024-05-15,S3,Home,HO-407,return,2,0
2024-05-15,S3,Grocery,GR-242,count,0,-1
2024-05-15,S3,Home,HO-330,count,0,1
2024-05-15,S3,Electronics,EL-526,count,0,-3
2024-05-15,S3,Apparel,AP-469,sale,-3,0
2024-05-15,S3,Home,HO-488,sale,-3,0
2024-05-15,S3,Grocery,GR-636,receipt,39,0
2024-05-15,S3,Apparel,AP-441,sale,-3,0
2024-05-15,S3,Electronics,EL-354,sale,-6,0
2024-05-15,S3,Electronics,EL-781,count,0,-5
2024-05-15,S3,Home,HO-738,sale,-2,0
2024-05-15,S3,Electronics,EL-790,sale,-1,0
2024-05-15,S3,Electronics,EL-782,count,0,-5
2024-05-15,S3,Apparel,AP-302,receipt,41,0
2024-05-15,S4,Electronics,EL-605,receipt,41,0
2024-05-15,S4,Grocery,GR-412,sale,-5,0
2024-05-15,S4,Electronics,EL-338,sale,-6,0
2024-05-15,S4,Home,HO-739,return,3,0
2024-05-15,S4,Grocery,GR-942,sale,-5,0
2024-05-15,S4,Home,HO-591,return,3,0
2024-05-15,S4,Grocery,GR-715,sale,-1,0
2024-05-15,S4,Home,HO-428,sale,-5,0
2024-05-15,S4,Apparel,AP-693,return,1,0
2024-05-15,S4,Electronics,EL-706,receipt,10,0
2024-05-15,S4,Home,HO-586,sale,-6,0
2024-05-15,S5,Apparel,AP-816,sale,-6,0
2024-05-15,S5,Apparel,AP-325,sale,-2,0
2024-05-15,S5,Grocery,GR-635,sale,-3,0
2024-05-15,S5,Apparel,AP-683,sale,-3,0
2024-05-15,S5,Apparel,AP-128,receipt,27,0
2024-05-15,S5,Apparel,AP-154,sale,-1,0
2024-05-15,S5,Grocery,GR-728,return,1,0
2024-05-15,S5,Apparel,AP-263,sale,-1,0
2024-05-15,S5,Electronics,EL-318,sale,-6,0
2024-05-15,S5,Home,HO-133,count,0,2
2024-05-15,S5,Electronics,EL-267,count,0,0
2024-05-15,S5,Electronics,EL-619,return,3,0
2024-05-15,S5,Home,HO-815,receipt,42,0
2024-05-15,S5,Home,HO-406,sale,-1,0
2024-05-15,S5,Grocery,GR-121,count,0,-2
2024-05-15,S5,Home,HO-251,count,0,2
2024-05-16,S1,Apparel,AP-916,receipt,36,0
2024-05-16,S1,Grocery,GR-730,sale,-6,0
2024-05-16,S1,Electronics,EL-176,return,3,0
2024-05-16,S1,Electronics,EL-275,receipt,44,0
2024-05-16,S1,Electronics,EL-185,sale,-5,0
2024-05-16,S1,Apparel,AP-664,receipt,57,0
2024-05-16,S1,Home,HO-666,count,0,-2
2024-05-16,S1,Grocery,GR-868,sale,-2,0
2024-05-16,S1,Electronics,EL-247,sale,-4,0
2024-05-16,S1,Electronics,EL-851,sale,-1,0
2024-05-16,S1,Home,HO-141,sale,-2,0
2024-05-16,S1,Apparel,AP-889,sale,-5,0
2024-05-16,S1,Electronics,EL-459,sale,-3,0
2024-05-16,S1,Apparel,AP-719,return,2,0
2024-05-16,S1,Apparel,AP-844,count,0,-2
2024-05-16,S1,Grocery,GR-320,sale,-2,0
2024-05-16,S2,Home,HO-899,return,3,0
2024-05-16,S2,Electronics,EL-714,sale,-3,0
2024-05-16,S2,Grocery,GR-547,return,3,0
2024-05-16,S2,Grocery,GR-565,receipt,49,0
2024-05-16,S2,Apparel,AP-310,receipt,41,0
2024-05-16,S2,Electronics,EL-712,sale,-2,0
2024-05-16,S2,Grocery,GR-320,sale,-4,0
2024-05-16,S2,Home,HO-412,return,3,0
2024-05-16,S2,Home,HO-528,sale,-5,0
2024-05-16,S2,Grocery,GR-430,receipt,42,0
2024-05-16,S2,Electronics,EL-388,receipt,12,0
2024-05-16,S2,Grocery,GR-948,return,3,0
2024-05-16,S2,Electronics,EL-835,return,3,0
2024-05-16,S3,Apparel,AP-139,receipt,54,0
2024-05-16,S3,Home,HO-185,receipt,31,0
2024-05-16,S3,Electronics,EL-346,sale,-2,0
2024-05-16,S3,Grocery,GR-353,receipt,27,0
2024-05-16,S3,Grocery,GR-882,sale,-2,0
2024-05-16,S3,Grocery,GR-982,sale,-3,0
2024-05-16,S3,Apparel,AP-488,count,0,-2
2024-05-16,S3,Electronics,EL-811,return,2,0
2024-05-16,S3,Apparel,AP-511,return,3,0
2024-05-16,S3,Home,HO-196,sale,-6,0
2024-05-16,S3,Grocery,GR-976,return,1,0
2024-05-16,S4,Apparel,AP-866,sale,-5,0
2024-05-16,S4,Electronics,EL-803,sale,-3,0
2024-05-16,S4,Home,HO-305,return,2,0
2024-05-16,S4,Grocery,GR-769,receipt,21,0
2024-05-16,S4,Grocery,GR-480,count,0,0
2024-05-16,S4,Electronics,EL-973,return,3,0
2024-05-16,S4,Grocery,GR-393,return,2,0
2024-05-16,S4,Grocery,GR-767,sale,-5,0
2024-05-16,S4,Grocery,GR-517,sale,-4,0
2024-05-16,S4,Home,HO-448,sale,-4,0
2024-05-16,S5,Grocery,GR-323,sale,-3,0
2024-05-16,S5,Grocery,GR-362,count,0,2
2024-05-16,S5,Apparel,AP-478,count,0,2
2024-05-16,S5,Grocery,GR-774,return,3,0
2024-05-16,S5,Home,HO-152,sale,-5,0
2024-05-16,S5,Home,HO-308,return,1,0
2024-05-16,S5,Home,HO-590,count,0,-1
2024-05-16,S5,Grocery,GR-892,receipt,58,0
2024-05-16,S5,Electronics,EL-299,count,0,0
2024-05-16,S5,Electronics,EL-971,receipt,13,0
2024-05-16,S5,Grocery,GR-945,sale,-1,0
2024-05-16,S5,Home,HO-200,sale,-4,0
2024-05-17,S1,Home,HO-461,sale,-3,0
2024-05-17,S1,Electronics,EL-827,sale,-2,0
2024-05-17,S1,Electronics,EL-580,receipt,35,0
2024-05-17,S1,Apparel,AP-314,return,3,0
2024-05-17,S1,Apparel,AP-668,sale,-6,0
2024-05-17,S1,Apparel,AP-257,sale,-3,0
2024-05-17,S1,Electronics,EL-202,sale,-4,0
2024-05-17,S1,Grocery,GR-860,return,3,0
2024-05-17,S1,Apparel,AP-896,receipt,37,0
2024-05-17,S1,Home,HO-957,count,0,2
2024-05-17,S1,Grocery,GR-954,receipt,57,0
2024-05-17,S1,Grocery,GR-835,return,1,0
2024-05-17,S2,Electronics,EL-156,sale,-4,0
2024-05-17,S2,Grocery,GR-214,count,0,-2
2024-05-17,S2,Apparel,AP-959,sale,-1,0
2024-05-17,S2,Grocery,GR-283,count,0,2
2024-05-17,S2,Electronics,EL-832,sale,-1,0
2024-05-17,S2,Grocery,GR-848,sale,-1,0
2024-05-17,S2,Electronics,EL-869,receipt,19,0
2024-05-17,S2,Apparel,AP-354,sale,-6,0
2024-05-17,S2,Grocery,GR-866,sale,-6,0
2024-05-17,S3,Apparel,AP-169,return,1,0
2024-05-17,S3,Electronics,EL-294,sale,-6,0
2024-05-17,S3,Home,HO-178,sale,-6,0
2024-05-17,S3,Home,HO-805,sale,-6,0
2024-05-17,S3,Home,HO-960,return,2,0
2024-05-17,S3,Grocery,GR-275,return,1,0
2024-05-17,S3,Home,HO-704,receipt,54,0
2024-05-17,S3,Home,HO-928,receipt,18,0
2024-05-17,S3,Grocery,GR-908,return,1,0
2024-05-17,S3,Apparel,AP-745,count,0,-2
2024-05-17,S3,Electronics,EL-729,sale,-5,0
2024-05-17,S4,Grocery,GR-498,sale,-4,0
2024-05-17,S4,Home,HO-602,sale,-2,0
2024-05-17,S4,Home,HO-463,return,1,0
2024-05-17,S4,Grocery,GR-894,sale,-1,0
2024-05-17,S4,Home,HO-270,count,0,1
2024-05-17,S4,Electronics,EL-658,sale,-1,0
2024-05-17,S4,Grocery,GR-337,return,2,0
2024-05-17,S4,Apparel,AP-898,count,0,0
2024-05-17,S4,Grocery,GR-636,sale,-3,0
2024-05-17,S4,Grocery,GR-205,sale,-3,0
2024-05-17,S4,Apparel,AP-769,sale,-2,0
2024-05-17,S5,Home,HO-761,sale,-2,0
2024-05-17,S5,Home,HO-602,receipt,48,0
2024-05-17,S5,Home,HO-657,sale,-1,0
2024-05-17,S5,Electronics,EL-745,sale,-6,0
2024-05-17,S5,Electronics,EL-534,sale,-4,0
2024-05-17,S5,Home,HO-100,receipt,15,0
2024-05-17,S5,Apparel,AP-949,sale,-1,0
2024-05-17,S5,Grocery,GR-312,sale,-3,0
2024-05-17,S5,Electronics,EL-545,return,2,0
2024-05-17,S5,Apparel,AP-814,sale,-2,0
2024-05-18,S1,Home,HO-907,receipt,34,0
2024-05-18,S1,Apparel,AP-937,count,0,-2
2024-05-18,S1,Home,HO-666,return,3,0
2024-05-18,S1,Apparel,AP-208,count,0,1
2024-05-18,S1,Apparel,AP-784,return,2,0
2024-05-18,S1,Apparel,AP-676,sale,-1,0
2024-05-18,S1,Grocery,GR-554,sale,-1,0
2024-05-18,S1,Apparel,AP-781,sale,-4,0
2024-05-18,S2,Grocery,GR-293,receipt,36,0
2024-05-18,S2,Apparel,AP-848,sale,-6,0
2024-05-18,S2,Electronics,EL-791,sale,-2,0
2024-05-18,S2,Apparel,AP-960,sale,-2,0
2024-05-18,S2,Apparel,AP-211,sale,-6,0
2024-05-18,S2,Grocery,GR-808,sale,-6,0
2024-05-18,S2,Grocery,GR-103,receipt,54,0
2024-05-18,S2,Grocery,GR-134,sale,-6,0
2024-05-18,S2,Home,HO-391,sale,-4,0
2024-05-18,S2,Apparel,AP-424,sale,-5,0
2024-05-18,S2,Apparel,AP-502,sale,-1,0
2024-05-18,S2,Home,HO-438,sale,-5,0
2024-05-18,S2,Grocery,GR-549,return,3,0
2024-05-18,S2,Electronics,EL-800,receipt,46,0
2024-05-18,S3,Apparel,AP-278,receipt,47,0
2024-05-18,S3,Electronics,EL-975,sale,-3,0
2024-05-18,S3,Electronics,EL-919,count,0,-3
2024-05-18,S3,Electronics,EL-484,count,0,-4
2024-05-18,S3,Home,HO-690,sale,-2,0
2024-05-18,S3,Grocery,GR-862,count,0,1
2024-05-18,S3,Electronics,EL-568,sale,-1,0
2024-05-18,S3,Electronics,EL-984,return,1,0
2024-05-18,S3,Electronics,EL-684,receipt,16,0
2024-05-18,S4,Grocery,GR-502,receipt,24,0
2024-05-18,S4,Home,HO-492,sale,-3,0
2024-05-18,S4,Grocery,GR-473,sale,-1,0
2024-05-18,S4,Grocery,GR-557,return,1,0
2024-05-18,S4,Electronics,EL-188,sale,-5,0
2024-05-18,S4,Grocery,GR-124,sale,-6,0
2024-05-18,S4,Apparel,AP-947,count,0,2
2024-05-18,S4,Home,HO-920,sale,-1,0
2024-05-18,S4,Apparel,AP-759,sale,-3,0
2024-05-18,S4,Home,HO-584,return,1,0
2024-05-18,S4,Electronics,EL-646,return,1,0
2024-05-18,S4,Electronics,EL-578,count,0,1
2024-05-18,S4,Apparel,AP-196,sale,-6,0
2024-05-18,S5,Grocery,GR-538,count,0,1
2024-05-18,S5,Home,HO-781,count,0,-1
2024-05-18,S5,Apparel,AP-798,receipt,34,0
2024-05-18,S5,Apparel,AP-124,sale,-1,0
2024-05-18,S5,Apparel,AP-863,sale,-5,0
2024-05-18,S5,Electronics,EL-466,sale,-1,0
2024-05-18,S5,Apparel,AP-360,sale,-3,0
2024-05-18,S5,Apparel,AP-786,sale,-3,0
2024-05-18,S5,Electronics,EL-156,count,0,2
2024-05-19,S1,Electronics,EL-494,sale,-2,0
2024-05-19,S1,Home,HO-449,sale,-4,0
2024-05-19,S1,Electronics,EL-538,receipt,14,0
2024-05-19,S1,Apparel,AP-279,sale,-3,0
2024-05-19,S1,Grocery,GR-364,receipt,59,0
2024-05-19,S1,Electronics,EL-134,sale,-4,0
2024-05-19,S1,Grocery,GR-928,receipt,36,0
2024-05-19,S1,Apparel,AP-247,count,0,2
2024-05-19,S1,Electronics,EL-585,sale,-3,0
2024-05-19,S1,Grocery,GR-332,sale,-3,0
2024-05-19,S1,Grocery,GR-953,sale,-1,0
2024-05-19,S1,Apparel,AP-980,sale,-6,0
2024-05-19,S1,Grocery,GR-690,sale,-2,0
2024-05-19,S1,Apparel,AP-154,sale,-2,0
2024-05-19,S1,Electronics,EL-567,sale,-3,0
2024-05-19,S2,Apparel,AP-921,return,1,0
2024-05-19,S2,Grocery,GR-415,sale,-6,0
2024-05-19,S2,Electronics,EL-538,sale,-2,0
2024-05-19,S2,Grocery,GR-402,sale,-5,0
2024-05-19,S2,Apparel,AP-264,receipt,20,0
2024-05-19,S2,Electronics,EL-842,sale,-1,0
2024-05-19,S2,Electronics,EL-274,receipt,20,0
2024-05-19,S2,Electronics,EL-574,receipt,18,0
2024-05-19,S2,Grocery,GR-613,count,0,1
2024-05-19,S2,Electronics,EL-553,receipt,49,0
2024-05-19,S2,Grocery,GR-583,sale,-6,0
2024-05-19,S2,Electronics,EL-455,return,3,0
2024-05-19,S2,Apparel,AP-214,sale,-4,0
2024-05-19,S3,Home,HO-450,sale,-6,0
2024-05-19,S3,Home,HO-433,sale,-1,0
2024-05-19,S3,Apparel,AP-432,receipt,57,0
2024-05-19,S3,Electronics,EL-746,return,2,0
