enrolment_id,lesson_no,completed,completed_date
9486,3,1,2024-04-22
9486,4,1,2024-04-23
9486,5,0,
9487,1,1,2024-05-17
9487,2,1,2024-05-19
9487,3,0,
9488,1,0,
9489,1,1,2024-05-18
9489,2,1,2024-05-23
9489,3,0,
9490,1,1,2024-01-11
9490,2,1,2024-01-13
9490,3,1,2024-01-15
9490,4,1,2024-01-18
9490,5,0,
9491,1,1,2024-01-15
9491,2,1,2024-01-20
9491,3,0,
9492,1,1,2024-05-28
9492,2,0,
9493,1,1,2024-05-09
9493,2,1,2024-05-15
9493,3,0,
9494,1,1,2024-10-26
9494,2,1,2024-11-01
9494,3,1,2024-11-06
9494,4,1,2024-11-10
9494,5,0,
9495,1,1,2024-02-28
9495,2,1,2024-03-04
9495,3,1,2024-03-09
9495,4,1,2024-03-10
9495,5,1,2024-03-14
9495,6,1,2024-03-19
9495,7,1,2024-03-22
9495,8,0,
9496,1,1,2024-01-22
9496,2,1,2024-01-28
9496,3,1,2024-01-30
9496,4,1,2024-02-05
9496,5,1,2024-02-06
9496,6,1,2024-02-09
9496,7,1,2024-02-14
9496,8,0,
9497,1,0,
9498,1,1,2024-02-05
9498,2,0,
9499,1,1,2024-10-03
9499,2,1,2024-10-08
9499,3,1,2024-10-12
9499,4,1,2024-10-18
9499,5,1,2024-10-23
9499,6,1,2024-10-25
9499,7,0,
9500,1,1,2024-01-07
9500,2,1,2024-01-13
9500,3,1,2024-01-17
9500,4,1,2024-01-18
9500,5,1,2024-01-23
9500,6,1,2024-01-29
9500,7,1,2024-01-30
9500,8,1,2024-02-05
9500,9,0,
9501,1,1,2024-06-15
9501,2,1,2024-06-16
9501,3,1,2024-06-20
9501,4,1,2024-06-24
9501,5,1,2024-06-29
9501,6,1,2024-07-04
9501,7,1,2024-07-10
9501,8,0,
9502,1,1,2024-02-06
9502,2,1,2024-02-12
9502,3,1,2024-02-17
9502,4,1,2024-02-22
9502,5,1,2024-02-24
9502,6,1,2024-03-01
9502,7,1,2024-03-06
9502,8,1,2024-03-08
9502,9,1,2024-03-11
9502,10,0,
9503,1,1,2024-05-18
9503,2,1,2024-05-22
9503,3,1,2024-05-27
9503,4,1,2024-05-31
9503,5,1,2024-06-03
9503,6,1,2024-06-07
9503,7,1,2024-06-13
9503,8,1,2024-06-17
9503,9,0,
9504,1,1,2024-07-17
9504,2,1,2024-07-23
9504,3,1,2024-07-29
9504,4,1,2024-08-02
9504,5,1,2024-08-08
9504,6,1,2024-08-12
9504,7,1,2024-08-15
9504,8,1,2024-08-20
9504,9,1,2024-08-26
9504,10,0,
9505,1,1,2024-08-06
9505,2,1,2024-08-10
9505,3,1,2024-08-14
9505,4,0,
9506,1,0,
9507,1,1,2024-07-09
9507,2,1,2024-07-12
9507,3,1,2024-07-13
9507,4,1,2024-07-19
9507,5,1,2024-07-25
9507,6,1,2024-07-27
9507,7,0,
9508,1,0,
9509,1,1,2024-06-13
9509,2,1,2024-06-15
9509,3,1,2024-06-17
9509,4,1,2024-06-18
9509,5,1,2024-06-23
9509,6,1,2024-06-25
9509,7,1,2024-07-01
9509,8,1,2024-07-07
9509,9,0,
9510,1,1,2024-06-27
9510,2,1,2024-07-01
9510,3,1,2024-07-07
9510,4,1,2024-07-10
9510,5,1,2024-07-11
9510,6,1,2024-07-12
9510,7,0,
9511,1,1,2024-04-14
9511,2,1,2024-04-17
9511,3,1,2024-04-21
9511,4,1,2024-04-23
9511,5,0,
9512,1,1,2024-05-23
9512,2,1,2024-05-28
9512,3,1,2024-05-31
9512,4,1,2024-06-04
9512,5,0,
9513,1,1,2024-07-07
9513,2,1,2024-07-11
9513,3,1,2024-07-17
9513,4,1,2024-07-20
9513,5,1,2024-07-26
9513,6,1,2024-08-01
9513,7,0,
9514,1,1,2024-04-27
9514,2,1,2024-04-28
9514,3,1,2024-04-30
9514,4,1,2024-05-06
9514,5,1,2024-05-08
9514,6,1,2024-05-11
9514,7,0,
9515,1,1,2024-07-27
9515,2,1,2024-08-01
9515,3,0,
9516,1,1,2024-01-25
9516,2,1,2024-01-29
9516,3,1,2024-01-30
9516,4,0,
9517,1,1,2024-07-23
9517,2,1,2024-07-29
9517,3,1,2024-07-31
9517,4,1,2024-08-02
9517,5,1,2024-08-06
9517,6,1,2024-08-10
9517,7,1,2024-08-16
9517,8,1,2024-08-20
9517,9,0,
9518,1,1,2024-09-03
9518,2,1,2024-09-04
9518,3,1,2024-09-08
9518,4,1,2024-09-14
9518,5,1,2024-09-17
9518,6,1,2024-09-19
9518,7,0,
9519,1,1,2024-09-06
9519,2,1,2024-09-08
9519,3,1,2024-09-11
9519,4,1,2024-09-15
9519,5,0,
9520,1,0,
9521,1,0,
9522,1,1,2024-08-10
9522,2,1,2024-08-15
9522,3,1,2024-08-18
9522,4,1,2024-08-19
9522,5,1,2024-08-21
9522,6,0,
9523,1,1,2024-08-13
9523,2,1,2024-08-19
9523,3,1,2024-08-21
9523,4,1,2024-08-25
9523,5,0,
9524,1,1,2024-08-06
9524,2,1,2024-08-12
9524,3,1,2024-08-17
9524,4,1,2024-08-20
9524,5,1,2024-08-24
9524,6,0,
9525,1,1,2024-05-05
9525,2,1,2024-05-08
9525,3,1,2024-05-13
9525,4,1,2024-05-15
9525,5,1,2024-05-16
9525,6,1,2024-05-19
9525,7,1,2024-05-22
9525,8,1,2024-05-24
9525,9,1,2024-05-26
9525,10,1,2024-05-29
9525,11,1,2024-06-01
9525,12,0,
9526,1,1,2024-07-11
9526,2,1,2024-07-16
9526,3,1,2024-07-18
9526,4,1,2024-07-19
9526,5,1,2024-07-22
9526,6,1,2024-07-23
9526,7,1,2024-07-29
9526,8,1,2024-07-30
9526,9,1,2024-08-04
9526,10,0,
9527,1,1,2024-03-04
9527,2,1,2024-03-10
9527,3,1,2024-03-15
9527,4,0,
9528,1,1,2024-09-09
9528,2,0,
9529,1,0,
9530,1,1,2024-10-02
9530,2,1,2024-10-06
9530,3,1,2024-10-11
9530,4,1,2024-10-15
9530,5,1,2024-10-16
9530,6,0,
9531,1,1,2024-10-11
9531,2,1,2024-10-17
9531,3,0,
9532,1,1,2024-03-10
9532,2,1,2024-03-11
9532,3,0,
9533,1,1,2024-05-23
9533,2,1,2024-05-26
9533,3,1,2024-05-31
9533,4,1,2024-06-06
9533,5,0,
9534,1,1,2024-05-04
9534,2,1,2024-05-06
9534,3,0,
9535,1,1,2024-04-29
9535,2,1,2024-05-03
9535,3,1,2024-05-05
9535,4,0,
9536,1,1,2024-02-04
9536,2,1,2024-02-06
9536,3,1,2024-02-09
9536,4,1,2024-02-11
9536,5,1,2024-02-17
9536,6,0,
9537,1,1,2024-10-03
9537,2,1,2024-10-04
9537,3,1,2024-10-07
9537,4,0,
9538,1,1,2024-10-12
9538,2,1,2024-10-15
9538,3,1,2024-10-20
9538,4,1,2024-10-21
9538,5,1,2024-10-25
9538,6,1,2024-10-30
9538,7,0,
9539,1,1,2024-02-23
9539,2,1,2024-02-29
9539,3,1,2024-03-03
9539,4,1,2024-03-09
9539,5,1,2024-03-15
9539,6,0,
9540,1,1,2024-07-24
9540,2,0,
9541,1,1,2024-06-10
9541,2,1,2024-06-16
9541,3,1,2024-06-20
9541,4,1,2024-06-26
9541,5,1,2024-07-02
9541,6,1,2024-07-04
9541,7,1,2024-07-05
9541,8,0,
9542,1,1,2024-03-17
9542,2,1,2024-03-23
9542,3,1,2024-03-25
9542,4,1,2024-03-29
9542,5,1,2024-03-30
9542,6,1,2024-04-05
9542,7,1,2024-04-11
9542,8,1,2024-04-16
9542,9,1,2024-04-18
9542,10,0,
9543,1,0,
9544,1,1,2024-04-01
9544,2,1,2024-04-02
9544,3,1,2024-04-08
9544,4,0,
9545,1,1,2024-04-08
9545,2,0,
9546,1,1,2024-07-27
9546,2,1,2024-07-31
9546,3,0,
9547,1,1,2024-05-03
9547,2,0,
9548,1,1,2024-08-26
9548,2,1,2024-08-28
9548,3,1,2024-09-03
9548,4,1,2024-09-04
9548,5,1,2024-09-07
9548,6,0,
9549,1,0,
9550,1,1,2024-01-05
9550,2,1,2024-01-09
9550,3,1,2024-01-12
9550,4,1,2024-01-17
9550,5,1,2024-01-21
9550,6,1,2024-01-23
9550,7,1,2024-01-28
9550,8,1,2024-02-03
9550,9,1,2024-02-06
9550,10,0,
9551,1,1,2024-07-28
9551,2,1,2024-07-29
9551,3,1,2024-07-31
9551,4,1,2024-08-01
9551,5,1,2024-08-03
9551,6,1,2024-08-09
9551,7,1,2024-08-10
9551,8,1,2024-08-14
9551,9,1,2024-08-17
9551,10,1,2024-08-18
9551,11,1,2024-08-20
9551,12,0,
9552,1,1,2024-04-06
9552,2,1,2024-04-08
9552,3,0,
9553,1,1,2024-02-10
9553,2,1,2024-02-15
9553,3,1,2024-02-21
9553,4,1,2024-02-27
9553,5,1,2024-03-04
9553,6,1,2024-03-09
9553,7,0,
9554,1,1,2024-02-02
9554,2,1,2024-02-06
9554,3,0,
9555,1,1,2024-02-10
9555,2,0,
9556,1,0,
9557,1,1,2024-06-30
9557,2,1,2024-07-05
9557,3,1,2024-07-06
9557,4,1,2024-07-12
9557,5,1,2024-07-14
9557,6,1,2024-07-17
9557,7,1,2024-07-22
9557,8,0,
9558,1,1,2024-09-11
9558,2,1,2024-09-15
9558,3,1,2024-09-18
9558,4,1,2024-09-24
9558,5,1,2024-09-30
9558,6,1,2024-10-01
9558,7,0,
9559,1,0,
9560,1,1,2024-06-02
9560,2,1,2024-06-08
9560,3,1,2024-06-11
9560,4,1,2024-06-12
9560,5,0,
9561,1,1,2024-09-24
9561,2,1,2024-09-25
9561,3,1,2024-10-01
9561,4,1,2024-10-05
9561,5,0,
9562,1,0,
9563,1,1,2024-04-07
9563,2,1,2024-04-12
9563,3,1,2024-04-18
9563,4,1,2024-04-23
9563,5,1,2024-04-29
9563,6,1,2024-04-30
9563,7,1,2024-05-06
9563,8,1,2024-05-07
9563,9,0,
9564,1,0,
9565,1,0,
9566,1,1,2024-03-06
9566,2,1,2024-03-07
9566,3,0,
9567,1,1,2024-07-20
9567,2,1,2024-07-21
9567,3,1,2024-07-23
9567,4,1,2024-07-28
9567,5,1,2024-07-29
9567,6,1,2024-08-02
9567,7,0,
9568,1,1,2024-04-18
9568,2,1,2024-04-21
9568,3,1,2024-04-22
9568,4,0,
9569,1,1,2024-04-08
9569,2,1,2024-04-14
9569,3,1,2024-04-15
9569,4,1,2024-04-19
9569,5,1,2024-04-20
9569,6,1,2024-04-26
9569,7,1,2024-05-01
9569,8,0,
9570,1,1,2024-04-15
9570,2,1,2024-04-19
9570,3,1,2024-04-24
9570,4,0,
9571,1,1,2024-05-26
9571,2,1,2024-05-27
9571,3,1,2024-05-31
9571,4,1,2024-06-04
9571,5,1,2024-06-10
9571,6,1,2024-06-15
9571,7,1,2024-06-21
9571,8,0,
9572,1,1,2024-01-06
9572,2,1,2024-01-08
9572,3,1,2024-01-09
9572,4,0,
9573,1,1,2024-07-11
9573,2,1,2024-07-17
9573,3,1,2024-07-19
9573,4,1,2024-07-21
9573,5,1,2024-07-23
9573,6,1,2024-07-29
9573,7,1,2024-08-02
9573,8,1,2024-08-03
9573,9,1,2024-08-04
9573,10,1,2024-08-08
9573,11,0,
9574,1,0,
9575,1,1,2024-10-26
9575,2,1,2024-10-30
9575,3,1,2024-10-31
9575,4,1,2024-11-05
9575,5,1,2024-11-08
9575,6,1,2024-11-12
9575,7,1,2024-11-13
9575,8,1,2024-11-16
9575,9,1,2024-11-20
9575,10,1,2024-11-25
9575,11,1,2024-11-28
9575,12,0,
9576,1,1,2024-09-09
9576,2,1,2024-09-12
9576,3,0,
9577,1,1,2024-05-11
9577,2,0,
9578,1,0,
9579,1,1,2024-04-19
9579,2,1,2024-04-24
9579,3,0,
9580,1,1,2024-07-31
9580,2,1,2024-08-04
9580,3,1,2024-08-08
9580,4,1,2024-08-09
9580,5,1,2024-08-10
9580,6,1,2024-08-16
9580,7,0,
9581,1,1,2024-03-26
9581,2,0,
9582,1,1,2024-01-31
9582,2,1,2024-02-03
9582,3,1,2024-02-04
9582,4,1,2024-02-09
9582,5,0,
9583,1,1,2024-04-22
9583,2,1,2024-04-28
9583,3,0,
9584,1,1,2024-04-15
9584,2,1,2024-04-17
9584,3,0,
9585,1,0,
9586,1,1,2024-09-27
9586,2,1,2024-10-02
9586,3,1,2024-10-03
9586,4,1,2024-10-09
9586,5,1,2024-10-13
9586,6,1,2024-10-14
9586,7,0,
9587,1,0,
9588,1,1,2024-03-19
9588,2,1,2024-03-25
9588,3,0,
9589,1,1,2024-09-20
9589,2,1,2024-09-23
9589,3,0,
9590,1,1,2024-01-21
9590,2,1,2024-01-27
9590,3,1,2024-02-02
9590,4,1,2024-02-04
9590,5,1,2024-02-05
9590,6,0,
9591,1,1,2024-09-19
9591,2,1,2024-09-22
9591,3,1,2024-09-24
9591,4,1,2024-09-29
9591,5,1,2024-10-03
9591,6,1,2024-10-07
9591,7,0,
9592,1,1,2024-08-07
9592,2,1,2024-08-11
9592,3,1,2024-08-16
9592,4,1,2024-08-19
9592,5,1,2024-08-25
9592,6,0,
9593,1,1,2024-05-18
9593,2,0,
9594,1,1,2024-07-05
9594,2,0,
9595,1,1,2024-07-28
9595,2,1,2024-07-31
9595,3,1,2024-08-03
9595,4,1,2024-08-05
9595,5,0,
9596,1,1,2024-02-02
9596,2,1,2024-02-05
9596,3,1,2024-02-10
9596,4,1,2024-02-11
9596,5,0,
9597,1,0,
9598,1,1,2024-01-04
9598,2,1,2024-01-10
9598,3,1,2024-01-12
9598,4,0,
9599,1,1,2024-10-30
9599,2,1,2024-11-04
9599,3,1,2024-11-08
9599,4,1,2024-11-11
9599,5,0,
9600,1,1,2024-06-26
9600,2,1,2024-07-02
9600,3,1,2024-07-06
9600,4,1,2024-07-11
9600,5,0,
9601,1,1,2024-09-22
9601,2,0,
9602,1,1,2024-10-20
9602,2,1,2024-10-21
9602,3,1,2024-10-26
9602,4,1,2024-10-31
9602,5,1,2024-11-04
9602,6,1,2024-11-09
9602,7,0,
9603,1,1,2024-05-16
9603,2,1,2024-05-19
9603,3,1,2024-05-20
9603,4,1,2024-05-23
9603,5,0,
9604,1,1,2024-05-17
9604,2,0,
9605,1,1,2024-03-12
9605,2,1,2024-03-18
9605,3,1,2024-03-22
9605,4,1,2024-03-26
9605,5,1,2024-03-29
9605,6,1,2024-04-02
9605,7,0,
9606,1,1,2024-01-06
9606,2,0,
9607,1,1,2024-04-11
9607,2,1,2024-04-15
9607,3,1,2024-04-16
9607,4,1,2024-04-18
9607,5,1,2024-04-23
9607,6,0,
9608,1,1,2024-10-09
9608,2,1,2024-10-13
9608,3,0,
9609,1,1,2024-04-25
9609,2,1,2024-04-27
9609,3,1,2024-05-01
9609,4,1,2024-05-06
9609,5,0,
9610,1,1,2024-08-26
9610,2,1,2024-09-01
9610,3,1,2024-09-03
9610,4,0,
9611,1,1,2024-06-19
9611,2,1,2024-06-20
9611,3,1,2024-06-21
9611,4,0,
9612,1,1,2024-04-21
9612,2,1,2024-04-24
9612,3,1,2024-04-26
9612,4,1,2024-04-30
9612,5,1,2024-05-03
9612,6,1,2024-05-05
9612,7,1,2024-05-06
9612,8,1,2024-05-09
9612,9,1,2024-05-15
9612,10,1,2024-05-21
9612,11,0,
9613,1,1,2024-06-04
9613,2,0,
9614,1,0,
9615,1,0,
9616,1,1,2024-10-20
9616,2,0,
9617,1,1,2024-02-08
9617,2,1,2024-02-12
9617,3,1,2024-02-18
9617,4,0,
9618,1,1,2024-08-23
9618,2,1,2024-08-24
9618,3,1,2024-08-28
9618,4,0,
9619,1,1,2024-06-17
9619,2,1,2024-06-21
9619,3,1,2024-06-22
9619,4,1,2024-06-23
9619,5,1,2024-06-27
9619,6,0,
9620,1,1,2024-09-21
9620,2,0,
9621,1,1,2024-05-15
9621,2,1,2024-05-19
9621,3,1,2024-05-21
9621,4,1,2024-05-25
9621,5,1,2024-05-30
9621,6,0,
9622,1,1,2024-08-28
9622,2,1,2024-09-01
9622,3,1,2024-09-07
9622,4,1,2024-09-10
9622,5,0,
9623,1,1,2024-10-03
9623,2,1,2024-10-09
9623,3,1,2024-10-12
9623,4,1,2024-10-13
9623,5,0,
9624,1,1,2024-02-12
9624,2,1,2024-02-16
9624,3,1,2024-02-18
9624,4,1,2024-02-23
9624,5,1,2024-02-25
9624,6,1,2024-02-29
9624,7,1,2024-03-05
9624,8,1,2024-03-11
9624,9,0,
9625,1,1,2024-04-27
9625,2,1,2024-05-01
9625,3,1,2024-05-02
9625,4,1,2024-05-06
9625,5,1,2024-05-09
9625,6,1,2024-05-13
9625,7,1,2024-05-17
9625,8,0,
9626,1,1,2024-06-14
9626,2,1,2024-06-20
9626,3,0,
9627,1,0,
9628,1,1,2024-01-25
9628,2,1,2024-01-27
9628,3,0,
9629,1,0,
9630,1,0,
9631,1,1,2024-03-07
9631,2,1,2024-03-09
9631,3,1,2024-03-10
9631,4,1,2024-03-13
9631,5,1,2024-03-14
9631,6,1,2024-03-15
9631,7,1,2024-03-19
9631,8,1,2024-03-25
9631,9,1,2024-03-27
9631,10,1,2024-03-29
9631,11,1,2024-03-31
9631,12,1,2024-04-05
9632,1,1,2024-02-10
9632,2,1,2024-02-13
9632,3,0,
9633,1,1,2024-02-22
9633,2,1,2024-02-28
9633,3,1,2024-03-01
9633,4,1,2024-03-04
9633,5,1,2024-03-05
9633,6,1,2024-03-11
9633,7,1,2024-03-15
9633,8,1,2024-03-18
9633,9,0,
9634,1,1,2024-07-21
9634,2,1,2024-07-23
9634,3,1,2024-07-27
9634,4,1,2024-07-30
9634,5,1,2024-08-02
9634,6,1,2024-08-08
9634,7,0,
9635,1,1,2024-04-12
9635,2,1,2024-04-18
9635,3,1,2024-04-21
9635,4,0,
9636,1,1,2024-01-07
9636,2,1,2024-01-12
9636,3,1,2024-01-15
9636,4,0,
9637,1,1,2024-08-28
9637,2,1,2024-08-29
9637,3,1,2024-09-01
9637,4,1,2024-09-06
9637,5,0,
9638,1,1,2024-01-20
9638,2,1,2024-01-23
9638,3,1,2024-01-25
9638,4,1,2024-01-28
9638,5,0,
9639,1,1,2024-10-20
9639,2,1,2024-10-24
9639,3,1,2024-10-29
9639,4,1,2024-10-30
9639,5,0,
9640,1,0,
9641,1,1,2024-06-23
9641,2,1,2024-06-28
9641,3,1,2024-07-03
9641,4,1,2024-07-06
9641,5,1,2024-07-08
9641,6,0,
9642,1,1,2024-02-09
9642,2,1,2024-02-15
9642,3,0,
9643,1,1,2024-05-18
9643,2,1,2024-05-23
9643,3,1,2024-05-25
9643,4,1,2024-05-31
9643,5,1,2024-06-01
9643,6,0,
9644,1,0,
9645,1,1,2024-06-02
9645,2,1,2024-06-08
9645,3,1,2024-06-10
9645,4,1,2024-06-14
9645,5,1,2024-06-17
9645,6,1,2024-06-23
9645,7,1,2024-06-29
9645,8,0,
9646,1,1,2024-06-04
9646,2,1,2024-06-09
9646,3,1,2024-06-11
9646,4,1,2024-06-14
9646,5,1,2024-06-17
9646,6,1,2024-06-18
9646,7,1,2024-06-19
9646,8,1,2024-06-22
9646,9,0,
9647,1,0,
9648,1,1,2024-02-21
9648,2,1,2024-02-23
9648,3,1,2024-02-24
9648,4,1,2024-03-01
9648,5,1,2024-03-05
9648,6,1,2024-03-07
9648,7,0,
9649,1,1,2024-04-02
9649,2,1,2024-04-08
9649,3,1,2024-04-11
9649,4,1,2024-04-17
9649,5,0,
9650,1,1,2024-07-21
9650,2,1,2024-07-23
9650,3,1,2024-07-28
9650,4,1,2024-08-01
9650,5,1,2024-08-04
9650,6,0,
9651,1,1,2024-07-17
9651,2,1,2024-07-20
9651,3,1,2024-07-25
9651,4,0,
9652,1,1,2024-05-19
9652,2,1,2024-05-20
9652,3,1,2024-05-26
9652,4,1,2024-05-28
9652,5,1,2024-05-30
9652,6,1,2024-06-02
9652,7,1,2024-06-08
9652,8,1,2024-06-12
9652,9,1,2024-06-13
9652,10,0,
9653,1,1,2024-06-18
9653,2,1,2024-06-23
9653,3,1,2024-06-28
9653,4,1,2024-07-02
9653,5,1,2024-07-08
9653,6,1,2024-07-13
9653,7,0,
9654,1,1,2024-02-18
9654,2,1,2024-02-23
9654,3,1,2024-02-25
9654,4,1,2024-02-28
9654,5,1,2024-03-03
9654,6,1,2024-03-04
9654,7,1,2024-03-10
9654,8,0,
9655,1,0,
9656,1,1,2024-02-13
9656,2,0,
9657,1,0,
9658,1,1,2024-05-07
9658,2,0,
9659,1,1,2024-09-06
9659,2,0,
9660,1,1,2024-10-27
9660,2,0,
9661,1,1,2024-04-08
9661,2,1,2024-04-10
9661,3,1,2024-04-12
9661,4,1,2024-04-13
9661,5,1,2024-04-17
9661,6,1,2024-04-19
9661,7,1,2024-04-21
9661,8,0,
9662,1,1,2024-09-29
9662,2,1,2024-10-04
9662,3,1,2024-10-08
9662,4,1,2024-10-10
9662,5,1,2024-10-16
9662,6,1,2024-10-18
9662,7,0,
9663,1,1,2024-06-05
9663,2,1,2024-06-09
9663,3,0,
9664,1,0,
9665,1,1,2024-08-05
9665,2,1,2024-08-11
9665,3,1,2024-08-13
9665,4,1,2024-08-14
9665,5,1,2024-08-18
9665,6,1,2024-08-20
9665,7,1,2024-08-22
9665,8,1,2024-08-24
9665,9,1,2024-08-27
9665,10,0,
9666,1,1,2024-05-01
9666,2,1,2024-05-05
9666,3,1,2024-05-08
9666,4,1,2024-05-10
9666,5,1,2024-05-15
9666,6,1,2024-05-21
9666,7,1,2024-05-24
9666,8,0,
9667,1,1,2024-03-26
9667,2,1,2024-03-28
9667,3,1,2024-04-03
9667,4,1,2024-04-09
9667,5,0,
9668,1,1,2024-07-15
9668,2,1,2024-07-20
9668,3,1,2024-07-26
9668,4,1,2024-07-27
9668,5,1,2024-08-01
9668,6,0,
9669,1,1,2024-10-10
9669,2,1,2024-10-14
9669,3,1,2024-10-18
9669,4,1,2024-10-20
9669,5,1,2024-10-22
9669,6,1,2024-10-25
9669,7,0,
9670,1,1,2024-04-18
9670,2,1,2024-04-19
9670,3,1,2024-04-25
9670,4,1,2024-04-29
9670,5,1,2024-05-02
9670,6,1,2024-05-08
9670,7,1,2024-05-14
9670,8,1,2024-05-18
9670,9,0,
9671,1,1,2024-08-10
9671,2,1,2024-08-15
9671,3,1,2024-08-18
9671,4,1,2024-08-20
9671,5,1,2024-08-25
9671,6,1,2024-08-31
9671,7,1,2024-09-02
9671,8,1,2024-09-07
9671,9,1,2024-09-12
9671,10,0,
9672,1,1,2024-05-24
9672,2,1,2024-05-26
9672,3,1,2024-05-28
9672,4,1,2024-05-29
9672,5,1,2024-06-02
9672,6,1,2024-06-05
9672,7,0,
9673,1,1,2024-04-19
9673,2,1,2024-04-24
9673,3,1,2024-04-26
9673,4,1,2024-04-29
9673,5,1,2024-05-04
9673,6,1,2024-05-06
9673,7,1,2024-05-07
9673,8,1,2024-05-09
9673,9,0,
9674,1,1,2024-05-04
9674,2,1,2024-05-08
9674,3,1,2024-05-14
9674,4,1,2024-05-17
9674,5,1,2024-05-19
9674,6,1,2024-05-24
9674,7,0,
9675,1,0,
9676,1,0,
9677,1,0,
9678,1,1,2024-06-15
9678,2,1,2024-06-18
9678,3,0,
9679,1,1,2024-03-04
9679,2,1,2024-03-05
9679,3,1,2024-03-08
9679,4,1,2024-03-11
9679,5,1,2024-03-14
9679,6,1,2024-03-19
9679,7,1,2024-03-21
9679,8,0,
9680,1,1,2024-06-14
9680,2,1,2024-06-20
9680,3,1,2024-06-21
9680,4,1,2024-06-25
9680,5,1,2024-06-28
9680,6,1,2024-06-29
9680,7,1,2024-07-04
9680,8,0,
9681,1,0,
9682,1,1,2024-02-06
9682,2,1,2024-02-08
9682,3,0,
9683,1,1,2024-04-23
9683,2,1,2024-04-26
9683,3,1,2024-04-30
9683,4,1,2024-05-02
9683,5,0,
9684,1,1,2024-05-01
9684,2,0,
9685,1,1,2024-01-15
9685,2,1,2024-01-20
9685,3,0,
9686,1,1,2024-10-28
9686,2,1,2024-11-01
9686,3,1,2024-11-06
9686,4,1,2024-11-12
9686,5,0,
9687,1,1,2024-08-19
9687,2,0,
9688,1,1,2024-09-09
9688,2,0,
9689,1,1,2024-09-08
9689,2,1,2024-09-09
9689,3,1,2024-09-12
9689,4,0,
9690,1,1,2024-09-08
9690,2,1,2024-09-13
9690,3,1,2024-09-19
9690,4,1,2024-09-25
9690,5,1,2024-09-29
9690,6,1,2024-10-04
9690,7,1,2024-10-08
9690,8,1,2024-10-14
9690,9,0,
9691,1,1,2024-07-04
9691,2,1,2024-07-09
9691,3,1,2024-07-15
9691,4,1,2024-07-18
9691,5,1,2024-07-19
9691,6,1,2024-07-20
9691,7,0,
9692,1,0,
9693,1,1,2024-08-10
9693,2,1,2024-08-14
9693,3,1,2024-08-18
9693,4,1,2024-08-19
9693,5,1,2024-08-20
9693,6,1,2024-08-21
9693,7,0,
9694,1,1,2024-03-08
9694,2,0,
9695,1,1,2024-03-24
9695,2,1,2024-03-28
9695,3,1,2024-03-30
9695,4,1,2024-03-31
9695,5,0,
9696,1,1,2024-03-22
9696,2,1,2024-03-25
9696,3,1,2024-03-26
9696,4,1,2024-04-01
9696,5,0,
9697,1,1,2024-09-05
9697,2,1,2024-09-11
9697,3,1,2024-09-13
9697,4,1,2024-09-17
9697,5,0,
9698,1,1,2024-03-09
9698,2,1,2024-03-12
9698,3,1,2024-03-13
9698,4,1,2024-03-16
9698,5,1,2024-03-17
9698,6,1,2024-03-19
9698,7,1,2024-03-25
9698,8,1,2024-03-27
9698,9,1,2024-03-28
9698,10,1,2024-04-01
9698,11,1,2024-04-03
9698,12,1,2024-04-04
9699,1,1,2024-09-01
9699,2,1,2024-09-04
9699,3,1,2024-09-05
9699,4,1,2024-09-07
9699,5,1,2024-09-09
9699,6,0,
9700,1,1,2024-04-06
9700,2,1,2024-04-08
9700,3,0,
9701,1,1,2024-01-16
9701,2,1,2024-01-17
9701,3,1,2024-01-18
9701,4,0,
9702,1,1,2024-10-22
9702,2,1,2024-10-28
9702,3,1,2024-10-29
9702,4,1,2024-10-30
9702,5,1,2024-10-31
9702,6,1,2024-11-02
9702,7,0,
9703,1,1,2024-05-11
9703,2,1,2024-05-16
9703,3,0,
9704,1,1,2024-09-17
9704,2,1,2024-09-23
9704,3,0,
9705,1,1,2024-05-28
9705,2,1,2024-06-02
9705,3,1,2024-06-08
9705,4,1,2024-06-09
9705,5,0,
9706,1,1,2024-05-14
9706,2,1,2024-05-17
9706,3,0,
9707,1,1,2024-10-08
9707,2,1,2024-10-10
9707,3,0,
9708,1,1,2024-07-07
9708,2,0,
9709,1,1,2024-09-30
9709,2,1,2024-10-04
9709,3,1,2024-10-08
9709,4,1,2024-10-13
9709,5,1,2024-10-17
9709,6,1,2024-10-20
9709,7,0,
9710,1,1,2024-08-08
9710,2,1,2024-08-10
9710,3,1,2024-08-11
9710,4,0,
9711,1,1,2024-05-05
9711,2,1,2024-05-09
9711,3,0,
9712,1,1,2024-08-07
9712,2,1,2024-08-10
9712,3,1,2024-08-14
9712,4,1,2024-08-15
9712,5,1,2024-08-16
9712,6,1,2024-08-20
9712,7,0,
9713,1,1,2024-10-10
9713,2,1,2024-10-16
9713,3,1,2024-10-20
9713,4,1,2024-10-22
9713,5,1,2024-10-26
9713,6,0,
9714,1,1,2024-04-16
9714,2,1,2024-04-20
9714,3,1,2024-04-21
9714,4,1,2024-04-26
9714,5,1,2024-04-28
9714,6,1,2024-05-03
9714,7,1,2024-05-05
9714,8,1,2024-05-06
9714,9,1,2024-05-12
9714,10,0,
9715,1,1,2024-08-28
9715,2,1,2024-08-30
9715,3,1,2024-09-02
9715,4,1,2024-09-04
9715,5,1,2024-09-09
9715,6,1,2024-09-15
9715,7,0,
9716,1,1,2024-08-15
