enrolment_id,course,enrolled_date,plan
10390,Data 101,2024-02-16,free
10391,Python Intro,2024-04-04,free
10392,Data 101,2024-08-18,paid
10393,SQL Basics,2024-10-13,free
10394,SQL Basics,2024-10-19,paid
10395,Data 101,2024-08-04,free
10396,Python Intro,2024-06-12,paid
10397,Python Intro,2024-10-25,free
10398,Data 101,2024-01-24,paid
10399,SQL Basics,2024-04-28,free
10400,Data 101,2024-08-07,free
10401,Python Intro,2024-09-23,paid
10402,SQL Basics,2024-07-16,paid
10403,Python Intro,2024-04-29,paid
10404,SQL Basics,2024-09-22,paid
10405,Data 101,2024-09-07,free
10406,Data 101,2024-02-04,paid
10407,Data 101,2024-09-30,paid
10408,Data 101,2024-10-06,paid
10409,Data 101,2024-02-21,paid
10410,SQL Basics,2024-03-21,free
10411,Python Intro,2024-07-28,free
10412,Python Intro,2024-07-16,paid
10413,Python Intro,2024-04-29,free
10414,Python Intro,2024-03-14,free
10415,SQL Basics,2024-05-17,free
10416,SQL Basics,2024-02-28,paid
10417,SQL Basics,2024-09-21,free
10418,Python Intro,2024-07-30,free
10419,Data 101,2024-06-15,paid
10420,Data 101,2024-09-22,paid
10421,Data 101,2024-04-27,free
10422,Data 101,2024-03-16,paid
10423,Python Intro,2024-06-02,free
10424,Python Intro,2024-05-11,free
10425,Data 101,2024-03-31,paid
10426,Python Intro,2024-03-19,free
10427,SQL Basics,2024-05-04,free
10428,Data 101,2024-09-28,paid
10429,Data 101,2024-01-19,free
10430,Python Intro,2024-02-25,paid
10431,Python Intro,2024-07-25,free
10432,Python Intro,2024-03-09,paid
10433,Data 101,2024-06-14,free
10434,SQL Basics,2024-10-06,free
10435,SQL Basics,2024-10-11,paid
10436,Data 101,2024-07-16,paid
10437,SQL Basics,2024-06-14,paid
10438,SQL Basics,2024-02-18,free
10439,Data 101,2024-03-05,paid
10440,Python Intro,2024-03-28,free
10441,SQL Basics,2024-10-10,paid
10442,SQL Basics,2024-04-09,paid
10443,Python Intro,2024-10-18,paid
10444,Python Intro,2024-08-05,free
10445,Python Intro,2024-08-28,free
10446,SQL Basics,2024-10-05,paid
10447,Data 101,2024-03-23,paid
10448,SQL Basics,2024-04-13,free
10449,Data 101,2024-10-25,paid
10450,Data 101,2024-01-24,paid
10451,Python Intro,2024-06-10,free
10452,Python Intro,2024-01-10,paid
10453,SQL Basics,2024-03-23,paid
10454,SQL Basics,2024-09-07,free
10455,Python Intro,2024-07-31,free
10456,SQL Basics,2024-06-22,free
10457,SQL Basics,2024-09-19,paid
10458,Python Intro,2024-06-07,paid
10459,Data 101,2024-06-02,free
10460,SQL Basics,2024-05-04,paid
10461,SQL Basics,2024-08-03,paid
10462,Data 101,2024-05-16,free
10463,SQL Basics,2024-06-04,free
10464,SQL Basics,2024-06-18,free
10465,Python Intro,2024-08-02,free
10466,Python Intro,2024-06-22,free
10467,Data 101,2024-04-04,paid
10468,Data 101,2024-03-23,free
10469,SQL Basics,2024-07-15,paid
10470,Python Intro,2024-08-23,paid
10471,Data 101,2024-08-29,free
10472,Data 101,2024-09-03,free
10473,Data 101,2024-10-12,free
10474,Data 101,2024-08-09,free
10475,Data 101,2024-08-09,free
10476,SQL Basics,2024-03-24,free
10477,Data 101,2024-01-22,paid
10478,Data 101,2024-09-14,paid
10479,Data 101,2024-08-29,free
10480,SQL Basics,2024-07-23,paid
10481,Data 101,2024-02-12,free
10482,Python Intro,2024-08-31,free
10483,Python Intro,2024-05-31,paid
10484,Python Intro,2024-03-22,paid
10485,Data 101,2024-03-11,free
10486,SQL Basics,2024-10-09,free
10487,SQL Basics,2024-07-11,free
10488,Python Intro,2024-08-07,paid
10489,Data 101,2024-02-12,paid
10490,SQL Basics,2024-05-26,paid
10491,SQL Basics,2024-04-27,free
10492,Data 101,2024-04-06,free
10493,Data 101,2024-08-26,free
10494,Data 101,2024-07-30,free
10495,Data 101,2024-03-09,free
10496,Data 101,2024-06-22,paid
10497,SQL Basics,2024-09-12,paid
10498,SQL Basics,2024-06-26,paid
10499,SQL Basics,2024-07-27,free
10500,Python Intro,2024-03-02,paid
10501,Data 101,2024-06-10,paid
10502,SQL Basics,2024-10-12,paid
10503,Data 101,2024-05-18,paid
10504,SQL Basics,2024-03-12,free
10505,Data 101,2024-04-13,free
10506,Data 101,2024-08-25,paid
10507,SQL Basics,2024-06-20,free
10508,Python Intro,2024-08-22,paid
10509,Python Intro,2024-03-07,free
10510,Data 101,2024-10-05,paid
10511,Python Intro,2024-08-20,free
10512,SQL Basics,2024-04-15,free
10513,Data 101,2024-01-31,free
10514,Python Intro,2024-01-03,free
10515,Python Intro,2024-09-29,free
10516,Python Intro,2024-08-09,free
10517,Python Intro,2024-08-18,paid
10518,SQL Basics,2024-10-21,free
10519,Python Intro,2024-06-29,free
10520,SQL Basics,2024-04-09,paid
10521,Data 101,2024-01-01,free
10522,SQL Basics,2024-08-31,free
10523,SQL Basics,2024-09-06,paid
10524,Data 101,2024-10-14,paid
10525,Data 101,2024-09-27,paid
10526,SQL Basics,2024-05-15,paid
10527,SQL Basics,2024-07-27,free
10528,Data 101,2024-05-06,paid
10529,SQL Basics,2024-03-07,paid
10530,SQL Basics,2024-02-28,paid
10531,SQL Basics,2024-09-06,paid
10532,Data 101,2024-04-04,paid
10533,SQL Basics,2024-08-23,paid
10534,Data 101,2024-10-23,paid
10535,Python Intro,2024-09-22,paid
10536,Python Intro,2024-07-22,paid
10537,Data 101,2024-08-29,paid
10538,Python Intro,2024-05-10,free
10539,Python Intro,2024-05-07,paid
10540,SQL Basics,2024-04-18,paid
10541,SQL Basics,2024-07-27,free
10542,Data 101,2024-07-27,free
10543,Data 101,2024-05-09,paid
10544,Python Intro,2024-03-25,free
10545,Python Intro,2024-07-20,paid
10546,SQL Basics,2024-09-21,paid
10547,Data 101,2024-08-17,free
10548,SQL Basics,2024-03-28,free
10549,SQL Basics,2024-08-21,paid
10550,Data 101,2024-08-17,paid
10551,Data 101,2024-07-11,paid
10552,Python Intro,2024-02-19,paid
10553,SQL Basics,2024-05-17,free
10554,SQL Basics,2024-01-04,paid
10555,Data 101,2024-07-14,paid
10556,Python Intro,2024-01-10,free
10557,Python Intro,2024-06-20,paid
10558,Python Intro,2024-10-03,free
10559,SQL Basics,2024-07-04,paid
10560,SQL Basics,2024-10-05,paid
10561,Python Intro,2024-07-18,free
10562,Python Intro,2024-02-07,free
10563,Data 101,2024-03-10,paid
10564,SQL Basics,2024-06-18,free
10565,SQL Basics,2024-10-25,paid
10566,SQL Basics,2024-05-21,free
10567,Data 101,2024-03-03,paid
10568,SQL Basics,2024-07-03,paid
10569,SQL Basics,2024-09-14,free
10570,Python Intro,2024-06-27,paid
10571,Python Intro,2024-01-13,paid
10572,Data 101,2024-06-04,free
10573,Data 101,2024-06-04,free
10574,Python Intro,2024-09-13,free
10575,SQL Basics,2024-05-10,paid
10576,Data 101,2024-06-29,free
10577,SQL Basics,2024-04-20,paid
10578,Data 101,2024-01-15,free
10579,Data 101,2024-08-14,free
10580,Python Intro,2024-07-18,paid
10581,Python Intro,2024-10-20,paid
10582,Data 101,2024-09-02,paid
10583,Python Intro,2024-04-18,paid
10584,Python Intro,2024-02-20,free
10585,SQL Basics,2024-05-15,paid
10586,SQL Basics,2024-06-03,paid
10587,Python Intro,2024-04-10,paid
10588,Data 101,2024-07-06,paid
10589,Data 101,2024-08-17,free
10590,SQL Basics,2024-10-14,paid
10591,Python Intro,2024-06-01,paid
10592,Python Intro,2024-05-23,paid
10593,Data 101,2024-06-14,paid
10594,SQL Basics,2024-06-16,free
10595,Python Intro,2024-04-21,free
10596,SQL Basics,2024-06-26,free
10597,Python Intro,2024-10-18,free
10598,Python Intro,2024-01-26,paid
10599,Python Intro,2024-09-23,free
10600,SQL Basics,2024-10-12,free
10601,SQL Basics,2024-05-19,paid
10602,Data 101,2024-04-21,free
10603,Data 101,2024-04-11,paid
10604,Python Intro,2024-01-19,free
10605,Data 101,2024-09-16,paid
10606,SQL Basics,2024-01-25,free
10607,SQL Basics,2024-06-13,paid
10608,Python Intro,2024-05-23,free
10609,Python Intro,2024-10-03,free
10610,SQL Basics,2024-04-15,paid
10611,Python Intro,2024-02-03,paid
10612,Python Intro,2024-04-15,free
10613,SQL Basics,2024-10-26,free
10614,Data 101,2024-06-28,paid
10615,SQL Basics,2024-09-07,paid
10616,Python Intro,2024-08-11,free
10617,Data 101,2024-02-20,paid
10618,Python Intro,2024-09-11,paid
10619,SQL Basics,2024-01-14,paid
10620,SQL Basics,2024-01-27,paid
10621,Python Intro,2024-10-01,paid
10622,Python Intro,2024-07-03,paid
10623,Python Intro,2024-05-14,free
10624,Python Intro,2024-06-15,free
10625,Python Intro,2024-02-19,free
10626,SQL Basics,2024-09-27,paid
10627,SQL Basics,2024-02-26,free
10628,Data 101,2024-10-18,paid
10629,Data 101,2024-04-04,paid
10630,SQL Basics,2024-06-22,paid
10631,Python Intro,2024-03-16,free
10632,Python Intro,2024-04-03,free
10633,Data 101,2024-09-21,free
10634,Python Intro,2024-04-30,free
10635,SQL Basics,2024-03-07,free
10636,Data 101,2024-07-13,paid
10637,Python Intro,2024-01-07,paid
10638,Data 101,2024-04-03,free
10639,Python Intro,2024-03-10,free
10640,SQL Basics,2024-07-12,free
10641,Python Intro,2024-04-01,free
10642,Python Intro,2024-09-05,paid
10643,Python Intro,2024-02-05,paid
10644,SQL Basics,2024-09-20,free
10645,SQL Basics,2024-04-02,paid
10646,Data 101,2024-06-17,free
10647,SQL Basics,2024-10-11,free
10648,Data 101,2024-07-19,paid
10649,SQL Basics,2024-08-01,free
10650,Data 101,2024-05-24,paid
10651,Data 101,2024-10-23,free
10652,SQL Basics,2024-01-15,free
10653,SQL Basics,2024-06-27,paid
10654,Python Intro,2024-09-11,paid
10655,Python Intro,2024-06-12,paid
10656,Data 101,2024-01-08,free
10657,Data 101,2024-02-03,free
10658,SQL Basics,2024-05-02,free
10659,SQL Basics,2024-01-31,free
10660,Data 101,2024-10-20,free
10661,SQL Basics,2024-07-20,paid
10662,Data 101,2024-05-18,free
10663,Data 101,2024-01-02,free
10664,SQL Basics,2024-07-09,paid
10665,Data 101,2024-01-25,paid
10666,SQL Basics,2024-05-27,paid
10667,Python Intro,2024-08-02,free
10668,Data 101,2024-10-12,free
10669,Python Intro,2024-07-14,paid
10670,Python Intro,2024-04-03,free
10671,Python Intro,2024-01-15,paid
10672,SQL Basics,2024-03-25,paid
10673,SQL Basics,2024-05-12,paid
10674,SQL Basics,2024-08-11,free
10675,SQL Basics,2024-02-07,free
10676,Data 101,2024-01-15,paid
10677,Data 101,2024-02-13,paid
10678,SQL Basics,2024-05-26,paid
10679,Data 101,2024-07-30,paid
10680,Data 101,2024-04-16,paid
10681,Python Intro,2024-07-26,paid
10682,Python Intro,2024-09-02,paid
10683,Python Intro,2024-06-19,paid
10684,SQL Basics,2024-08-14,free
10685,SQL Basics,2024-04-04,paid
10686,SQL Basics,2024-07-28,paid
10687,Python Intro,2024-02-11,free
10688,Data 101,2024-06-14,paid
10689,SQL Basics,2024-05-22,free
10690,Data 101,2024-07-15,paid
10691,Python Intro,2024-09-17,free
10692,Python Intro,2024-07-18,paid
10693,Python Intro,2024-06-22,free
10694,Python Intro,2024-04-18,paid
10695,Data 101,2024-07-07,paid
10696,SQL Basics,2024-06-28,free
10697,Data 101,2024-08-31,free
10698,Data 101,2024-01-05,free
10699,SQL Basics,2024-09-08,free
10700,Data 101,2024-05-11,free
10701,Python Intro,2024-07-27,free
10702,Data 101,2024-02-02,paid
10703,Data 101,2024-07-19,free
10704,SQL Basics,2024-04-07,free
10705,Data 101,2024-02-03,free
10706,Python Intro,2024-02-05,free
10707,Python Intro,2024-07-25,paid
10708,SQL Basics,2024-06-11,paid
10709,SQL Basics,2024-08-11,free
10710,Python Intro,2024-04-25,paid
10711,SQL Basics,2024-02-23,paid
10712,SQL Basics,2024-04-03,paid
10713,SQL Basics,2024-08-27,free
10714,SQL Basics,2024-03-21,free
10715,Python Intro,2024-02-14,free
10716,Data 101,2024-02-15,free
10717,Data 101,2024-06-10,paid
10718,SQL Basics,2024-02-13,paid
10719,Python Intro,2024-06-18,paid
10720,Data 101,2024-01-21,free
10721,Python Intro,2024-02-17,free
10722,Python Intro,2024-05-06,free
10723,Python Intro,2024-02-02,free
10724,SQL Basics,2024-07-25,free
10725,Data 101,2024-05-15,free
10726,Data 101,2024-05-21,paid
10727,SQL Basics,2024-02-02,free
10728,SQL Basics,2024-07-17,paid
10729,SQL Basics,2024-08-20,paid
10730,Data 101,2024-02-24,paid
10731,Python Intro,2024-02-04,free
10732,Data 101,2024-02-17,paid
10733,SQL Basics,2024-07-07,free
10734,SQL Basics,2024-07-17,paid
10735,Python Intro,2024-05-31,paid
10736,Python Intro,2024-05-07,paid
10737,Python Intro,2024-01-16,free
10738,Data 101,2024-06-03,free
10739,SQL Basics,2024-04-10,paid
10740,SQL Basics,2024-03-26,free
10741,SQL Basics,2024-06-11,paid
10742,Python Intro,2024-02-16,free
10743,Data 101,2024-09-23,paid
10744,SQL Basics,2024-05-21,free
10745,Python Intro,2024-07-09,paid
10746,Python Intro,2024-02-25,free
10747,Data 101,2024-01-19,free
10748,Data 101,2024-06-04,free
10749,Data 101,2024-01-29,paid
10750,Data 101,2024-05-21,paid
10751,Python Intro,2024-08-15,free
10752,Data 101,2024-01-20,paid
10753,Python Intro,2024-04-02,free
10754,SQL Basics,2024-09-16,free
10755,Data 101,2024-05-31,free
10756,Python Intro,2024-04-09,paid
10757,Data 101,2024-09-12,free
10758,Data 101,2024-07-16,free
10759,Data 101,2024-04-08,paid
10760,SQL Basics,2024-03-18,paid
10761,Python Intro,2024-02-10,paid
10762,Python Intro,2024-05-28,free
10763,Python Intro,2024-09-28,paid
10764,Python Intro,2024-03-17,paid
10765,SQL Basics,2024-03-12,paid
10766,SQL Basics,2024-06-09,free
10767,SQL Basics,2024-01-09,paid
10768,Python Intro,2024-08-10,paid
10769,Python Intro,2024-01-08,free
10770,Data 101,2024-01-05,paid
10771,SQL Basics,2024-07-05,free
10772,Python Intro,2024-06-22,paid
10773,SQL Basics,2024-03-18,paid
10774,SQL Basics,2024-04-25,free
10775,SQL Basics,2024-03-15,free
10776,Python Intro,2024-08-23,free
10777,SQL Basics,2024-09-01,paid
10778,Python Intro,2024-09-29,free
10779,Data 101,2024-07-17,paid
10780,SQL Basics,2024-08-28,paid
10781,SQL Basics,2024-03-01,free
10782,Python Intro,2024-09-25,free
10783,SQL Basics,2024-03-12,paid
10784,SQL Basics,2024-09-20,paid
10785,SQL Basics,2024-09-08,free
10786,Python Intro,2024-09-27,free
10787,Data 101,2024-09-11,paid
10788,Python Intro,2024-01-23,free
10789,Python Intro,2024-10-23,paid
10790,Data 101,2024-08-03,free
10791,Python Intro,2024-08-25,free
10792,Data 101,2024-08-15,paid
10793,Python Intro,2024-03-02,free
10794,Data 101,2024-06-30,paid
10795,Data 101,2024-09-24,paid
10796,SQL Basics,2024-09-21,paid
10797,SQL Basics,2024-05-23,free
10798,Python Intro,2024-02-28,free
10799,SQL Basics,2024-09-11,free
10800,Data 101,2024-06-03,paid
10801,Python Intro,2024-10-02,free
10802,SQL Basics,2024-03-29,paid
10803,Python Intro,2024-09-11,paid
10804,SQL Basics,2024-04-18,free
10805,SQL Basics,2024-06-03,paid
10806,SQL Basics,2024-06-24,paid
10807,Python Intro,2024-03-22,paid
10808,SQL Basics,2024-09-13,free
10809,Data 101,2024-01-19,free
10810,Python Intro,2024-08-06,paid
10811,Python Intro,2024-04-15,free
10812,SQL Basics,2024-09-13,free
10813,Python Intro,2024-07-17,paid
10814,Data 101,2024-07-08,free
10815,Data 101,2024-07-29,free
10816,Data 101,2024-04-14,free
10817,SQL Basics,2024-08-12,free
10818,SQL Basics,2024-07-25,paid
10819,Python Intro,2024-08-20,free
10820,Data 101,2024-03-21,paid
10821,Python Intro,2024-10-18,paid
10822,SQL Basics,2024-08-18,paid
10823,Python Intro,2024-04-13,free
10824,Python Intro,2024-01-14,paid
10825,Data 101,2024-05-02,free
10826,SQL Basics,2024-01-29,paid
10827,Data 101,2024-07-02,paid
10828,SQL Basics,2024-10-01,paid
10829,SQL Basics,2024-08-07,paid
10830,SQL Basics,2024-07-17,paid
10831,SQL Basics,2024-07-18,free
10832,Python Intro,2024-09-23,paid
10833,Python Intro,2024-08-17,free
10834,SQL Basics,2024-08-04,paid
10835,Python Intro,2024-08-03,paid
10836,Data 101,2024-04-23,free
10837,Data 101,2024-02-12,free
10838,SQL Basics,2024-07-20,free
10839,SQL Basics,2024-03-26,free
10840,Python Intro,2024-06-09,paid
10841,Data 101,2024-03-30,free
10842,Python Intro,2024-06-26,paid
10843,Python Intro,2024-09-14,paid
10844,Data 101,2024-06-23,free
10845,Python Intro,2024-01-03,paid
10846,SQL Basics,2024-01-17,free
10847,Data 101,2024-10-23,free
10848,Data 101,2024-08-03,paid
10849,SQL Basics,2024-03-10,paid
10850,Data 101,2024-04-06,free
10851,Data 101,2024-08-13,paid
10852,Python Intro,2024-09-27,paid
10853,Python Intro,2024-08-19,free
10854,Data 101,2024-10-06,free
10855,SQL Basics,2024-09-23,free
10856,Data 101,2024-06-14,free
10857,Python Intro,2024-03-12,free
10858,Python Intro,2024-03-15,paid
10859,SQL Basics,2024-09-29,paid
10860,SQL Basics,2024-09-27,paid
10861,SQL Basics,2024-07-07,free
10862,Data 101,2024-06-29,free
10863,Data 101,2024-06-11,free
10864,Python Intro,2024-05-13,paid
10865,Data 101,2024-03-31,paid
10866,Python Intro,2024-08-05,paid
10867,Data 101,2024-10-27,free
10868,Python Intro,2024-03-23,paid
10869,SQL Basics,2024-01-13,paid
10870,Data 101,2024-01-19,paid
10871,SQL Basics,2024-06-06,free
10872,Data 101,2024-05-23,free
10873,SQL Basics,2024-07-22,free
10874,SQL Basics,2024-09-15,free
10875,Data 101,2024-08-29,free
10876,SQL Basics,2024-01-19,paid
10877,SQL Basics,2024-01-17,paid
10878,Python Intro,2024-07-22,paid
10879,SQL Basics,2024-09-08,free
10880,SQL Basics,2024-01-03,free
10881,Data 101,2024-03-10,free
10882,Data 101,2024-07-21,free
10883,SQL Basics,2024-06-04,free
10884,Data 101,2024-09-11,paid
10885,Python Intro,2024-06-03,paid
10886,SQL Basics,2024-06-21,free
10887,SQL Basics,2024-04-13,paid
10888,Data 101,2024-05-05,free
10889,Data 101,2024-09-23,free
10890,Data 101,2024-09-10,paid
10891,Python Intro,2024-09-11,free
10892,Data 101,2024-04-12,free
10893,Python Intro,2024-06-24,free
10894,Data 101,2024-10-04,paid
10895,SQL Basics,2024-03-23,paid
10896,Data 101,2024-01-03,paid
10897,SQL Basics,2024-01-07,free
10898,Python Intro,2024-07-15,free
10899,Data 101,2024-03-17,free
10900,SQL Basics,2024-02-26,paid
10901,Python Intro,2024-04-02,free
10902,Python Intro,2024-05-25,free
10903,Data 101,2024-06-10,free
10904,Python Intro,2024-06-28,paid
10905,Data 101,2024-03-05,paid
10906,Python Intro,2024-06-21,free
10907,Data 101,2024-02-02,paid
10908,SQL Basics,2024-03-27,free
10909,Python Intro,2024-10-23,free
10910,Data 101,2024-09-22,free
10911,Python Intro,2024-09-12,paid
10912,SQL Basics,2024-02-04,free
10913,Data 101,2024-07-29,paid
10914,Python Intro,2024-03-01,paid
10915,SQL Basics,2024-06-25,free
10916,SQL Basics,2024-09-29,paid
10917,SQL Basics,2024-04-17,free
10918,Python Intro,2024-03-15,paid
10919,Data 101,2024-01-31,free
10920,Data 101,2024-04-13,free
10921,Data 101,2024-07-07,paid
10922,Python Intro,2024-09-18,free
10923,Python Intro,2024-04-25,paid
10924,Data 101,2024-05-24,free
10925,Data 101,2024-09-09,free
10926,Python Intro,2024-10-16,free
10927,Data 101,2024-06-05,paid
10928,Python Intro,2024-03-04,paid
10929,Data 101,2024-04-18,free
10930,Python Intro,2024-09-17,paid
10931,Python Intro,2024-02-28,paid
10932,Python Intro,2024-06-06,paid
10933,SQL Basics,2024-10-15,paid
10934,Python Intro,2024-02-26,paid
10935,SQL Basics,2024-04-27,free
10936,SQL Basics,2024-04-14,paid
10937,Python Intro,2024-08-14,paid
10938,SQL Basics,2024-07-12,paid
10939,Data 101,2024-02-13,free
10940,SQL Basics,2024-08-31,free
10941,Python Intro,2024-04-28,paid
10942,Python Intro,2024-08-26,free
10943,SQL Basics,2024-01-31,paid
10944,Python Intro,2024-10-10,paid
10945,SQL Basics,2024-08-04,free
10946,Data 101,2024-02-21,paid
10947,Data 101,2024-02-15,free
10948,SQL Basics,2024-07-31,free
10949,Python Intro,2024-07-08,paid
10950,SQL Basics,2024-10-03,free
10951,Data 101,2024-07-21,paid
10952,SQL Basics,2024-01-27,free
10953,Python Intro,2024-06-02,free
10954,Data 101,2024-02-18,paid
10955,Python Intro,2024-06-19,paid
10956,Data 101,2024-01-21,free
10957,Python Intro,2024-09-24,paid
10958,SQL Basics,2024-04-28,paid
10959,Python Intro,2024-08-13,free
10960,Python Intro,2024-05-03,paid
10961,Data 101,2024-09-25,free
10962,Python Intro,2024-03-24,paid
10963,Data 101,2024-01-13,paid
10964,Python Intro,2024-09-25,paid
10965,Data 101,2024-09-02,paid
10966,SQL Basics,2024-02-17,paid
10967,Data 101,2024-01-04,free
10968,SQL Basics,2024-08-04,paid
10969,Data 101,2024-01-10,free
10970,Data 101,2024-09-23,free
10971,Data 101,2024-05-03,paid
10972,SQL Basics,2024-02-11,paid
10973,Data 101,2024-01-13,paid
10974,Python Intro,2024-08-04,paid
10975,SQL Basics,2024-09-09,free
10976,Data 101,2024-04-28,paid
10977,Python Intro,2024-08-11,free
10978,SQL Basics,2024-03-09,free
10979,Data 101,2024-01-14,free
10980,Data 101,2024-10-11,free
10981,SQL Basics,2024-06-24,paid
10982,Python Intro,2024-02-06,free
10983,Data 101,2024-03-04,free
10984,Data 101,2024-04-24,paid
10985,SQL Basics,2024-08-13,paid
10986,SQL Basics,2024-06-15,free
10987,Data 101,2024-08-18,paid
10988,Data 101,2024-05-16,free
10989,Data 101,2024-03-07,paid
10990,Data 101,2024-02-26,paid
10991,Python Intro,2024-06-20,paid
10992,SQL Basics,2024-04-03,paid
10993,Data 101,2024-03-03,free
10994,SQL Basics,2024-10-05,paid
10995,SQL Basics,2024-10-22,free
10996,Python Intro,2024-09-07,free
10997,Data 101,2024-09-15,free
10998,SQL Basics,2024-09-30,free
10999,SQL Basics,2024-05-21,free
11000,SQL Basics,2024-03-30,free
11001,Data 101,2024-04-13,free
11002,SQL Basics,2024-01-26,free
11003,Python Intro,2024-07-04,paid
11004,SQL Basics,2024-04-09,paid
11005,Data 101,2024-07-07,free
11006,Data 101,2024-06-10,paid
11007,Python Intro,2024-10-09,paid
11008,Python Intro,2024-02-05,paid
11009,Data 101,2024-04-24,paid
11010,SQL Basics,2024-07-24,free
11011,SQL Basics,2024-04-14,free
11012,Data 101,2024-04-18,free
