subscriber_id,plan,tenure_months,monthly_gb,monthly_bill,support_tickets,churned
9024,M,64,6.7,19.98,4,0
9025,S,6,7.4,23.91,3,0
9026,L,24,8.6,25.36,3,1
9027,S,26,7.2,20.59,1,1
9028,L,38,7.5,21,3,0
9029,M,54,6.3,19.54,1,0
9030,L,43,6.8,20.16,5,0
9031,XL,66,9.1,22.87,5,0
9032,L,66,8.7,22.47,6,0
9033,XL,16,6.2,22.47,3,0
9034,S,64,7.3,20.79,3,0
9035,L,65,7.2,20.66,3,0
9036,XL,31,8,21.57,5,0
9037,L,10,7.2,23.63,2,0
9038,L,61,6.9,20.23,0,0
9039,S,12,7.6,24.16,3,0
9040,M,7,9.5,26.35,4,0
9041,XL,32,7.8,21.35,6,0
9042,S,68,6.6,19.88,3,0
9043,L,27,9.1,22.91,2,0
9044,L,68,8.8,22.59,6,0
9045,L,50,7.2,20.59,5,0
9046,XL,34,8.1,21.72,0,0
9047,S,48,5.4,18.48,4,0
9048,L,30,4.8,17.74,5,0
9049,M,56,7,20.39,4,0
9050,L,19,7.4,23.86,4,0
9051,L,67,7.4,20.86,5,1
9052,M,71,5.7,18.82,2,0
9053,XL,67,7.1,20.54,5,0
9054,S,46,6.9,20.27,6,0
9055,L,68,10.1,24.17,2,0
9056,S,43,5.5,18.59,5,0
9057,XL,3,8.4,25.1,6,0
9058,L,5,7.4,23.82,0,0
9059,L,21,8.2,24.82,2,0
9060,L,729,9.3,23.21,6,0
9061,L,34,11.1,25.38,3,0
9062,L,14,8,24.54,0,0
9063,S,6,9.5,26.4,6,0
9064,S,55,8.1,21.68,1,0
9065,L,65,10.5,24.55,4,0
9066,L,71,11.2,25.41,3,0
9067,XL,55,8.1,21.72,1,0
9068,XL,63,10.4,24.53,5,0
9069,L,54,3.7,16.45,5,0
9070,XL,28,11.5,25.77,5,0
9071,XL,48,11.5,25.8,1,0
9072,S,31,9.1,22.89,4,0
9073,S,25,7.3,20.73,3,0
9074,XL,6,9.2,26.02,2,0
9075,L,72,8.8,22.62,2,0
9076,L,67,7.9,21.52,5,0
9077,M,744,6.3,19.59,1,0
9078,L,19,7.1,23.5,0,1
9079,S,14,6.4,22.64,3,1
9080,L,46,10.2,24.23,2,0
9081,L,67,9.3,23.13,5,0
9082,XL,10,9.3,26.22,5,0
9083,L,7,8,24.61,0,0
9084,XL,25,10.4,24.49,2,0
9085,L,55,7.5,21.03,4,1
9086,S,31,9.9,23.83,1,0
9087,M,41,12.5,26.98,0,0
9088,L,32,8.2,21.89,3,0
9089,L,18,6,22.2,1,0
9090,L,49,8.2,21.82,1,0
9091,S,15,8.9,25.72,4,0
9092,L,63,7.9,21.43,1,0
9093,XL,13,9.5,26.4,5,0
9094,M,23,8.7,25.41,3,0
9095,M,7,8.7,25.43,6,0
9096,M,719,8.8,22.57,2,0
9097,S,7,8.1,24.76,1,0
9098,XL,26,8.8,22.55,2,0
9099,M,49,5.7,18.9,4,0
9100,S,20,8.2,24.83,6,0
9101,XL,23,6.9,23.34,5,0
9102,XL,55,5.5,18.63,4,0
9103,L,37,5.9,19.1,1,0
9104,M,8,10.2,27.28,1,0
9105,S,16,4.3,20.19,2,0
9106,L,32,11,25.21,3,0
9107,L,38,7.7,21.19,0,0
9108,L,71,7.8,21.39,1,0
9109,L,30,8.4,22.07,5,1
9110,XL,32,9.6,23.53,6,0
9111,L,63,7.3,20.75,3,1
9112,M,2,12.4,29.93,6,0
9113,L,62,9.8,23.71,5,0
9114,S,29,6.1,19.26,6,0
9115,S,66,8.8,22.51,6,0
9116,L,59,10.9,25.13,2,0
9117,S,66,9,22.74,3,0
9118,M,45,6.4,19.69,2,0
9119,XL,45,5,18.03,6,0
9120,M,68,8.8,22.51,5,1
9121,M,45,6.5,19.83,3,0
9122,L,63,8.2,21.8,1,0
9123,XL,6,5.8,21.99,2,0
9124,L,17,7.1,23.56,2,0
9125,L,20,8.4,25.02,4,0
9126,L,63,7.6,21.09,1,0
9127,L,22,6.5,22.79,6,0
9128,M,51,5,18.02,1,0
9129,L,46,8.2,21.86,3,0
9130,L,56,8.1,21.78,3,0
9131,XL,53,11.7,26.06,3,0
9132,S,65,11.1,25.27,6,0
9133,L,24,9.2,26.05,3,0
9134,XL,4,8.6,25.27,6,0
9135,S,32,9.1,22.9,1,0
9136,L,58,6.3,19.6,0,0
9137,L,26,10,24.03,6,0
9138,XL,57,7.9,21.47,3,0
9139,S,25,6.1,19.27,2,0
9140,L,54,8.4,22.06,5,0
9141,L,41,5.7,18.88,6,0
9142,M,3,6.3,22.57,3,0
9143,XL,36,10.5,24.59,5,0
9144,S,68,9.1,22.89,0,0
9145,L,57,10.1,24.08,3,0
9146,L,63,9.3,23.11,6,0
9147,XL,6,8.1,24.76,4,0
9148,S,37,8.9,22.66,5,0
9149,L,50,7.7,21.29,1,1
9150,L,34,7.2,20.65,2,0
9151,S,35,9.3,23.12,5,0
9152,M,13,7.2,23.58,4,0
9153,S,62,9,22.84,5,0
9154,L,62,8.1,21.7,5,0
9155,L,57,8.1,21.67,6,0
9156,L,69,5.9,19.02,5,1
9157,L,31,6.9,20.26,5,0
9158,L,50,7.3,20.75,2,0
9159,XL,39,4.6,17.49,0,0
9160,L,43,9.5,23.4,2,0
9161,L,19,12,29.39,5,0
9162,XL,2,8.6,25.28,1,1
9163,S,40,5.2,18.23,5,0
9164,S,38,9.7,23.64,3,0
9165,S,56,8.1,21.67,6,0
9166,XL,47,7.6,21.18,6,0
9167,L,14,7.3,23.7,5,0
9168,M,40,8.9,22.64,1,0
9169,L,38,8.5,22.25,6,0
9170,M,66,9.8,23.73,2,0
9171,L,19,6.8,23.16,4,0
9172,M,49,8.9,22.63,2,1
9173,S,35,6.2,19.49,4,0
9174,L,61,8.2,21.81,4,0
9175,L,40,8.1,21.73,3,0
9176,XL,40,12.8,27.35,4,0
9177,L,29,9.1,22.92,2,0
9178,L,72,9.5,23.42,6,0
9179,L,58,5,17.98,5,0
9180,M,52,10.9,25.1,3,0
9181,XL,59,7.4,20.83,1,0
9182,L,30,9.5,23.37,3,0
9183,XL,16,8.4,25.13,4,0
9184,L,38,10.9,25.05,6,0
9185,M,42,8.6,22.27,3,0
9186,M,41,7.4,20.85,5,0
9187,M,18,9.8,26.78,3,0
9188,L,16,8,24.6,1,0
9189,S,55,6.6,19.9,5,0
9190,S,17,5.1,21.09,5,0
9191,XL,4,7.8,24.42,6,0
9192,L,62,7.3,20.73,5,0
9193,L,52,6.1,19.33,5,0
9194,XL,44,4.1,16.87,6,0
9195,S,55,6.8,20.15,3,0
9196,S,69,7.4,20.86,1,0
9197,S,25,10.8,24.94,6,0
9198,L,8,5.9,22.04,3,0
9199,XL,54,12.2,26.68,1,0
9200,L,61,10.5,24.61,0,1
9201,S,58,9.4,23.24,4,0
9202,XL,53,8.9,22.71,4,0
9203,S,19,6.5,22.74,3,0
9204,L,32,4.4,17.3,6,0
9205,L,34,6.3,19.51,4,0
9206,S,69,6.8,20.15,2,0
9207,S,16,5.1,21.17,3,0
9208,XL,54,7.4,20.87,5,0
9209,L,54,7.7,21.21,2,0
9210,M,19,10.9,28.05,4,0
9211,L,4,6.3,22.6,4,0
9212,S,7,8.6,25.32,5,0
9213,S,67,9.7,23.65,0,0
9214,XL,13,9.8,26.76,6,0
9215,L,58,11.3,25.51,3,0
9216,XL,32,8.4,22.03,5,1
9217,L,29,7.8,21.31,1,0
9218,S,15,5.3,21.42,0,0
9219,S,6,9.1,25.91,4,0
9220,L,57,6,19.23,0,0
9221,XL,57,7.5,20.95,6,0
9222,L,69,7.1,20.47,3,1
9223,L,18,9.2,26.06,1,0
9224,L,46,7.9,21.51,0,0
9225,XL,59,5.6,18.66,1,0
9226,XL,38,5.7,18.82,5,0
9227,L,14,7,23.37,6,0
9228,XL,13,8,24.56,6,0
9229,S,5,7.9,24.54,0,0
9230,XL,54,5.3,18.42,6,0
9231,L,40,11.6,25.97,2,0
9232,S,40,7.5,20.96,6,0
9233,XL,59,5.3,18.36,5,0
9234,M,15,8.7,25.42,6,0
9235,L,5,10.4,27.51,3,0
9236,XL,28,8.8,22.54,4,0
9237,S,51,6.4,19.73,2,0
9238,S,50,7.8,21.37,5,1
9239,XL,45,9.4,23.29,5,0
9240,L,23,10.2,27.29,4,1
9241,L,66,7.9,21.51,2,0
9242,L,49,7.4,20.91,3,1
9243,S,1,7,23.45,1,0
9244,XL,31,6,19.25,3,0
9245,S,68,12,26.44,0,0
9246,M,15,6.9,23.24,2,0
9247,L,47,8.2,21.88,5,0
9248,XL,54,9.6,23.53,5,0
9249,L,37,7.6,21.11,1,0
9250,L,71,6.4,19.63,0,0
9251,XL,40,6.7,20.04,3,0
9252,L,5,7.9,24.51,2,0
9253,S,61,10.8,24.99,0,0
9254,XL,42,9.4,23.3,0,1
9255,XL,33,10.4,24.49,6,0
9256,L,65,6.6,19.89,1,0
9257,L,32,8.6,22.32,5,0
9258,M,21,8.6,25.29,0,1
9259,XL,64,5,18,1,1
9260,S,23,6.8,23.19,4,0
9261,L,21,6.4,22.73,0,0
9262,M,50,7.3,20.76,2,0
9263,L,36,4.9,17.86,5,0
9264,S,71,8.5,22.23,1,0
9265,M,58,8.5,22.17,4,0
9266,L,22,8.4,25.11,0,0
9267,XL,5,8.9,25.73,1,0
9268,L,34,6.2,19.49,0,0
9269,XL,15,5.8,21.92,3,0
9270,XL,48,6.9,20.34,3,0
9271,XL,58,10.5,24.64,6,0
9272,XL,69,6.2,19.5,0,0
9273,L,698,9.2,23.08,2,0
9274,M,70,6.3,19.54,5,1
9275,S,4,4.9,20.86,2,0
9276,L,27,7.5,21.04,2,0
9277,M,41,6,19.19,1,0
9278,L,19,9,25.79,4,0
9279,XL,25,6.2,19.43,2,0
9280,S,51,11.1,25.35,5,0
9281,S,44,8.6,22.33,5,1
9282,XL,61,6.6,19.89,5,0
9283,L,66,11.6,25.89,6,1
9284,XL,59,9.1,22.86,2,1
9285,L,14,8.6,25.27,2,1
9286,M,11,8.1,24.74,0,0
9287,L,67,8.2,21.89,1,0
9288,L,660,7.6,21.1,3,0
9289,S,21,6.3,22.5,6,0
9290,S,34,9.5,23.39,0,0
9291,XL,10,8.4,25.05,4,0
9292,L,37,9.9,23.94,4,0
9293,XL,36,6.1,19.33,5,0
9294,XL,64,7.4,20.86,6,0
9295,M,15,7.5,23.95,5,0
9296,S,24,8.5,25.18,3,0
9297,S,4,9.9,26.87,6,0
9298,S,13,7,23.45,2,0
9299,XL,41,7.8,21.42,2,0
9300,S,36,10.2,24.29,5,0
9301,L,29,8.1,21.71,5,0
9302,XL,23,9.9,26.86,5,0
9303,S,14,10.3,27.32,1,0
9304,S,44,9.9,23.93,3,0
9305,S,5,6.3,22.52,4,1
9306,XL,15,8.9,25.63,5,0
9307,L,57,8.8,22.59,6,0
9308,L,38,8.9,22.65,0,0
9309,XL,71,6,19.18,5,0
9310,M,13,8.5,25.15,0,0
9311,M,6,11,28.24,5,0
9312,L,39,10.7,24.78,1,0
9313,S,37,8.7,22.47,5,0
9314,S,45,9.5,23.45,1,0
9315,L,33,10.7,24.78,3,0
9316,M,53,8,21.55,3,0
9317,M,70,6.8,20.13,5,1
9318,S,17,7.4,23.93,0,0
9319,S,5,7.7,24.23,2,0
9320,XL,12,10.3,27.31,1,0
9321,M,50,5.7,18.81,0,0
9322,S,10,7.1,23.5,1,0
9323,L,22,10.9,28.07,3,0
9324,M,12,6.6,22.9,1,0
9325,L,45,6.2,19.48,4,0
9326,S,36,10.5,24.57,4,0
9327,M,62,8.9,22.67,6,0
9328,L,43,9.5,23.35,2,0
9329,S,10,5.8,21.93,1,0
9330,L,39,7.3,20.74,5,0
9331,S,24,7.6,24.12,0,1
9332,S,70,8,21.6,0,0
9333,M,40,9.6,23.55,0,0
9334,L,16,8,24.61,4,0
9335,S,50,8.8,22.61,4,0
9336,XL,69,6.3,19.55,3,0
9337,XL,36,10.3,24.39,4,0
9338,S,48,9.3,23.19,0,0
9339,M,13,9.8,26.74,2,0
9340,L,34,5.1,18.08,5,0
9341,S,17,3.8,19.58,0,0
9342,L,29,6.1,19.3,4,0
9343,S,46,6.4,19.66,1,0
9344,L,26,9.7,23.7,6,1
9345,XL,23,8.9,25.74,2,0
9346,M,64,5.7,18.85,3,0
9347,L,66,8.1,21.74,4,0
9348,L,36,7,20.36,6,0
9349,L,34,9.5,23.45,0,1
9350,L,59,6.3,19.59,5,0
9351,S,24,8.4,25.07,6,0
9352,M,62,7.6,21.06,3,0
9353,M,36,7.5,20.99,4,0
9354,M,19,5.4,21.45,6,0
9355,XL,3,7.9,24.52,3,0
9356,XL,45,5.1,18.15,2,0
9357,L,35,9.9,23.92,5,0
9358,XL,48,9.2,23.03,6,0
9359,S,62,8.4,22.03,0,0
9360,L,42,8.3,21.91,2,0
9361,XL,52,7.2,20.63,0,0
9362,XL,12,8.1,24.68,5,0
9363,S,66,10.4,24.53,5,0
9364,M,37,7.4,20.89,3,1
9365,M,3,7.3,23.78,0,0
9366,XL,57,10.5,24.59,0,0
9367,S,7,6.2,22.44,3,0
9368,M,63,7.6,21.06,3,0
9369,L,44,7.1,20.52,1,0
9370,L,38,8,21.57,6,1
9371,L,28,5.2,18.26,2,1
9372,L,30,8.6,22.33,2,0
9373,S,14,10.3,27.32,1,0
9374,L,26,6.1,19.38,5,0
9375,XL,18,6.4,22.73,1,0
9376,XL,33,7.8,21.41,4,0
9377,L,46,8.7,22.5,6,0
9378,L,42,5.6,18.74,4,0
9379,L,60,6.9,20.29,3,0
9380,L,45,11.1,25.3,6,0
9381,M,67,7.9,21.42,5,1
9382,L,17,8.2,24.83,4,0
9383,M,53,12.5,26.99,5,0
9384,L,53,10.1,24.07,4,1
9385,M,2,8,24.64,2,0
9386,M,19,10,26.99,0,0
9387,M,30,10.2,24.27,2,0
9388,XL,69,8.7,22.47,4,0
9389,L,45,9.2,23.08,1,0
9390,S,61,9,22.84,2,0
9391,S,37,8.3,21.95,6,0
9392,M,11,7.7,24.29,6,0
9393,M,18,10.4,27.51,3,0
9394,S,5,6.9,23.3,4,0
9395,L,56,7.2,20.61,6,0
9396,M,34,9.2,22.99,3,0
9397,S,26,7.4,20.88,2,0
9398,M,44,8,21.56,1,0
9399,L,31,8.1,21.78,0,0
9400,L,35,7.3,20.81,0,0
9401,L,38,9.3,23.21,4,0
9402,S,39,7.7,21.25,2,0
9403,M,63,6.5,19.82,2,0
9404,L,6,4.2,20.04,2,0
9405,XL,62,8.2,21.9,3,0
9406,XL,68,6.9,20.3,0,0
9407,L,17,6.8,23.2,4,0
9408,L,30,8.8,22.59,0,1
9409,M,72,5.8,19,6,0
9410,XL,23,10,27.06,3,0
9411,L,22,7.5,23.99,4,0
9412,L,22,8.5,25.23,0,0
9413,M,38,7.8,21.41,0,0
9414,M,59,8.5,22.15,2,0
9415,M,44,9.9,23.92,4,0
9416,XL,70,6.4,19.73,0,0
9417,L,56,6.5,19.79,1,0
9418,S,52,6.1,19.31,5,0
9419,M,59,5.8,18.99,5,0
9420,M,3,4.6,20.54,1,0
9421,S,3,11,28.15,6,0
9422,M,65,7.1,20.49,1,0
9423,S,50,9.5,23.39,4,0
9424,M,9,9.8,26.8,2,0
9425,L,61,5.6,18.74,4,0
9426,L,65,4.9,17.87,1,0
9427,M,15,4.9,20.92,4,0
9428,L,34,10,23.99,1,1
9429,M,64,6.9,20.28,6,0
9430,M,16,9.6,26.58,4,0
9431,L,57,9.8,23.73,4,0
9432,XL,33,10.4,24.44,3,0
9433,XL,46,8.6,22.35,0,0
9434,S,42,6,19.19,6,0
9435,L,34,11.4,25.66,0,0
9436,M,70,5.6,18.73,6,0
9437,L,52,7.5,21.01,5,0
9438,L,34,7.3,20.7,3,0
9439,S,40,7.5,20.97,4,0
9440,S,60,9.7,23.58,0,1
9441,L,45,6.7,20.08,4,0
9442,M,22,5.4,21.42,3,0
9443,M,22,8.7,25.38,2,0
9444,S,4,7.6,24.09,3,0
9445,L,31,9.4,23.33,1,0
9446,M,55,6.1,19.34,0,0
9447,XL,24,7,23.37,3,0
9448,XL,15,8.4,25.1,5,0
9449,M,35,7.8,21.4,6,0
9450,XL,24,9.4,26.32,1,0
9451,L,70,8.1,21.71,5,0
9452,M,36,9.1,22.93,0,0
9453,XL,12,6.8,23.11,4,0
9454,M,3,6.9,23.31,0,0
9455,L,62,5,18.02,0,0
9456,L,27,9.5,23.44,0,0
9457,L,751,5.5,18.62,3,0
9458,L,873,7.4,20.9,2,0
9459,S,55,7,20.4,2,0
9460,S,71,9.8,23.73,0,0
9461,XL,53,9,22.84,6,0
9462,XL,33,10,23.95,2,0
9463,L,41,10.3,24.31,6,0
9464,XL,45,9.4,23.25,3,0
9465,XL,29,8.5,22.24,4,0
9466,M,31,5.5,18.6,1,0
9467,M,33,8.5,22.25,2,0
9468,M,59,4.7,17.64,4,0
9469,S,25,6.5,19.82,4,0
9470,XL,27,10.8,24.91,4,0
9471,L,70,11.2,25.47,2,0
9472,L,1,6.8,23.11,3,1
9473,L,63,5.9,19.07,2,0
9474,XL,62,5.1,18.14,4,0
9475,L,61,6.2,19.38,4,0
9476,M,22,7.6,24.08,5,1
9477,L,62,8.6,22.36,1,0
9478,M,19,7.3,23.71,2,0
9479,M,34,10.2,24.24,4,0
9480,M,48,7.8,21.33,0,0
9481,L,12,8.5,25.16,6,0
9482,L,17,8.1,24.71,6,0
9483,M,15,6.6,22.95,5,0
9484,L,7,6.9,23.32,6,0
9485,L,36,8.5,22.21,6,0
9486,L,49,8.1,21.66,0,0
9487,XL,13,8.9,25.66,5,0
9488,M,59,8.1,21.71,1,0
9489,L,35,8.3,21.98,1,0
9490,L,16,7.8,24.42,0,0
9491,XL,13,7.9,24.47,2,1
9492,L,37,7.2,20.67,0,0
9493,L,41,6.5,19.82,1,0
9494,S,34,5.7,18.87,2,0
9495,L,48,6.4,19.72,4,0
9496,L,14,10.1,27.08,6,0
9497,S,5,8.4,25.1,6,0
9498,L,42,9.3,23.13,5,1
9499,L,69,8.5,22.25,1,0
9500,L,5,7.9,24.52,0,0
9501,L,31,6.9,20.27,3,0
9502,M,62,6.9,20.3,5,0
9503,XL,22,8.7,25.41,4,0
9504,S,635,6.6,19.87,6,0
9505,S,16,6.3,22.52,4,0
9506,L,57,6.8,20.16,6,0
9507,S,58,6.3,19.53,6,0
9508,L,13,6.2,22.47,4,0
9509,S,55,6.7,20.1,5,0
9510,M,16,9.2,26.01,3,0
9511,XL,58,9,22.79,0,0
9512,L,14,7.6,24.1,3,0
9513,L,53,7.6,21.12,0,0
9514,S,40,7.2,20.66,6,0
9515,XL,42,8.2,21.89,3,0
9516,L,58,8.8,22.54,6,1
9517,L,57,8.4,22.06,0,1
9518,XL,55,7.1,20.58,2,0
9519,M,51,11.4,25.64,0,0
9520,L,784,11.5,25.84,0,0
9521,XL,60,6.9,20.34,3,0
9522,XL,5,8.4,25.11,5,0
9523,XL,59,10.1,24.07,2,0
9524,S,14,8.3,24.98,6,0
9525,M,34,5.5,18.6,4,0
9526,XL,40,6.5,19.8,3,0
9527,L,25,8.1,21.67,3,0
9528,M,39,8.5,22.21,0,0
9529,L,48,10,23.98,1,0
9530,L,40,7.6,21.15,5,0
9531,M,61,7.7,21.28,6,0
9532,S,57,7.4,20.91,3,0
9533,L,13,7.7,24.27,2,0
9534,L,37,10,23.98,5,0
9535,L,61,7.3,20.74,0,0
9536,XL,33,8.1,21.69,5,0
9537,L,62,6.2,19.48,0,0
9538,L,37,10,23.95,1,0
9539,M,1,8.8,25.61,1,1
9540,L,4,10.8,27.94,6,0
9541,XL,65,8,21.56,2,0
9542,S,48,7.7,21.2,5,0
9543,S,57,7.6,21.14,2,0
9544,L,3,10,26.96,1,0
9545,M,40,7.4,20.92,6,0
9546,L,63,8.9,22.66,2,0
9547,XL,32,6.8,20.13,4,0
9548,XL,44,5.9,19.13,3,0
9549,L,52,7.7,21.25,3,0
9550,L,49,9.1,22.93,4,0
9551,M,17,8.4,25.14,3,0
9552,L,7,7,23.41,4,0
9553,S,72,11,25.24,4,0
9554,L,43,8.1,21.73,6,0
9555,XL,32,6.1,19.36,3,0
9556,L,26,5.7,18.88,0,0
9557,L,29,7.3,20.75,6,0
9558,M,61,7.7,21.27,4,0
9559,L,22,3.8,19.53,6,0
9560,M,48,9.6,23.49,6,0
9561,XL,45,8.3,21.94,6,0
9562,S,56,8.3,22.02,6,0
9563,L,26,5.9,19.05,6,0
9564,L,62,7.9,21.45,4,1
9565,XL,46,10.5,24.63,2,0
9566,S,10,10.7,27.81,6,1
9567,S,35,10,23.96,4,0
9568,L,51,6.3,19.56,6,0
9569,XL,70,9.4,23.33,5,0
9570,M,10,11.4,28.62,2,0
9571,S,55,8.7,22.39,5,1
9572,L,64,7.8,21.33,4,0
9573,XL,4,7.7,24.2,0,0
9574,L,59,11,25.18,0,0
9575,M,7,8.7,25.48,2,0
9576,M,67,8,21.59,5,0
9577,L,24,8.4,25.09,0,0
9578,XL,16,11.1,28.37,3,0
9579,XL,61,11.4,25.72,1,0
9580,S,2,10.6,27.69,5,0
9581,S,6,8.5,25.25,2,0
9582,XL,40,6.9,20.3,0,0
9583,L,17,9.4,26.24,0,0
9584,L,47,6.9,20.24,0,0
9585,XL,21,9.4,26.3,5,0
9586,L,1,11.5,28.83,5,0
9587,S,17,7.3,23.77,4,0
9588,L,21,9.5,26.43,5,0
9589,L,47,6,19.16,3,0
9590,S,13,8.6,25.36,0,1
9591,L,69,5.2,18.23,4,0
9592,XL,53,6.9,20.34,4,0
9593,L,2,8.2,24.79,5,0
9594,S,15,9.9,26.83,0,0
9595,XL,6,7.6,24.16,6,0
9596,S,60,8.5,22.21,2,1
9597,M,42,10.4,24.51,1,1
9598,M,70,8.1,21.68,2,0
9599,XL,51,7.3,20.75,2,0
9600,L,39,8.8,22.57,1,0
9601,S,35,8,21.62,1,0
9602,L,7,7,23.46,1,1
9603,L,34,6.4,19.64,4,0
9604,L,52,4.9,17.85,2,0
9605,S,72,6,19.17,2,1
9606,S,35,5,18.05,6,0
9607,XL,14,5.5,21.63,6,0
9608,L,1,8.5,25.17,4,0
9609,L,21,5.6,21.76,2,0
9610,L,59,10.8,24.98,4,1
9611,M,7,9.7,26.6,4,1
9612,XL,54,10.5,24.62,4,0
9613,L,23,10.4,27.49,5,0
9614,M,69,8.7,22.41,5,0
9615,L,33,6.7,20.04,0,0
9616,S,53,7.7,21.2,2,0
9617,S,36,5.7,18.82,2,0
9618,L,29,8.2,21.83,5,0
9619,L,22,10.8,27.9,4,0
9620,XL,25,9.2,23.04,3,0
9621,S,16,11.7,29,0,0
9622,S,21,8,24.59,4,0
9623,S,25,9.1,22.9,0,0
9624,L,14,8.2,24.83,1,1
9625,XL,16,7.9,24.5,6,0
9626,S,18,6.3,22.56,2,0
9627,L,33,6,19.19,0,0
9628,S,38,9.1,22.91,6,0
9629,M,30,8.5,22.21,4,1
9630,L,41,7.8,21.38,6,0
9631,S,17,9.1,25.94,4,0
9632,L,67,8.7,22.42,6,0
9633,L,68,8.5,22.15,0,0
9634,L,11,9.3,26.21,0,0
9635,L,39,10.3,24.34,4,0
9636,S,662,4.9,17.84,4,1
9637,L,15,12.1,29.55,6,0
9638,M,24,7.7,24.29,1,1
9639,L,20,3.8,19.61,4,0
9640,M,40,8.6,22.28,5,0
9641,L,9,6.8,23.18,6,0
9642,S,2,3.9,19.7,4,0
9643,L,47,9.8,23.71,5,0
9644,S,4,7.4,23.84,4,0
9645,XL,45,9.2,23.09,6,0
9646,L,2,7,23.43,1,0
9647,M,66,6.5,19.84,2,0
9648,M,67,6.7,20,4,0
9649,S,49,9.7,23.66,5,0
9650,XL,62,10.2,24.22,2,0
9651,XL,43,9.4,23.34,1,0
9652,XL,53,7.7,21.21,6,0
9653,M,55,10.1,24.07,0,0
9654,L,31,8.8,22.57,3,0
9655,XL,69,4,16.85,6,0
9656,S,43,7.3,20.79,1,1
9657,S,36,8.8,22.58,4,0
9658,XL,51,7.6,21.07,0,0
9659,S,60,9.3,23.21,1,0
9660,XL,23,9.5,26.43,5,0
9661,S,43,10.2,24.25,5,0
9662,XL,33,10.5,24.56,3,0
9663,XL,48,10.9,25.06,0,1
9664,L,20,5.7,21.84,4,0
9665,L,56,9.2,23.09,2,0
9666,L,29,7.6,21.06,4,0
9667,L,25,8.6,22.33,1,0
9668,L,43,8.4,22.1,3,0
9669,L,33,7.7,21.22,5,0
9670,S,23,7.3,23.77,6,1
9671,XL,69,7.7,21.28,3,0
9672,L,32,8.8,22.54,2,0
9673,L,46,7.3,20.76,6,0
9674,S,72,8.4,22.03,6,0
9675,XL,51,8.5,22.26,0,0
9676,S,7,7.6,24.11,2,0
9677,M,61,8,21.64,0,0
9678,XL,12,7.5,23.98,4,0
9679,L,35,9.4,23.25,2,1
9680,M,792,5.4,18.45,5,0
9681,L,41,7.4,20.88,6,0
9682,M,37,8.2,21.79,0,0
9683,M,34,6.8,20.21,5,0
9684,S,58,6.7,20.03,2,0
9685,M,72,10.8,24.91,2,0
9686,L,48,8.6,22.37,1,0
9687,L,59,7.7,21.2,6,0
9688,S,56,5.1,18.07,4,0
9689,L,20,9.8,26.75,3,0
9690,M,50,6.5,19.81,5,0
9691,M,7,6.7,23.03,2,0
9692,M,61,9,22.84,4,0
9693,XL,61,7.4,20.87,3,0
9694,L,47,7.1,20.49,1,0
9695,S,19,10.4,27.52,3,0
9696,M,63,6.7,19.99,4,1
9697,L,21,10,26.94,1,0
9698,S,56,9.3,23.1,5,1
9699,M,72,3.9,16.64,3,0
9700,S,10,4.5,20.43,1,0
9701,S,67,9.7,23.64,4,0
9702,L,56,11.4,25.72,5,0
9703,M,6,7.9,24.42,0,0
9704,S,43,8.4,22.12,6,0
9705,L,43,7.1,20.5,0,0
9706,S,19,7.7,24.25,4,0
9707,L,69,8.3,21.92,3,0
9708,XL,72,6.5,19.79,2,0
9709,L,27,5.4,18.53,5,0
9710,L,29,6.6,19.9,2,0
9711,S,13,8.4,25.06,5,0
9712,S,49,5.9,19.1,0,0
9713,L,67,6.4,19.63,4,0
9714,L,17,5.1,21.16,2,0
9715,M,53,9.5,23.36,4,1
9716,S,61,10.4,24.44,0,0
9717,M,52,7,20.35,2,0
9718,L,66,7.8,21.37,4,0
9719,L,20,9.4,26.23,5,0
9720,XL,34,7.2,20.6,6,0
9721,L,17,6.5,22.78,3,1
9722,L,61,7.8,21.33,3,0
9723,L,70,9.9,23.83,1,0
9724,L,24,7.1,23.52,3,0
9725,XL,64,11.4,25.71,0,0
9726,XL,45,5,18.05,1,1
9727,M,31,11.7,26.07,5,0
9728,L,44,5.3,18.34,4,0
9729,XL,34,7.6,21.09,0,0
9730,S,2,6.2,22.48,0,0
9731,L,61,9.1,22.91,1,1
9732,M,8,7.7,24.3,6,0
9733,L,16,5.3,21.34,0,0
9734,S,50,5.3,18.35,0,0
9735,S,29,7.1,20.53,2,0
9736,L,877,6.3,19.5,5,0
9737,L,68,8.1,21.71,0,1
9738,XL,58,7.6,21.12,6,0
9739,M,62,5.4,18.52,4,1
9740,L,34,9.5,23.37,3,1
9741,S,47,7.5,21.04,4,1
9742,L,56,8.8,22.6,1,0
9743,S,60,10.3,24.4,6,0
9744,S,72,8.5,22.25,0,0
9745,L,58,9,22.76,5,0
9746,M,30,7,20.34,2,0
9747,S,25,3,15.62,2,1
9748,S,41,7.6,21.1,1,0
9749,L,57,7.1,20.49,0,0
9750,M,43,6.5,19.76,5,0
9751,L,59,8.7,22.45,0,0
9752,S,12,7.4,23.82,3,0
9753,L,9,7.9,24.46,1,0
9754,M,13,6.5,22.74,0,0
9755,S,65,7.5,21,5,0
9756,L,18,9.8,26.72,1,0
9757,S,33,9.3,23.2,0,0
9758,L,19,10.1,27.08,1,1
