po_id,supplier,created_date,promised_date,received_date,value,on_time
12071,Globex,2024-09-29,2024-10-08,2024-10-08,85714,1
12072,Umbrella Ltd,2024-06-29,2024-07-13,2024-07-10,41997,1
12073,Acme Limited,2024-09-15,2024-10-17,2024-10-27,2730,0
12074,Initech  Ltd.,2024-04-07,2024-05-01,2024-04-28,89681,1
12075,Globex Limited,2024-03-30,2024-05-03,2024-04-30,81108,1
12076,Initech Ltd,2024-08-07,2024-09-11,2024-09-11,54521,1
12077,Acme,2024-03-31,2024-05-07,2024-05-03,28153,1
12078,Initech Limited,2024-06-12,2024-07-21,2024-07-17,33158,1
12079,Soylent,2024-01-08,2024-02-17,2024-02-17,79522,1
12080,Acme Limited,2024-06-29,2024-07-16,2024-07-12,15692,1
12081,SOYLENT,2024-08-08,2024-09-20,2024-09-15,87434,1
12082,Umbrella Ltd,2024-09-19,2024-09-30,2024-09-26,47894,1
12083,Initech,2024-09-24,2024-10-04,2024-10-03,40893,1
12084,Umbrella Limited,2024-06-21,2024-07-27,2024-07-25,35431,1
12085,UMBRELLA,2024-03-03,2024-03-11,2024-03-08,48910,1
12086,Initech  Ltd.,2024-02-25,2024-04-04,2024-04-03,85084,1
12087,UMBRELLA,2024-08-01,2024-08-14,2024-08-11,55214,1
12088,Acme Limited,2024-06-10,2024-07-20,2024-07-18,40462,1
12089,INITECH,2024-08-27,2024-09-10,2024-09-13,89978,0
12090,Stark Limited,2024-09-17,2024-10-03,2024-10-05,2227,0
12091,Globex Limited,2024-04-02,2024-04-12,2024-04-21,74031,0
12092,Globex  Ltd.,2024-09-21,2024-11-02,2024-11-02,42812,1
12093,Initech Limited,2024-06-25,2024-08-01,2024-08-01,70584,1
12094,Globex,2024-09-03,2024-09-20,2024-09-23,10634,0
12095,Initech Limited,2024-06-10,2024-06-18,2024-06-18,89444,1
12096,Globex,2024-06-05,2024-07-18,2024-07-23,50317,0
12097,Acme Ltd,2024-07-25,2024-08-11,2024-08-11,70233,1
12098,Globex Ltd,2024-05-21,2024-06-19,2024-06-19,48912,1
12099,Initech Limited,2024-03-17,2024-04-07,2024-04-12,44609,0
12100,Globex,2024-09-22,2024-10-26,2024-10-22,66614,1
12101,GLOBEX,2024-03-04,2024-03-28,2024-03-27,29982,1
12102,Acme,2024-08-14,2024-09-10,2024-09-16,51478,0
12103,Initech  Ltd.,2024-04-12,2024-05-17,2024-05-13,12736,1
12104,Globex,2024-10-01,2024-11-03,2024-11-06,1644,0
12105,Umbrella Limited,2024-03-31,2024-04-17,2024-04-13,20945,1
12106,Initech,2024-02-04,2024-02-16,2024-03-06,38052,0
12107,SOYLENT,2024-07-25,2024-09-03,2024-08-31,18092,1
12108,Initech Limited,2024-01-21,2024-03-06,2024-03-20,29658,0
12109,Umbrella Limited,2024-01-30,2024-03-09,2024-03-08,65289,1
12110,Soylent  Ltd.,2024-06-06,2024-06-20,2024-06-15,24158,1
12111,Soylent  Ltd.,2024-02-29,2024-04-06,2024-04-03,35995,1
12112,Initech,2024-04-07,2024-05-03,2024-05-01,52206,1
12113,Umbrella Ltd,2024-08-21,2024-09-16,2024-09-14,46735,1
12114,Stark Limited,2024-05-20,2024-06-01,2024-05-27,21127,1
12115,STARK,2024-08-29,2024-10-01,2024-10-01,82320,1
12116,ACME,2024-02-21,2024-03-28,2024-03-27,56145,1
12117,Stark  Ltd.,2024-06-02,2024-07-11,2024-07-09,68561,1
12118,STARK,2024-10-09,2024-10-07,2024-10-05,43869,1
12119,Globex Limited,2024-10-18,2024-10-26,2024-11-03,1953,0
12120,Acme  Ltd.,2024-01-25,2024-03-07,2024-03-06,58814,1
12121,Acme Limited,2024-06-18,2024-07-13,2024-07-13,52912,1
12122,Acme Limited,2024-02-01,2024-02-28,2024-02-24,34711,1
12123,Stark,2024-03-15,2024-04-13,2024-05-01,69668,0
12124,Acme,2024-04-30,2024-05-12,2024-05-11,2074,1
12125,INITECH,2024-07-22,2024-08-23,2024-08-21,74740,1
12126,Initech,2024-06-15,2024-07-30,2024-07-28,77513,1
12127,Soylent  Ltd.,2024-04-07,2024-04-25,2024-04-20,67659,1
12128,ACME,2024-04-26,2024-06-03,2024-06-01,66567,1
12129,Acme,2024-04-05,2024-05-13,2024-05-10,75314,1
12130,Stark Ltd,2024-08-20,2024-09-12,2024-09-11,51059,1
12131,Stark,2024-03-05,2024-04-14,2024-04-11,23294,1
12132,Umbrella Ltd,2024-05-07,2024-05-23,2024-05-23,81431,1
12133,Initech Ltd,2024-09-12,2024-09-20,2024-09-19,54733,1
12134,Umbrella,2024-08-10,2024-09-22,2024-09-23,48093,0
12135,Initech  Ltd.,2024-02-07,2024-03-02,2024-03-01,43653,1
12136,Acme Limited,2024-06-25,2024-08-05,2024-08-04,89767,1
12137,Acme Limited,2024-09-09,2024-09-22,2024-10-10,3307,0
12138,Umbrella Ltd,2024-02-10,2024-03-19,2024-03-15,17322,1
12139,Umbrella,2024-05-24,2024-07-05,2024-07-01,47025,1
12140,Acme,2024-07-16,2024-08-04,2024-08-02,80135,1
12141,Globex Ltd,2024-01-18,2024-02-17,2024-02-15,80557,1
12142,Soylent  Ltd.,2024-04-12,2024-05-07,2024-05-06,31913,1
12143,Soylent Limited,2024-09-27,2024-11-04,2024-11-02,31412,1
12144,Globex,2024-02-04,2024-02-22,2024-02-17,76058,1
12145,STARK,2024-05-22,2024-06-15,2024-06-14,78211,1
12146,Initech,2024-05-13,2024-06-05,2024-06-05,20992,1
12147,GLOBEX,2024-03-02,2024-03-19,2024-03-26,74524,0
12148,Initech Ltd,2024-02-16,2024-03-19,2024-03-17,46518,1
12149,Globex Limited,2024-03-21,2024-04-13,2024-04-08,46714,1
12150,Soylent  Ltd.,2024-03-11,2024-04-02,2024-04-02,38149,1
12151,Soylent Limited,2024-05-06,2024-05-15,2024-05-13,65284,1
12152,Acme Limited,2024-07-17,2024-08-09,2024-08-08,84962,1
12153,Umbrella Limited,2024-09-01,2024-10-11,2024-10-06,26718,1
12154,GLOBEX,2024-02-29,2024-03-15,2024-03-10,82433,1
12155,Initech Ltd,2024-08-23,2024-09-23,2024-09-20,61826,1
12156,Initech  Ltd.,2024-03-08,2024-04-12,2024-04-08,51291,1
12157,Globex Ltd,2024-07-27,2024-09-02,2024-08-28,49087,1
12158,Acme,2024-06-09,2024-07-19,2024-07-19,8854,1
12159,Globex Ltd,2024-08-05,2024-08-12,2024-08-30,22993,0
12160,INITECH,2024-02-14,2024-03-27,2024-03-25,19374,1
12161,Soylent,2024-07-27,2024-09-03,2024-08-30,45395,1
12162,Acme  Ltd.,2024-02-11,2024-03-04,2024-03-02,65384,1
12163,SOYLENT,2024-09-20,2024-11-04,2024-10-30,76843,1
12164,Stark  Ltd.,2024-05-09,2024-05-30,2024-05-28,8537,1
12165,Initech Limited,2024-08-29,2024-09-14,2024-09-23,26929,0
12166,Umbrella,2024-07-04,2024-07-15,2024-07-15,87455,1
12167,SOYLENT,2024-01-25,2024-03-04,2024-02-28,73140,1
12168,Acme Limited,2024-08-20,2024-09-22,2024-09-22,73068,1
12169,Stark  Ltd.,2024-03-04,2024-03-11,2024-03-07,84687,1
12170,GLOBEX,2024-03-21,2024-04-13,2024-04-09,34959,1
12171,Globex Limited,2024-04-25,2024-05-25,2024-05-24,30861,1
12172,GLOBEX,2024-06-23,2024-07-22,2024-07-19,33714,1
12173,Soylent,2024-04-03,2024-05-04,2024-05-03,31373,1
12174,Stark Ltd,2024-01-31,2024-01-27,2024-01-22,80369,1
12175,Stark,2024-09-21,2024-10-03,2024-09-30,36265,1
12176,ACME,2024-09-21,2024-10-08,2024-10-12,75559,0
12177,Acme  Ltd.,2024-04-17,2024-05-22,2024-05-21,41091,1
12178,ACME,2024-01-02,2024-01-25,2024-01-20,83037,1
12179,Initech Limited,2024-10-15,2024-10-25,2024-10-23,22089,1
12180,Soylent  Ltd.,2024-07-02,2024-07-23,2024-07-18,83122,1
12181,Globex,2024-10-27,2024-11-29,2024-11-26,45802,1
12182,UMBRELLA,2024-08-24,2024-09-26,2024-09-26,34195,1
12183,Acme Ltd,2024-08-14,2024-08-24,2024-08-20,81317,1
12184,Globex Limited,2024-09-25,2024-10-27,2024-11-15,79669,0
12185,Stark  Ltd.,2024-01-15,2024-02-11,2024-02-08,28237,1
12186,Initech Ltd,2024-02-04,2024-03-17,2024-03-26,38956,0
12187,Globex Limited,2024-08-31,2024-09-07,2024-09-04,13149,1
12188,Initech,2024-01-03,2024-01-26,2024-01-23,61935,1
12189,Soylent  Ltd.,2024-07-08,2024-08-09,2024-08-04,59595,1
12190,Stark,2024-01-28,2024-02-06,2024-02-19,30424,0
12191,Stark,2024-04-08,2024-04-17,2024-04-16,26535,1
12192,Initech,2024-04-23,2024-05-29,2024-05-29,33645,1
12193,Stark Ltd,2024-06-03,2024-07-05,2024-06-30,83821,1
12194,Stark Limited,2024-10-14,2024-11-25,2024-11-23,38196,1
12195,Initech,2024-02-12,2024-03-22,2024-03-19,24161,1
12196,Globex Limited,2024-06-14,2024-07-14,2024-07-12,5516,1
12197,Acme,2024-01-29,2024-02-23,2024-02-19,7095,1
12198,UMBRELLA,2024-01-25,2024-02-02,2024-01-31,9359,1
12199,Acme Limited,2024-08-06,2024-08-18,2024-08-14,49958,1
12200,Stark,2024-03-10,2024-04-15,2024-04-12,84760,1
12201,Soylent,2024-05-08,2024-05-31,2024-05-27,55849,1
12202,Stark Ltd,2024-10-25,2024-12-06,2024-12-02,76998,1
12203,Acme Ltd,2024-02-29,2024-03-15,2024-03-13,20599,1
12204,Initech Limited,2024-03-17,2024-04-22,2024-04-19,27576,1
12205,Globex Ltd,2024-02-29,2024-03-10,2024-03-06,60748,1
12206,Globex Ltd,2024-04-13,2024-05-19,2024-05-20,23182,0
12207,SOYLENT,2024-04-04,2024-05-03,2024-04-30,83501,1
12208,ACME,2024-06-30,2024-07-09,2024-07-09,44660,1
12209,UMBRELLA,2024-08-07,2024-08-31,2024-08-27,83205,1
12210,Globex,2024-10-09,2024-11-11,2024-11-20,84479,0
12211,Globex Ltd,2024-05-22,2024-05-31,2024-06-08,79817,0
12212,Stark Ltd,2024-04-29,2024-06-10,2024-06-06,85199,1
12213,Stark Ltd,2024-10-25,2024-11-29,2024-11-26,57372,1
12214,UMBRELLA,2024-08-03,2024-09-02,2024-08-29,56945,1
12215,Globex Limited,2024-08-01,2024-07-26,2024-07-21,6835,1
12216,ACME,2024-05-02,2024-05-13,2024-05-17,77315,0
12217,Globex Limited,2024-06-21,2024-07-16,2024-07-13,75179,1
12218,Globex  Ltd.,2024-03-10,2024-04-04,2024-04-04,62840,1
12219,Globex  Ltd.,2024-06-21,2024-07-20,2024-07-18,52544,1
12220,Acme Limited,2024-05-09,2024-05-19,2024-05-15,12143,1
12221,Globex  Ltd.,2024-09-21,2024-11-05,2024-11-13,55460,0
12222,Stark Ltd,2024-02-20,2024-03-31,2024-03-30,11735,1
12223,Acme  Ltd.,2024-10-05,2024-11-13,2024-11-12,74686,1
12224,Stark  Ltd.,2024-08-05,2024-07-29,2024-07-28,64569,1
12225,INITECH,2024-08-11,2024-08-27,2024-08-23,59115,1
12226,Umbrella  Ltd.,2024-04-25,2024-05-24,2024-06-11,83890,0
12227,Stark,2024-10-05,2024-10-13,2024-10-28,50716,0
12228,INITECH,2024-01-23,2024-02-10,2024-02-05,59229,1
12229,Acme Ltd,2024-03-11,2024-03-29,2024-03-25,52337,1
12230,Initech Ltd,2024-10-05,2024-10-28,2024-10-27,81397,1
12231,Umbrella  Ltd.,2024-03-11,2024-03-02,2024-03-01,7683,1
12232,Globex Ltd,2024-08-09,2024-09-19,2024-09-16,88946,1
12233,Soylent Ltd,2024-04-25,2024-06-02,2024-06-01,8885,1
12234,Stark,2024-04-29,2024-05-09,2024-05-08,25853,1
12235,Initech Limited,2024-08-07,2024-08-23,2024-08-21,84652,1
12236,Stark Ltd,2024-08-15,2024-08-31,2024-08-31,75418,1
12237,SOYLENT,2024-03-13,2024-04-08,2024-04-04,53352,1
12238,Globex Limited,2024-02-18,2024-03-07,2024-03-04,61294,1
12239,Initech Limited,2024-04-05,2024-05-17,2024-05-14,2639,1
12240,Globex Limited,2024-08-18,2024-08-31,2024-09-03,12098,0
12241,Stark Ltd,2024-01-22,2024-02-23,2024-02-23,71301,1
12242,Globex,2024-04-14,2024-05-06,2024-05-04,32746,1
12243,Globex Limited,2024-02-14,2024-03-01,2024-02-26,52095,1
12244,Stark Ltd,2024-02-06,2024-03-09,2024-03-05,86302,1
12245,Soylent,2024-06-07,2024-06-20,2024-06-20,68599,1
12246,INITECH,2024-06-11,2024-07-02,2024-06-28,44317,1
12247,SOYLENT,2024-04-15,2024-05-07,2024-05-03,88553,1
12248,Umbrella Limited,2024-02-06,2024-02-19,2024-02-14,5678,1
12249,Stark Ltd,2024-08-04,2024-09-16,2024-09-11,63699,1
12250,Stark  Ltd.,2024-03-20,2024-04-18,2024-04-14,78449,1
12251,Stark Limited,2024-06-03,2024-06-25,2024-07-12,69633,0
12252,Stark Limited,2024-01-11,2024-02-06,2024-02-03,72214,1
12253,SOYLENT,2024-03-02,2024-04-02,2024-03-29,87641,1
12254,GLOBEX,2024-01-03,2024-02-09,2024-02-22,85422,0
12255,Initech Ltd,2024-07-19,2024-08-01,2024-07-30,55044,1
12256,Globex Ltd,2024-01-20,2024-02-28,2024-02-23,18730,1
12257,Acme Ltd,2024-10-26,2024-12-05,2024-12-03,5046,1
12258,ACME,2024-03-04,2024-03-15,2024-03-10,72850,1
12259,Soylent Limited,2024-04-02,2024-04-27,2024-04-26,27577,1
12260,Soylent  Ltd.,2024-04-25,2024-05-31,2024-05-30,82886,1
12261,GLOBEX,2024-06-18,2024-06-30,2024-06-29,51129,1
12262,Soylent Limited,2024-03-21,2024-04-01,2024-03-30,16183,1
12263,Initech  Ltd.,2024-04-22,2024-04-30,2024-04-30,72112,1
12264,GLOBEX,2024-02-02,2024-02-20,2024-02-19,22673,1
12265,UMBRELLA,2024-09-04,2024-10-15,2024-10-12,26185,1
12266,Initech  Ltd.,2024-06-06,2024-07-11,2024-07-06,37711,1
12267,Umbrella Limited,2024-03-20,2024-04-14,2024-04-09,17611,1
12268,Stark Ltd,2024-04-03,2024-05-10,2024-05-09,11424,1
12269,Globex Limited,2024-02-14,2024-03-04,2024-03-07,11595,0
12270,STARK,2024-03-23,2024-04-08,2024-04-05,48554,1
12271,Acme Ltd,2024-09-05,2024-09-20,2024-10-09,63628,0
12272,Globex,2024-01-05,2024-02-19,2024-03-10,11302,0
12273,GLOBEX,2024-04-19,2024-05-22,2024-05-19,11829,1
12274,Initech Ltd,2024-08-19,2024-09-10,2024-09-06,17172,1
12275,Acme,2024-04-19,2024-05-20,2024-06-05,64297,0
12276,Soylent  Ltd.,2024-03-01,2024-03-10,2024-03-05,41811,1
12277,GLOBEX,2024-08-14,2024-09-27,2024-10-02,43942,0
12278,Globex Ltd,2024-03-06,2024-03-23,2024-04-12,58859,0
12279,Stark Limited,2024-07-08,2024-07-15,2024-07-11,65341,1
12280,Soylent,2024-08-27,2024-09-25,2024-09-20,786,1
12281,Soylent Ltd,2024-01-14,2024-01-28,2024-01-29,48073,0
12282,Initech Limited,2024-08-22,2024-08-13,2024-08-08,38474,1
12283,INITECH,2024-06-01,2024-07-07,2024-07-15,31878,0
12284,Globex  Ltd.,2024-05-08,2024-05-24,2024-05-29,33040,0
12285,Soylent Limited,2024-02-21,2024-03-19,2024-03-15,43058,1
12286,Umbrella Limited,2024-06-10,2024-06-26,2024-06-24,64539,1
12287,Acme  Ltd.,2024-02-09,2024-02-26,2024-02-23,60527,1
12288,Acme  Ltd.,2024-10-17,2024-11-21,2024-11-20,30889,1
12289,Initech Limited,2024-07-11,2024-07-22,2024-07-18,27175,1
12290,Stark  Ltd.,2024-01-24,2024-02-01,2024-02-10,16442,0
12291,Umbrella,2024-09-05,2024-10-19,2024-10-19,41555,1
12292,Stark  Ltd.,2024-09-27,2024-09-21,2024-10-03,11272,0
12293,Initech Ltd,2024-09-12,2024-10-04,2024-10-03,63869,1
12294,Stark  Ltd.,2024-07-20,2024-08-01,2024-07-29,83215,1
12295,Stark Limited,2024-02-26,2024-03-12,2024-03-10,20948,1
12296,Globex Ltd,2024-07-19,2024-08-30,2024-08-29,82266,1
12297,Soylent Limited,2024-02-11,2024-03-14,2024-03-31,68832,0
12298,Umbrella Ltd,2024-05-30,2024-06-06,2024-06-01,69783,1
12299,Acme  Ltd.,2024-09-23,2024-10-22,2024-10-18,84326,1
12300,Globex  Ltd.,2024-04-21,2024-05-02,2024-04-28,7923,1
12301,Initech  Ltd.,2024-10-18,2024-11-23,2024-11-18,71584,1
12302,Initech Limited,2024-10-20,2024-10-27,2024-10-23,33734,1
12303,STARK,2024-06-24,2024-07-07,2024-07-06,78197,1
12304,Globex,2024-09-09,2024-10-08,2024-10-09,17250,0
12305,Stark Ltd,2024-09-27,2024-11-08,2024-11-05,21791,1
12306,INITECH,2024-07-02,2024-08-10,2024-08-07,14586,1
12307,Umbrella,2024-04-23,2024-05-11,2024-05-08,53618,1
12308,Stark Limited,2024-04-24,2024-05-07,2024-05-11,5027,0
12309,Acme Limited,2024-01-22,2024-03-03,2024-02-28,27146,1
12310,Globex,2024-01-01,2024-01-14,2024-01-10,75628,1
12311,Globex Ltd,2024-10-12,2024-11-14,2024-11-09,40664,1
12312,SOYLENT,2024-04-25,2024-06-05,2024-06-02,68804,1
12313,Globex Ltd,2024-03-01,2024-04-14,2024-04-10,84863,1
12314,Soylent Ltd,2024-09-04,2024-10-08,2024-10-06,35424,1
12315,STARK,2024-06-16,2024-07-15,2024-07-10,48437,1
12316,Acme,2024-04-02,2024-05-04,2024-05-03,61407,1
12317,Initech Limited,2024-06-25,2024-08-05,2024-08-12,81678,0
12318,UMBRELLA,2024-09-06,2024-09-20,2024-09-19,4811,1
12319,UMBRELLA,2024-01-09,2024-02-16,2024-02-22,65061,0
12320,Soylent  Ltd.,2024-07-28,2024-08-22,2024-08-22,38434,1
12321,Umbrella Ltd,2024-01-30,2024-03-13,2024-03-10,62351,1
12322,UMBRELLA,2024-09-12,2024-10-01,2024-09-28,28900,1
12323,Initech Limited,2024-08-24,2024-09-24,2024-10-04,57684,0
12324,Stark Limited,2024-02-20,2024-03-11,2024-03-26,79259,0
12325,Soylent Ltd,2024-02-26,2024-04-11,2024-04-08,50668,1
12326,Initech Ltd,2024-08-25,2024-10-05,2024-10-02,87075,1
12327,Globex  Ltd.,2024-09-01,2024-10-13,2024-10-27,61976,0
12328,Acme Limited,2024-05-06,2024-05-23,2024-06-10,18525,0
12329,Stark,2024-09-23,2024-10-12,2024-10-10,49437,1
12330,Umbrella Ltd,2024-07-12,2024-08-13,2024-09-01,3492,0
12331,Stark Ltd,2024-07-23,2024-09-06,2024-09-06,3132,1
12332,Initech  Ltd.,2024-03-10,2024-03-26,2024-03-23,72655,1
12333,Soylent Ltd,2024-08-29,2024-10-05,2024-10-02,40489,1
12334,Umbrella Limited,2024-05-21,2024-06-11,2024-06-07,73584,1
12335,UMBRELLA,2024-06-09,2024-07-11,2024-07-22,53872,0
12336,Initech,2024-05-17,2024-06-07,2024-06-16,34337,0
12337,Globex Ltd,2024-02-06,2024-03-12,2024-03-12,74178,1
12338,Stark  Ltd.,2024-05-05,2024-06-14,2024-06-12,79554,1
12339,Umbrella,2024-01-31,2024-01-29,2024-01-29,89508,1
12340,Soylent,2024-07-18,2024-08-04,2024-08-22,12674,0
12341,Globex  Ltd.,2024-01-14,2024-02-23,2024-02-23,22032,1
12342,Globex  Ltd.,2024-10-08,2024-10-23,2024-10-23,2276,1
12343,Soylent  Ltd.,2024-09-15,2024-09-28,2024-09-23,52744,1
12344,SOYLENT,2024-03-02,2024-03-24,2024-03-22,17016,1
12345,Umbrella  Ltd.,2024-02-05,2024-03-19,2024-03-19,69740,1
12346,Acme  Ltd.,2024-05-09,2024-05-29,2024-05-27,33662,1
12347,Stark,2024-07-17,2024-08-22,2024-08-20,22389,1
12348,Acme Ltd,2024-01-25,2024-02-26,2024-02-22,81862,1
12349,Initech,2024-09-11,2024-10-12,2024-10-07,83549,1
12350,Globex Limited,2024-02-25,2024-03-30,2024-04-08,48360,0
12351,Stark,2024-07-11,2024-08-17,2024-08-14,6279,1
12352,Umbrella Ltd,2024-04-29,2024-05-28,2024-05-27,18215,1
12353,Umbrella Ltd,2024-07-15,2024-08-12,2024-08-12,2069,1
12354,ACME,2024-01-19,2024-02-22,2024-02-19,79024,1
12355,Acme Ltd,2024-03-08,2024-03-16,2024-04-04,8050,0
12356,Stark,2024-03-22,2024-05-02,2024-05-01,35634,1
12357,Stark  Ltd.,2024-05-22,2024-06-01,2024-06-01,28217,1
12358,Soylent Ltd,2024-10-08,2024-11-20,2024-11-15,19865,1
12359,Initech Limited,2024-04-18,2024-06-02,2024-06-01,27146,1
12360,Umbrella,2024-09-10,2024-10-08,2024-10-03,26231,1
12361,Initech  Ltd.,2024-08-15,2024-09-02,2024-09-02,2713,1
12362,Initech Limited,2024-07-31,2024-08-13,2024-08-11,74150,1
12363,STARK,2024-05-31,2024-07-05,2024-07-01,58814,1
12364,Initech  Ltd.,2024-03-17,2024-04-20,2024-05-04,12173,0
12365,Umbrella  Ltd.,2024-05-22,2024-07-03,2024-06-28,30582,1
12366,Stark  Ltd.,2024-03-23,2024-04-15,2024-04-12,38197,1
12367,Globex Ltd,2024-07-08,2024-07-21,2024-07-19,4606,1
12368,Initech Ltd,2024-07-23,2024-08-26,2024-08-24,56183,1
12369,Stark Ltd,2024-01-31,2024-02-22,2024-02-22,33652,1
12370,Acme Ltd,2024-06-20,2024-07-31,2024-07-30,17380,1
12371,Initech,2024-03-10,2024-04-18,2024-04-17,30379,1
12372,Globex  Ltd.,2024-03-30,2024-04-09,2024-04-16,82538,0
12373,Stark,2024-07-12,2024-08-23,2024-08-21,19059,1
12374,Umbrella Limited,2024-06-07,2024-07-21,2024-07-20,68130,1
12375,Stark,2024-04-03,2024-04-10,2024-04-07,29295,1
12376,Umbrella,2024-04-01,2024-05-01,2024-04-28,56068,1
12377,STARK,2024-07-03,2024-07-23,2024-07-18,79242,1
12378,Globex  Ltd.,2024-02-01,2024-02-17,2024-02-13,18928,1
12379,GLOBEX,2024-04-28,2024-05-31,2024-05-26,69320,1
12380,Acme Limited,2024-10-01,2024-10-16,2024-10-11,71661,1
12381,Globex,2024-01-11,2024-01-27,2024-01-23,33942,1
12382,Globex  Ltd.,2024-03-22,2024-04-20,2024-04-25,7315,0
12383,Stark Limited,2024-06-03,2024-06-29,2024-06-27,35224,1
12384,ACME,2024-04-16,2024-04-25,2024-04-25,85757,1
12385,Stark Ltd,2024-05-18,2024-06-29,2024-06-27,56710,1
12386,Initech  Ltd.,2024-01-05,2024-02-16,2024-02-13,32384,1
12387,Globex  Ltd.,2024-03-08,2024-04-16,2024-04-11,76085,1
12388,Stark  Ltd.,2024-09-18,2024-10-16,2024-10-14,5850,1
12389,SOYLENT,2024-10-11,2024-10-29,2024-10-27,48398,1
12390,UMBRELLA,2024-04-11,2024-05-08,2024-05-24,44282,0
12391,Globex Limited,2024-06-28,2024-08-04,2024-07-30,68281,1
12392,Acme,2024-08-05,2024-08-20,2024-08-15,48494,1
12393,Stark,2024-01-20,2024-01-30,2024-01-28,84664,1
12394,Globex,2024-03-18,2024-04-24,2024-04-24,33711,1
12395,GLOBEX,2024-03-04,2024-03-14,2024-03-14,62997,1
12396,Globex,2024-02-25,2024-04-05,2024-04-01,23290,1
12397,ACME,2024-10-03,2024-11-04,2024-11-04,57969,1
12398,Globex Ltd,2024-08-30,2024-09-19,2024-10-09,31930,0
12399,Stark Limited,2024-02-21,2024-03-10,2024-03-08,17723,1
12400,SOYLENT,2024-06-14,2024-07-06,2024-07-03,48900,1
12401,Stark  Ltd.,2024-02-01,2024-02-11,2024-02-10,35581,1
12402,Soylent Ltd,2024-01-11,2024-01-19,2024-01-17,21250,1
12403,Initech  Ltd.,2024-01-27,2024-02-23,2024-02-23,64756,1
12404,Initech Limited,2024-02-07,2024-02-15,2024-02-12,16037,1
12405,Acme  Ltd.,2024-08-15,2024-08-30,2024-08-26,80573,1
12406,INITECH,2024-01-02,2024-02-10,2024-02-17,24538,0
12407,Initech  Ltd.,2024-01-29,2024-03-04,2024-03-02,63691,1
12408,Acme,2024-03-10,2024-03-23,2024-03-22,34971,1
12409,Soylent,2024-05-30,2024-06-24,2024-06-20,72820,1
12410,Globex Limited,2024-08-28,2024-09-05,2024-09-04,15715,1
12411,Umbrella,2024-09-09,2024-10-03,2024-10-02,48934,1
12412,Initech Limited,2024-03-03,2024-03-24,2024-03-22,77526,1
12413,Umbrella Ltd,2024-05-31,2024-06-10,2024-06-09,67002,1
12414,Umbrella  Ltd.,2024-06-03,2024-06-10,2024-06-07,9256,1
12415,INITECH,2024-05-25,2024-06-01,2024-05-29,50694,1
12416,Stark Limited,2024-05-02,2024-05-25,2024-05-20,66579,1
12417,Soylent,2024-05-08,2024-06-20,2024-06-18,24106,1
12418,Globex Limited,2024-03-18,2024-04-11,2024-04-10,60195,1
12419,Globex Ltd,2024-07-30,2024-08-21,2024-09-02,5482,0
12420,Acme,2024-02-29,2024-03-18,2024-03-22,55063,0
12421,GLOBEX,2024-05-17,2024-06-18,2024-07-03,79924,0
12422,Globex Ltd,2024-02-18,2024-03-02,2024-03-15,85114,0
12423,Umbrella Ltd,2024-07-27,2024-08-16,2024-08-11,24617,1
12424,Globex Limited,2024-10-17,2024-10-31,2024-11-13,46966,0
12425,Globex Ltd,2024-03-31,2024-04-26,2024-05-07,8048,0
12426,Globex Ltd,2024-04-19,2024-05-03,2024-04-28,41153,1
12427,Umbrella,2024-02-18,2024-03-04,2024-03-03,36222,1
12428,Soylent  Ltd.,2024-02-03,2024-02-29,2024-02-29,86832,1
12429,INITECH,2024-02-21,2024-03-19,2024-03-19,25381,1
12430,Acme,2024-01-08,2024-02-14,2024-02-10,15509,1
12431,INITECH,2024-04-10,2024-04-22,2024-04-18,53724,1
12432,Soylent,2024-01-16,2024-02-24,2024-02-21,80757,1
12433,STARK,2024-08-29,2024-09-20,2024-09-19,76126,1
12434,GLOBEX,2024-04-06,2024-04-28,2024-04-27,46431,1
12435,Soylent Ltd,2024-10-13,2024-11-25,2024-11-22,86355,1
12436,ACME,2024-03-05,2024-04-19,2024-04-16,64892,1
12437,Acme  Ltd.,2024-05-12,2024-06-10,2024-06-05,10791,1
12438,UMBRELLA,2024-05-11,2024-06-13,2024-06-11,33721,1
12439,Stark Limited,2024-03-21,2024-04-01,2024-03-29,49650,1
12440,Soylent Limited,2024-01-17,2024-03-01,2024-02-28,26444,1
12441,UMBRELLA,2024-09-12,2024-09-24,2024-09-22,33692,1
12442,Soylent,2024-06-23,2024-07-19,2024-07-14,7241,1
12443,Initech,2024-01-18,2024-02-27,2024-02-26,33951,1
12444,Soylent,2024-01-09,2024-02-22,2024-02-25,82675,0
12445,ACME,2024-04-02,2024-05-15,2024-05-10,76447,1
12446,SOYLENT,2024-10-19,2024-11-29,2024-11-27,37402,1
12447,Stark Limited,2024-07-01,2024-07-14,2024-07-09,35905,1
12448,UMBRELLA,2024-07-04,2024-07-26,2024-07-22,33399,1
12449,Soylent Ltd,2024-07-04,2024-07-28,2024-07-26,66479,1
12450,Acme Limited,2024-09-13,2024-09-24,2024-09-19,56174,1
12451,Acme  Ltd.,2024-08-03,2024-09-01,2024-09-02,47962,0
12452,Soylent  Ltd.,2024-04-04,2024-03-30,2024-03-25,89450,1
12453,Stark,2024-10-16,2024-10-24,2024-10-23,22550,1
12454,Globex Limited,2024-07-16,2024-08-10,2024-08-08,20922,1
12455,Acme  Ltd.,2024-05-26,2024-07-06,2024-07-03,3214,1
